"pathway_id","pathway_name","n_genes","acat_p","fisher_p","tfisher_p_analytic","tau_hat","tfisher_stat_hat","minp_p_analytic","stouffer_p_analytic","magma_pvalue","omni_p_analytic","omni_p_analytic_BH","omni_p_global","omni_p_global_BH","omni_p_mvn","omni_p_mvn_BH","acat_p_mvn_cal","fisher_p_mvn_cal","tfisher_p_mvn_cal","minp_p_mvn_cal","stouffer_p_mvn_cal","omni_p_mvn_compcal","omni_p_final","omni_p_final_BH","omni_p_final_q_storey","omni_p_final_q_bky10","omni_p_final_q_ihw10","genes_used","gene_pvals_used"
"PWY-5129","sphingolipid biosynthesis (plants)",20,0.644520405942958,0.839580416798978,0.76365317937606,0.02,0.379848714987904,0.283641889550604,0.37921751144008,NA,0.811352562117151,0.999935487647523,NA,NA,0.584158415841584,0.999439566598169,0.594059405940594,0.841584158415842,0.831683168316832,0.277227722772277,0.455445544554455,0.802754351130824,0.584158415841584,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT4G04930;AT4G21540;AT4G21534;AT5G51290;AT2G46210;AT3G61580;AT4G20870;AT2G34770;AT2G29525;AT3G54020;AT2G37940;AT1G69640;AT1G14290;AT1G06515;AT3G48790;AT4G36480;AT5G23670;AT3G48780;AT3G06060;AT5G19200","7.042e-01;1.654e-02;1.390e-01;8.091e-01;5.563e-01;3.594e-01;8.983e-01;6.460e-01;3.541e-01;8.832e-01;4.159e-01;1.181e-01;6.433e-01;8.357e-01;9.826e-01;7.947e-01;4.501e-01;9.099e-01;7.748e-01;5.439e-01"
"PWY-5723","Rubisco shunt",39,0.698252240235014,0.993850753086182,0.734885945051982,0.01,0.59768655287313,0.251984436040411,0.302245590078385,NA,0.765818182848902,0.999935487647523,NA,NA,0.584158415841584,0.999439566598169,0.752475247524752,0.99009900990099,0.821782178217822,0.267326732673267,0.287128712871287,0.788869133669191,0.584158415841584,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT3G08590;AT1G09780;AT3G30841;AT4G09520;AT2G29560;AT2G36530;AT1G74030;AT3G55650;AT3G55810;AT5G56350;AT5G63680;AT3G25960;AT4G26390;AT2G36580;AT3G04050;AT3G49160;AT5G08570;AT3G52990;AT3G22960;AT1G32440;AT5G52920;AT3G62410;AT1G32060;AT1G63290;AT3G01850;AT5G61410;AT3G04880;AT5G44520;AT3G04790;AT1G71100;AT2G01290;AT3G60750;AT2G45290;AT5G13420;AT1G12230;AT5G38430;AT5G38420;AT1G67090;AT5G38410","4.695e-01;2.809e-01;5.940e-01;5.985e-01;3.610e-01;6.461e-01;7.417e-03;1.607e-01;7.812e-01;8.750e-01;4.086e-01;6.005e-01;3.693e-01;7.438e-01;7.626e-01;9.694e-01;6.986e-01;9.639e-01;8.993e-01;8.218e-01;8.124e-01;9.234e-01;7.468e-01;8.895e-01;8.580e-01;4.126e-01;7.851e-01;4.403e-01;8.299e-01;1.789e-01;9.508e-01;7.696e-01;3.242e-01;3.728e-01;3.407e-01;9.862e-01;5.581e-01;4.346e-01;8.504e-01"
"PWY0-1507","biotin biosynthesis from 8-amino-7-oxononanoate I",6,0.296477253317211,0.350894356256556,0.823503777988012,0.1,0.320819515747258,0.413841027561766,0.40085406202491,NA,0.8276581624349,0.999935487647523,NA,NA,0.584158415841584,0.999439566598169,0.356435643564356,0.445544554455446,0.455445544554455,0.435643564356436,0.425742574257426,0.889602328266071,0.584158415841584,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT5G57590;AT4G05450;AT4G32360;AT2G43360;AT4G21090;AT5G65720","6.539e-01;3.314e-01;3.591e-01;8.518e-02;5.744e-01;3.478e-01"
"PLPSAL-PWY","pyridoxal 5'-phosphate salvage I",3,0.891845189634081,0.875926681808829,0.813514627964539,0.001,0,0.884646719142668,0.742586198644634,NA,0.998869790013422,0.999935487647523,NA,NA,0.594059405940594,0.999439566598169,0.95049504950495,0.96039603960396,0.346534653465347,0.930693069306931,0.742574257425743,0.880844852446383,0.594059405940594,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT5G37850;AT2G46580;AT5G49970","9.610e-01;5.132e-01;6.008e-01"
"PWY-1061","homogalacturonan biosynthesis",25,0.700500657496959,0.991475397798689,0.923142584310213,0.001,0,0.98616963321325,0.329121964681263,NA,0.864100497741436,0.999935487647523,NA,NA,0.594059405940594,0.999439566598169,0.702970297029703,0.98019801980198,0.910891089108911,0.97029702970297,0.306930693069307,0.840087161883934,0.594059405940594,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT1G02720;AT1G13250;AT1G19300;AT1G24170;AT1G70090;AT2G46480;AT3G01040;AT3G06260;AT3G28340;AT3G50760;AT3G62660;AT4G02130;AT3G58790;AT5G15470;AT5G54690;AT1G18580;AT2G20810;AT3G02350;AT3G25140;AT2G38650;AT1G06780;AT2G30575;AT5G47780;AT4G38270;AT3G61130","9.148e-01;3.383e-01;5.973e-01;7.444e-01;1.988e-01;7.346e-01;3.376e-01;5.435e-01;6.968e-01;9.106e-01;9.124e-01;8.624e-01;7.839e-01;7.073e-01;2.444e-01;6.234e-01;8.794e-01;3.959e-01;3.689e-01;8.181e-01;1.574e-01;7.273e-01;6.474e-01;5.457e-01;6.596e-01"
"PWY-5068","chlorophyll cycle",5,0.830185396640203,0.925319838873409,0.832948399895429,0.001,0,0.702321804501385,0.238160677945887,NA,0.743364386088408,0.999935487647523,NA,NA,0.594059405940594,0.999439566598169,0.821782178217822,0.910891089108911,0.405940594059406,0.732673267326733,0.326732673267327,0.861663209798835,0.594059405940594,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT1G04620;AT4G13250;AT5G04900;AT1G44446;AT3G51820","2.152e-01;9.164e-01;8.314e-01;7.284e-01;9.093e-01"
"PWY-5905","hypusine biosynthesis",4,0.616034462306326,0.608749220391798,0.823861283972378,0.001,0,0.454447953647696,0.405539204615899,NA,0.925763738800082,0.999935487647523,NA,NA,0.594059405940594,0.999439566598169,0.613861386138614,0.584158415841584,0.346534653465347,0.435643564356436,0.396039603960396,0.880844852446383,0.594059405940594,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT5G05920;AT3G43260;AT3G62530;AT3G58180","9.019e-01;6.198e-01;1.406e-01;5.334e-01"
"PWY-6040","chlorogenic acid biosynthesis II",15,0.801324727124906,0.901262479917764,0.835614974068534,0.05,0.165830736549719,0.506736326642178,0.299539252587168,NA,0.831376144103011,0.999935487647523,NA,NA,0.594059405940594,0.999439566598169,0.811881188118812,0.900990099009901,0.821782178217822,0.455445544554455,0.346534653465347,0.880844852446383,0.594059405940594,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT5G09970;AT2G40890;AT5G48930;AT3G50280;AT5G07870;AT5G07850;AT5G01210;AT2G39980;AT5G57840;AT3G50300;AT3G50270;AT5G67150;AT5G23940;AT5G67160;AT5G42830","3.500e-01;5.347e-01;2.446e-01;9.255e-01;3.513e-01;4.454e-01;4.602e-02;3.968e-01;8.919e-01;9.728e-01;9.341e-01;8.194e-01;9.139e-01;7.710e-01;6.071e-01"
"PWY-7528","L-methionine salvage cycle I (bacteria and plants)",4,0.843925299270595,0.895643000481582,0.823915542662418,0.001,0,0.882006799728189,0.792026440804703,NA,0.999610918464341,0.999935487647523,NA,NA,0.594059405940594,0.999439566598169,0.861386138613861,0.881188118811881,0.356435643564356,0.910891089108911,0.772277227722772,0.889602328266071,0.594059405940594,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT2G36880;AT4G01850;AT3G17390;AT1G02500","7.798e-01;9.506e-01;4.139e-01;5.537e-01"
"PYRUVDEHYD-PWY","pyruvate decarboxylation to acetyl CoA",15,0.901956970748857,0.828241433325548,0.854633761847439,0.1,1.18021020996701,0.574858419054484,0.289860703915086,NA,0.819400008055755,0.999935487647523,NA,NA,0.594059405940594,0.999439566598169,0.881188118811881,0.801980198019802,0.801980198019802,0.544554455445545,0.306930693069307,0.840087161883934,0.594059405940594,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT1G59900;AT1G30120;AT1G24180;AT1G01090;AT5G50850;AT2G34590;AT3G17240;AT3G16950;AT4G16155;AT5G17780;AT3G13930;AT1G34430;AT1G54220;AT3G52200;AT3G25860","6.205e-01;9.933e-01;4.442e-01;8.570e-01;7.611e-01;1.598e-01;5.532e-01;6.150e-01;4.622e-01;6.890e-01;9.056e-01;7.307e-01;6.323e-01;5.543e-02;1.659e-01"
"HOMOSER-THRESYN-PWY","L-threonine biosynthesis",4,0.549714613327113,0.769973854368464,0.823940072072603,0.001,0,0.909740654729286,0.886744987698697,NA,0.981488600049382,0.999935487647523,NA,NA,0.603960396039604,0.999439566598169,0.574257425742574,0.732673267326733,0.356435643564356,0.900990099009901,0.920792079207921,0.889602328266071,0.603960396039604,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT1G72810;AT4G29840;AT4G35295;AT2G17265","5.977e-01;5.138e-01;6.271e-01;4.519e-01"
"NONOXIPENT-PWY","pentose phosphate pathway (non-oxidative branch)",12,0.745876808042725,0.91305590917985,0.877063515677399,0.001,0,0.90607911506634,0.266572342257911,NA,0.787779948084748,0.999935487647523,NA,NA,0.603960396039604,0.999439566598169,0.752475247524752,0.930693069306931,0.712871287128713,0.920792079207921,0.306930693069307,0.840087161883934,0.603960396039604,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT3G04880;AT5G44520;AT3G04790;AT1G71100;AT2G01290;AT1G63290;AT3G01850;AT5G61410;AT2G45290;AT3G60750;AT5G13420;AT1G12230","7.851e-01;4.403e-01;8.299e-01;1.789e-01;9.508e-01;8.895e-01;8.580e-01;4.126e-01;3.242e-01;7.696e-01;3.728e-01;3.407e-01"
"PWY-6164","3-dehydroquinate biosynthesis I",4,0.944798288282856,0.82415824107143,0.823905986323042,0.001,0,0.813566129976721,0.734330345501265,NA,0.998676543245444,0.999935487647523,NA,NA,0.603960396039604,0.999439566598169,0.94059405940594,0.861386138613861,0.346534653465347,0.861386138613861,0.772277227722772,0.880844852446383,0.603960396039604,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT1G22410;AT4G33510;AT4G39980;AT5G66120","4.898e-01;6.857e-01;9.860e-01;3.429e-01"
"PWY-1581","plastoquinol-9 biosynthesis I",4,0.740999418012055,0.83004495187597,0.823905409508535,0.001,0,0.760418686550403,0.40799641061901,NA,0.927285386589163,0.999935487647523,NA,NA,0.613861386138614,0.999439566598169,0.742574257425743,0.821782178217822,0.356435643564356,0.762376237623762,0.435643564356436,0.889602328266071,0.613861386138614,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT3G63410;AT3G11950;AT3G11945;AT1G06570","3.004e-01;8.359e-01;8.854e-01;5.266e-01"
"PWY-5060","luteolin biosynthesis",4,0.684399066563344,0.784305163464253,0.823902716290877,0.001,0,0.805154757033184,0.746266781253551,NA,0.996868939962967,0.999935487647523,NA,NA,0.613861386138614,0.999439566598169,0.663366336633663,0.782178217821782,0.346534653465347,0.841584158415842,0.732673267326733,0.880844852446383,0.613861386138614,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT5G07990;AT2G46660;AT1G01190;AT3G61880","4.887e-01;8.891e-01;6.390e-01;3.356e-01"
"PWY-5269","cardiolipin biosynthesis II",4,0.814387832755563,0.969946695819283,0.823959485418999,0.001,0,0.973313402414368,0.463945070776208,NA,0.955736426833401,0.999935487647523,NA,NA,0.613861386138614,0.999439566598169,0.762376237623762,0.98019801980198,0.346534653465347,0.98019801980198,0.455445544554455,0.880844852446383,0.613861386138614,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT4G04870;AT3G58830;AT3G55030;AT2G39290","5.958e-01;8.955e-01;8.622e-01;6.844e-01"
"PWY-1269","CMP-3-deoxy-D-<I>manno</I>-octulosonate biosynthesis",4,0.733695220830805,0.90397308873697,0.823868328098312,0.001,0,0.888020441069383,0.65611248226762,NA,0.995190697866965,0.999935487647523,NA,NA,0.623762376237624,0.999439566598169,0.683168316831683,0.910891089108911,0.356435643564356,0.891089108910891,0.653465346534653,0.889602328266071,0.623762376237624,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT3G54690;AT1G16340;AT1G79500;AT1G53000","4.215e-01;6.412e-01;8.696e-01;7.628e-01"
"PWY3O-450","phosphatidylcholine biosynthesis I",4,0.705975208616979,0.871410112729835,0.823848104256294,0.001,0,0.889154751742918,0.831518842624656,NA,0.997802546202892,0.999935487647523,NA,NA,0.623762376237624,0.999439566598169,0.792079207920792,0.910891089108911,0.366336633663366,0.910891089108911,0.841584158415842,0.897837149711572,0.623762376237624,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT3G25585;AT1G13560;AT4G15130;AT2G32260","8.722e-01;6.840e-01;4.230e-01;5.814e-01"
"PWY-6936","seleno-amino acid biosynthesis (plants)",7,0.500278228454834,0.673522513894518,0.84819474503168,0.001,0,0.80830486092343,0.345144258071556,NA,0.879571798844802,0.999935487647523,NA,NA,0.633663366336634,0.999439566598169,0.514851485148515,0.712871287128713,0.495049504950495,0.821782178217822,0.346534653465347,0.880844852446383,0.633663366336634,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT3G13110;AT1G55920;AT5G56760;AT4G35640;AT2G17640;AT3G57050;AT3G01120","3.340e-01;8.295e-01;6.381e-01;4.235e-01;5.646e-01;2.102e-01;4.248e-01"
"ARGININE-SYN4-PWY","L-ornithine biosynthesis II",6,0.738280013560473,0.855478920253098,0.84088904880626,0.001,0,0.753338664673731,0.420794908036971,NA,0.934812870698229,0.999935487647523,NA,NA,0.643564356435644,0.999439566598169,0.752475247524752,0.851485148514851,0.425742574257426,0.772277227722772,0.376237623762376,0.905573068220844,0.643564356435644,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT2G39800;AT3G55610;AT5G46180;AT5G18170;AT5G07440;AT3G03910","9.078e-01;2.081e-01;3.126e-01;8.374e-01;8.067e-01;7.450e-01"
"PWY-3301","sinapate ester biosynthesis",34,0.793019902915225,0.999219846186734,0.801466885608244,0.02,0.549969451725094,0.405765053549135,0.285698400502189,NA,0.814044891743274,0.999935487647523,NA,NA,0.643564356435644,0.999439566598169,0.871287128712871,1,0.811881188118812,0.396039603960396,0.326732673267327,0.861663209798835,0.643564356435644,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT2G22920;AT1G73280;AT5G36180;AT1G33540;AT1G73300;AT3G10450;AT3G12220;AT1G73310;AT2G22970;AT3G12203;AT1G73270;AT1G73290;AT2G22980;AT2G22990;AT2G22960;AT2G23010;AT5G03590;AT3G09930;AT5G03600;AT1G28570;AT1G28600;AT1G28640;AT1G28650;AT2G27360;AT1G28590;AT1G28610;AT1G28670;AT3G48460;AT5G45910;AT1G31550;AT1G28660;AT1G28580;AT5G09640;AT3G21560","8.982e-01;6.530e-01;6.308e-01;4.640e-01;6.439e-01;7.808e-01;6.415e-01;4.901e-01;6.579e-01;5.812e-01;5.747e-01;6.150e-01;6.655e-01;6.098e-01;7.291e-01;1.519e-02;6.190e-01;5.274e-01;5.349e-01;9.380e-01;9.180e-01;8.806e-01;8.579e-01;5.302e-01;9.775e-01;9.249e-01;7.797e-01;5.959e-01;6.155e-01;6.658e-01;9.838e-01;9.263e-01;4.224e-01;1.407e-01"
"PWY-5313","superpathway of anthocyanin biosynthesis (from cyanidin and cyanidin 3-<i>O</i>-glucoside)",5,0.659721362487891,0.927304175657491,0.832937427481374,0.001,0,0.975445437239455,0.324970097084712,NA,0.85984291397796,0.999935487647523,NA,NA,0.643564356435644,0.999439566598169,0.633663366336634,0.900990099009901,0.366336633663366,0.96039603960396,0.415841584158416,0.897837149711572,0.643564356435644,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT5G17050;AT2G18570;AT4G36770;AT2G18560;AT5G17030","7.596e-01;6.778e-01;5.235e-01;5.970e-01;6.873e-01"
"PWY-5441","S-methyl-L-methionine cycle",4,0.642903334350359,0.866887694355106,0.823941056923752,0.001,0,0.949840863543262,0.640995343079048,NA,0.994036511159613,0.999935487647523,NA,NA,0.643564356435644,0.999439566598169,0.633663366336634,0.861386138613861,0.366336633663366,0.94059405940594,0.613861386138614,0.897837149711572,0.643564356435644,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT3G22740;AT3G63250;AT3G25900;AT5G49810","5.268e-01;5.827e-01;5.898e-01;7.898e-01"
"PWY-5486","pyruvate fermentation to ethanol II",13,0.358925797117259,0.674760804041478,0.773226026038323,0.05,1.4619756679711,0.271494069149542,0.411135763284872,NA,0.794805621440381,0.999935487647523,NA,NA,0.643564356435644,0.999439566598169,0.386138613861386,0.712871287128713,0.732673267326733,0.346534653465347,0.386138613861386,0.880844852446383,0.643564356435644,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT4G33070;AT5G01330;AT5G54960;AT5G01320;AT1G77120;AT2G29350;AT1G22440;AT1G32780;AT1G22430;AT1G64710;AT4G22110;AT5G42250;AT5G24760","5.939e-01;3.008e-01;2.407e-02;3.644e-01;5.769e-01;7.740e-01;7.574e-01;8.667e-01;7.293e-01;9.158e-01;4.251e-01;3.202e-01;3.523e-01"
"PWY-6842","glutathione-mediated detoxification II",68,0.327335072730523,0.893668746248224,0.760573514750861,0.02,3.44607974289688,0.349896196458788,0.6775830258031,NA,0.862280980880384,0.999935487647523,NA,NA,0.643564356435644,0.999439566598169,0.316831683168317,0.900990099009901,0.782178217821782,0.366336633663366,0.693069306930693,0.85118778370852,0.643564356435644,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT2G43910;AT3G57050;AT4G39650;AT4G39640;AT1G69820;AT4G29210;AT5G44070;AT2G30870;AT2G02930;AT1G02930;AT1G02940;AT1G02950;AT1G09640;AT1G24380;AT1G57720;AT1G65820;AT1G66235;AT1G77290;AT3G47680;AT3G55040;AT4G10230;AT5G02780;AT5G02790;AT5G52547;AT1G19550;AT5G16710;AT2G02390;AT1G75270;AT2G02380;AT1G19570;AT1G27130;AT5G17220;AT1G27140;AT2G29480;AT1G69920;AT3G43800;AT1G59700;AT1G74590;AT5G41210;AT1G78320;AT1G10360;AT1G59670;AT5G41220;AT1G78370;AT3G09270;AT2G29490;AT1G78340;AT1G10370;AT2G29440;AT5G41240;AT3G62760;AT1G78360;AT2G29470;AT5G62480;AT3G03190;AT1G17180;AT2G29460;AT1G69930;AT1G49860;AT1G02920;AT1G53680;AT1G78380;AT1G17170;AT4G02520;AT2G47730;AT2G29450;AT2G29420;AT1G17190","4.778e-01;2.102e-01;5.260e-01;4.900e-01;5.593e-01;3.694e-01;7.912e-01;3.360e-01;5.396e-01;9.750e-01;9.585e-01;9.081e-01;1.649e-01;1.303e-01;7.195e-01;5.987e-01;8.521e-01;7.362e-01;6.036e-01;9.301e-01;4.388e-01;7.162e-01;6.221e-01;4.085e-02;3.487e-01;3.885e-01;7.872e-01;9.462e-01;3.358e-01;3.957e-01;4.694e-01;1.131e-02;6.010e-01;3.143e-01;7.755e-01;5.670e-01;3.883e-01;6.313e-03;4.949e-01;4.583e-01;4.768e-01;4.830e-01;4.719e-01;3.387e-01;2.868e-01;4.111e-01;5.559e-01;3.888e-01;3.171e-01;6.250e-01;3.129e-01;3.574e-01;3.287e-01;8.400e-01;9.080e-01;5.623e-01;6.951e-01;4.752e-01;6.182e-01;9.515e-01;3.468e-01;3.894e-01;4.490e-01;9.114e-01;4.635e-01;5.253e-01;3.282e-01;4.949e-01"
"ASPSYNII-PWY","cyanide detoxification I",4,0.450289168644912,0.550752080565317,0.823953119941553,0.001,0,0.503333783799486,0.540943607159922,NA,0.949803727144404,0.999935487647523,NA,NA,0.653465346534653,0.999439566598169,0.534653465346535,0.633663366336634,0.356435643564356,0.564356435643564,0.485148514851485,0.889602328266071,0.653465346534653,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT5G22300;AT3G04940;AT5G28020;AT3G61440","5.058e-01;7.661e-01;1.605e-01;5.182e-01"
"PANTO-PWY","phosphopantothenate biosynthesis I",6,0.803957807058028,0.727563590004756,0.84095549159007,0.001,0,0.496867257550387,0.373077365211482,NA,0.903156661902467,0.999935487647523,NA,NA,0.653465346534653,0.999439566598169,0.811881188118812,0.752475247524752,0.544554455445545,0.574257425742574,0.336633663366337,0.871540228671311,0.653465346534653,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT1G60440;AT4G32180;AT2G46110;AT3G61530;AT5G34780;AT5G48840","9.604e-01;1.082e-01;6.119e-01;4.348e-01;5.161e-01;9.006e-01"
"PWY-6457","cinnamoyl-CoA biosynthesis",4,0.957441150565944,0.999668779848787,0.823931972093237,0.001,0,0.999797806058644,0.48235490300397,NA,0.962832741844032,0.999935487647523,NA,NA,0.653465346534653,0.999439566598169,0.97029702970297,1,0.356435643564356,1,0.405940594059406,0.889602328266071,0.653465346534653,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT3G10340;AT2G37040;AT5G04230;AT3G53260","8.808e-01;9.836e-01;9.328e-01;9.003e-01"
"PWY-6787","flavonoid biosynthesis (in equisetum)",29,0.896702351087812,0.994382040364736,0.932778524655743,0.001,0,0.99084663799728,0.214893400016077,NA,0.701706945490166,0.999935487647523,NA,NA,0.653465346534653,0.999439566598169,0.900990099009901,0.99009900990099,0.910891089108911,0.99009900990099,0.336633663366337,0.871540228671311,0.653465346534653,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT5G08640;AT5G63600;AT5G63595;AT5G63590;AT5G63580;AT5G48020;AT5G43935;AT3G55970;AT3G51240;AT5G07990;AT5G24530;AT3G60290;AT2G36690;AT4G10490;AT5G07480;AT2G44800;AT4G10500;AT2G06960;AT1G79760;AT3G19000;AT3G19010;AT3G55120;AT5G66220;AT5G05270;AT5G66230;AT3G63170;AT2G26310;AT1G53520;AT5G13930","6.517e-01;7.691e-01;8.894e-01;9.237e-01;9.456e-01;3.718e-01;8.663e-01;4.235e-01;7.003e-01;4.887e-01;6.359e-01;8.897e-01;9.588e-01;3.078e-01;5.581e-01;7.632e-01;9.947e-01;4.552e-01;7.500e-01;1.915e-01;2.570e-01;8.358e-01;6.452e-01;3.896e-01;7.247e-01;1.494e-01;5.069e-01;2.715e-01;5.230e-01"
"GLNSYN-PWY","L-glutamine biosynthesis I",7,0.383742799241681,0.537016705653926,0.827524181208986,0.1,0.415557055426075,0.447389826945673,0.564048404796318,NA,0.911118774408713,0.999935487647523,NA,NA,0.663366336633663,0.999439566598169,0.366336633663366,0.534653465346535,0.475247524752475,0.425742574257426,0.594059405940594,0.897837149711572,0.663366336633663,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT5G35630;AT3G53180;AT5G37600;AT1G66200;AT3G17820;AT5G16570;AT1G48470","4.236e-01;4.297e-01;7.747e-01;3.264e-01;8.124e-02;6.594e-01;6.517e-01"
"PWY-695","abscisic acid biosynthesis",13,0.697157290384244,0.420312777228659,0.860500262284599,0.1,0.59076351211931,0.673061003196278,0.366763826080755,NA,0.898181057784043,0.999935487647523,NA,NA,0.663366336633663,0.999439566598169,0.693069306930693,0.415841584158416,0.683168316831683,0.663366336633663,0.356435643564356,0.889602328266071,0.663366336633663,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT1G67080;AT4G19170;AT4G18350;AT3G24220;AT1G78390;AT3G14440;AT1G30100;AT2G27150;AT3G26760;AT3G26770;AT3G51680;AT3G42960;AT1G52340","4.277e-01;2.130e-01;4.748e-01;6.138e-01;5.429e-01;4.720e-01;9.821e-01;3.415e-01;9.032e-02;8.240e-02;1.546e-01;7.058e-01;8.212e-01"
"PWY-5807","heptaprenyl diphosphate biosynthesis",6,0.948336693897872,0.999975079703019,0.840954175023857,0.001,0,0.999844123924013,0.575160908939648,NA,0.986160437701039,0.999935487647523,NA,NA,0.673267326732673,0.999439566598169,0.95049504950495,1,0.356435643564356,1,0.584158415841584,0.889602328266071,0.673267326732673,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT5G58770;AT5G58782;AT5G58784;AT5G58780;AT1G17050;AT1G78510","9.662e-01;8.992e-01;9.277e-01;9.732e-01;7.680e-01;9.543e-01"
"PWY0A-6303","methyl indole-3-acetate interconversion",15,0.952141404954102,0.944499472389345,0.730281632985574,0.02,0.621899940671738,0.198645487599869,0.641026264806532,NA,0.669536549002565,0.999935487647523,NA,NA,0.673267326732673,0.999439566598169,0.920792079207921,0.94059405940594,0.782178217821782,0.297029702970297,0.643564356435644,0.828333767995051,0.673267326732673,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT3G29770;AT2G23550;AT1G69240;AT2G23570;AT4G37140;AT2G23590;AT5G58310;AT4G16690;AT4G37150;AT2G23610;AT2G23600;AT2G23560;AT2G23620;AT3G10870;AT5G55250","5.868e-01;4.784e-01;7.343e-01;5.871e-01;9.950e-01;6.726e-01;9.925e-01;5.562e-01;9.613e-01;8.131e-01;7.741e-01;4.777e-01;8.529e-01;5.174e-01;1.466e-02"
"PWY-2161","folate polyglutamylation",13,0.342861567356967,0.422055492782579,0.857132862853703,0.1,0.69493819613358,0.614213672616982,0.64310174660327,NA,0.87745817670184,0.999935487647523,NA,NA,0.683168316831683,0.999439566598169,0.356435643564356,0.415841584158416,0.722772277227723,0.594059405940594,0.693069306930693,0.889602328266071,0.683168316831683,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT2G12200;AT2G12280;AT1G50480;AT3G10160;AT5G05980;AT3G55630;AT5G26780;AT4G13890;AT1G36370;AT4G32520;AT1G22020;AT4G13930;AT4G37930","3.329e-01;4.407e-01;4.274e-01;3.917e-01;3.652e-01;7.065e-02;8.255e-01;5.126e-01;2.033e-01;5.833e-01;4.299e-01;2.964e-01;3.817e-01"
"PWY-4702","phytate degradation I",4,0.694446828614519,0.848649903199065,0.823917967328735,0.001,0,0.916044925724146,0.807040811455444,NA,0.99733661482241,0.999935487647523,NA,NA,0.693069306930693,0.999439566598169,0.663366336633663,0.792079207920792,0.386138613861386,0.871287128712871,0.861386138613861,0.9128331045062,0.693069306930693,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT3G02870;AT4G39120;AT1G31190;AT1G09870","8.787e-01;5.255e-01;4.617e-01;6.060e-01"
"COA-PWY","coenzyme A biosynthesis I (prokaryotic)",6,0.902323530859136,0.873606538581065,0.840922693017798,0.001,0,0.903597255561496,0.670377937585738,NA,0.996108819633468,0.999935487647523,NA,NA,0.702970297029703,0.999439566598169,0.871287128712871,0.891089108910891,0.405940594059406,0.920792079207921,0.673267326732673,0.926014028131699,0.702970297029703,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT5G02080;AT1G12350;AT1G48605;AT3G18030;AT2G27490;AT2G18250","3.876e-01;8.852e-01;4.171e-01;9.807e-01;7.546e-01;3.229e-01"
