"pathway_id","pathway_name","n_genes","calib_mode","acat_p","fisher_p","tfisher_p_analytic","tau_hat","tfisher_stat_hat","minp_p_analytic","stouffer_p_analytic","magma_pvalue","omni_p_analytic","omni_p_analytic_BH","omni_p_global","omni_p_global_BH","omni_p_mvn","omni_p_mvn_BH","acat_p_mvn_cal","fisher_p_mvn_cal","tfisher_p_mvn_cal","minp_p_mvn_cal","stouffer_p_mvn_cal","omni_p_mvn_compcal","omni_p_final","omni_p_final_BH","omni_p_final_q_storey","omni_p_final_q_bky10","omni_p_final_q_ihw10","genes_used","gene_pvals_used"
"PWY-7528","L-methionine salvage cycle I (bacteria and plants)",4,"mvn",0.843925299270595,0.895643000481582,0.870603656552103,0.001,0,0.882006799728189,0.792026440804703,NA,0.864371032463556,0.999999464264088,NA,NA,0.876290123709876,0.999978000022,NA,NA,NA,NA,NA,NA,0.876290123709876,0.999978000022,0.999978000022,1,0.999978000022,"AT2G36880;AT4G01850;AT3G17390;AT1G02500","7.798e-01;9.506e-01;4.139e-01;5.537e-01"
"SAM-PWY","S-adenosyl-L-methionine biosynthesis",4,"mvn",0.843925299270595,0.895643000481582,0.870604900004577,0.001,0,0.882006799728189,0.792026440804703,NA,0.864371304192201,0.999999464264088,NA,NA,0.876346123653876,0.999978000022,NA,NA,NA,NA,NA,NA,0.876346123653876,0.999978000022,0.999978000022,1,0.999978000022,"AT2G36880;AT4G01850;AT3G17390;AT1G02500","7.798e-01;9.506e-01;4.139e-01;5.537e-01"
"GLYCLEAV-PWY","glycine cleavage",10,"mvn",0.623752731138176,0.890314386551289,0.919847363584892,0.001,0,0.925473380522514,0.64354382262541,NA,0.872033448205455,0.999999464264088,NA,NA,0.876390123609876,0.999978000022,NA,NA,NA,NA,NA,NA,0.876390123609876,0.999978000022,0.999978000022,1,0.999978000022,"AT1G48030;AT2G35370;AT2G35120;AT3G17240;AT3G16950;AT4G16155;AT1G11860;AT1G60990;AT2G26080;AT4G33010","9.021e-01;4.314e-01;7.797e-01;5.532e-01;6.150e-01;4.622e-01;7.261e-01;2.287e-01;4.669e-01;4.747e-01"
"PLPSAL-PWY","pyridoxal 5'-phosphate salvage I",3,"mvn",0.891845189634081,0.875926681808829,0.857817256839015,0.001,0,0.884646719142668,0.742586198644634,NA,0.863576759013682,0.999999464264088,NA,NA,0.878727121272879,0.999978000022,NA,NA,NA,NA,NA,NA,0.878727121272879,0.999978000022,0.999978000022,1,0.999978000022,"AT5G37850;AT2G46580;AT5G49970","9.610e-01;5.132e-01;6.008e-01"
"PWY66-399","gluconeogenesis III",52,"mvn",0.97903242041477,0.892628353239984,0.777182648758743,0.01,0.59768655287313,0.320982690008771,0.0675540629696824,NA,0.890278961806282,0.999999464264088,NA,NA,0.882749117250883,0.999978000022,NA,NA,NA,NA,NA,NA,0.882749117250883,0.999978000022,0.999978000022,1,0.999978000022,"AT5G42740;AT4G24620;AT3G53910;AT5G43330;AT1G04410;AT5G56720;AT1G53240;AT2G22780;AT3G15020;AT3G47520;AT5G09660;AT4G00570;AT2G13560;AT5G34850;AT2G38740;AT2G25870;AT5G65690;AT5G17670;AT4G37870;AT3G56130;AT3G55440;AT2G21170;AT2G29560;AT2G36530;AT1G74030;AT1G22170;AT3G26780;AT5G62840;AT3G12780;AT1G56190;AT1G79550;AT1G13440;AT3G62410;AT1G12900;AT3G26650;AT1G42970;AT3G04120;AT1G79530;AT1G16300;AT2G01140;AT2G36460;AT4G38970;AT2G21330;AT3G52930;AT5G03690;AT4G26530;AT4G26520;AT1G08940;AT3G05170;AT5G64380;AT3G54050;AT1G43670","9.116e-01;4.955e-01;7.696e-01;9.587e-01;8.867e-01;9.905e-01;7.903e-01;2.764e-01;3.536e-01;6.871e-01;5.190e-01;9.137e-01;9.996e-01;9.385e-01;4.575e-01;6.360e-01;4.912e-01;9.555e-01;3.527e-01;7.181e-01;5.858e-01;1.748e-01;3.610e-01;6.461e-01;7.417e-03;8.180e-01;1.859e-02;3.413e-01;8.981e-01;7.801e-01;6.595e-01;4.525e-01;9.234e-01;5.998e-01;2.105e-01;2.308e-01;7.063e-01;2.051e-01;5.414e-01;5.237e-01;6.145e-01;6.637e-01;8.252e-01;3.835e-01;8.188e-01;1.131e-01;1.126e-01;1.291e-01;8.169e-01;7.726e-01;4.565e-01;6.417e-02"
"PWY-5320","kaempferol glycoside biosynthesis (Arabidopsis)",18,"mvn",0.861066487259267,0.971069090791307,0.867724891519586,0.05,0.0977545217302627,0.584446773916887,0.274404643756908,NA,0.896272022524658,0.999999464264088,NA,NA,0.883061116938883,0.999978000022,NA,NA,NA,NA,NA,NA,0.883061116938883,0.999978000022,0.999978000022,1,0.999978000022,"AT1G06000;AT4G34135;AT3G46660;AT5G38010;AT5G38040;AT2G29710;AT1G07250;AT2G29730;AT1G51210;AT2G29750;AT5G03490;AT1G73880;AT3G21750;AT5G17050;AT2G36790;AT4G34131;AT4G34138;AT1G30530","5.477e-01;9.879e-01;4.187e-01;3.825e-01;2.279e-01;8.891e-01;7.972e-01;7.888e-01;6.209e-01;7.852e-01;3.236e-01;4.761e-02;5.226e-01;7.596e-01;8.341e-01;8.532e-01;9.552e-01;8.607e-01"
"PWY-5868","simple coumarins biosynthesis",24,"mvn",0.815353854525759,0.978138684550608,0.889310169401307,0.05,0.165830736549719,0.677205138624549,0.48233200719899,NA,0.91966591120961,0.999999464264088,NA,NA,0.883113116886883,0.999978000022,NA,NA,NA,NA,NA,NA,0.883113116886883,0.999978000022,0.999978000022,1,0.999978000022,"AT1G33030;AT1G51990;AT4G26220;AT5G54160;AT5G09970;AT2G40890;AT3G50280;AT5G07870;AT5G07850;AT5G01210;AT2G39980;AT5G57840;AT3G50300;AT3G50270;AT5G67150;AT5G23940;AT5G67160;AT5G42830;AT5G48930;AT4G05160;AT3G21230;AT3G21240;AT1G65060;AT1G51680","7.360e-01;8.616e-01;4.664e-01;9.621e-01;3.500e-01;5.347e-01;9.255e-01;3.513e-01;4.454e-01;4.602e-02;3.968e-01;8.919e-01;9.728e-01;9.341e-01;8.194e-01;9.139e-01;7.710e-01;6.071e-01;2.446e-01;3.483e-01;9.410e-01;3.443e-01;3.267e-01;7.137e-01"
"DETOX1-PWY","superoxide radicals degradation",14,"mvn",0.77343580088311,0.927870281551923,0.928587499296591,0.2,0.579068480228464,0.896759498931439,0.782247799783812,NA,0.891381237916421,0.999999464264088,NA,NA,0.883995116004884,0.999978000022,NA,NA,NA,NA,NA,NA,0.883995116004884,0.999978000022,0.999978000022,1,0.999978000022,"AT1G20630;AT4G35090;AT1G20620;AT3G09090;AT4G00651;AT4G26820;AT3G56350;AT4G25100;AT5G51100;AT5G23310;AT1G08830;AT2G28190;AT5G18100;AT3G10920","7.837e-01;4.808e-01;7.946e-01;5.568e-01;8.175e-01;4.149e-01;1.497e-01;4.270e-01;4.567e-01;9.777e-01;5.399e-01;5.401e-01;5.127e-01;5.294e-01"
"PWY-1187","glucosinolate biosynthesis from homomethionine",31,"mvn",0.95773528436606,0.929569435480008,0.843504551516862,0.1,5.42236069554055,0.618961183123429,0.402395859564506,NA,0.889908061050846,0.999999464264088,NA,NA,0.885289114710885,0.999978000022,NA,NA,NA,NA,NA,NA,0.885289114710885,0.999978000022,0.999978000022,1,0.999978000022,"AT4G28420;AT4G28410;AT2G24850;AT2G20610;AT4G30550;AT4G30540;AT2G23970;AT2G23960;AT4G30530;AT4G29210;AT1G69820;AT4G39640;AT4G39650;AT4G13770;AT4G31500;AT4G03050;AT1G12140;AT1G62540;AT1G62560;AT1G65860;AT5G07800;AT1G62570;AT1G62600;AT1G18590;AT1G74090;AT1G74100;AT1G24100;AT1G16400;AT1G16410;AT1G58260;AT1G79370","9.695e-01;9.946e-01;7.704e-01;3.558e-01;7.176e-01;8.165e-01;7.173e-01;8.302e-01;7.519e-01;3.694e-01;5.593e-01;4.900e-01;5.260e-01;9.072e-01;6.905e-01;9.982e-01;4.641e-01;7.106e-01;6.105e-01;5.303e-01;6.701e-01;3.912e-01;8.005e-01;5.233e-01;3.203e-02;3.064e-02;5.400e-01;2.610e-01;6.770e-02;3.665e-01;8.812e-01"
"PWY-5441","S-methyl-L-methionine cycle",4,"mvn",0.642903334350359,0.866887694355106,0.870594054238598,0.001,0,0.949840863543262,0.640995343079048,NA,0.872641329420004,0.999999464264088,NA,NA,0.885587114412886,0.999978000022,NA,NA,NA,NA,NA,NA,0.885587114412886,0.999978000022,0.999978000022,1,0.999978000022,"AT3G22740;AT3G63250;AT3G25900;AT5G49810","5.268e-01;5.827e-01;5.898e-01;7.898e-01"
"COA-PWY","coenzyme A biosynthesis I (prokaryotic)",6,"mvn",0.902323530859136,0.873606538581065,0.890972773895952,0.001,0,0.903597255561496,0.670377937585738,NA,0.87562373834111,0.999999464264088,NA,NA,0.885655114344886,0.999978000022,NA,NA,NA,NA,NA,NA,0.885655114344886,0.999978000022,0.999978000022,1,0.999978000022,"AT5G02080;AT1G12350;AT1G48605;AT3G18030;AT2G27490;AT2G18250","3.876e-01;8.852e-01;4.171e-01;9.807e-01;7.546e-01;3.229e-01"
"PWY-6164","3-dehydroquinate biosynthesis I",4,"mvn",0.944798288282856,0.82415824107143,0.870619953337354,0.001,0,0.813566129976721,0.734330345501265,NA,0.874966348484612,0.999999464264088,NA,NA,0.887278112721887,0.999978000022,NA,NA,NA,NA,NA,NA,0.887278112721887,0.999978000022,0.999978000022,1,0.999978000022,"AT1G22410;AT4G33510;AT4G39980;AT5G66120","4.898e-01;6.857e-01;9.860e-01;3.429e-01"
"PWY-6730","methylhalides biosynthesis (plants)",3,"mvn",0.924665123692716,0.917087444239558,0.85780695885718,0.001,0,0.857605599026407,0.393675669536331,NA,0.871671698197344,0.999999464264088,NA,NA,0.887400112599887,0.999978000022,NA,NA,NA,NA,NA,NA,0.887400112599887,0.999978000022,0.999978000022,1,0.999978000022,"AT2G43910;AT2G43920;AT2G43940","4.778e-01;9.719e-01;7.811e-01"
"PWY-5313","superpathway of anthocyanin biosynthesis (from cyanidin and cyanidin 3-<i>O</i>-glucoside)",5,"mvn",0.659721362487891,0.927304175657491,0.881469991740873,0.001,0,0.975445437239455,0.324970097084712,NA,0.921018978860956,0.999999464264088,NA,NA,0.889209110790889,0.999978000022,NA,NA,NA,NA,NA,NA,0.889209110790889,0.999978000022,0.999978000022,1,0.999978000022,"AT5G17050;AT2G18570;AT4G36770;AT2G18560;AT5G17030","7.596e-01;6.778e-01;5.235e-01;5.970e-01;6.873e-01"
"PWY-3181","L-tryptophan degradation VI (via tryptamine)",5,"mvn",0.901547139009573,0.895649156075768,0.881457339095504,0.001,0,0.876211957639999,0.798525649398613,NA,0.878290688682433,0.999999464264088,NA,NA,0.88983611016389,0.999978000022,NA,NA,NA,NA,NA,NA,0.88983611016389,0.999978000022,0.999978000022,1,0.999978000022,"AT1G02590;AT1G50780;AT3G43600;AT2G27150;AT5G20960","4.076e-01;9.771e-01;7.666e-01;3.415e-01;8.144e-01"
"PWY0-1535","D-serine degradation",2,"mvn",0.95139492698827,0.873021133749192,0.842187937041283,0.001,0,0.80124774486739,0.329891716127624,NA,0.869606396869445,0.999999464264088,NA,NA,0.890919109080891,0.999978000022,NA,NA,NA,NA,NA,NA,0.890919109080891,0.999978000022,0.999978000022,1,0.999978000022,"AT3G20390;AT4G11640","5.542e-01;9.752e-01"
"DTDPRHAMSYN-PWY","dTDP-L-rhamnose biosynthesis",3,"mvn",0.871491475136746,0.908150304847241,0.857813593009756,0.001,0,0.918287525877459,0.73715377039601,NA,0.879138731434557,0.999999464264088,NA,NA,0.895083104916895,0.999978000022,NA,NA,NA,NA,NA,NA,0.895083104916895,0.999978000022,0.999978000022,1,0.999978000022,"AT1G19690;AT4G00560;AT1G63000","5.661e-01;6.436e-01;9.501e-01"
"CALVIN-PWY","Calvin-Benson-Bassham cycle",38,"mvn",0.754728729868087,0.964798928624466,0.949680420520332,0.2,5.93022682953517,0.919571357038417,0.134321245178603,NA,0.913547179459259,0.999999464264088,NA,NA,0.895194104805895,0.999978000022,NA,NA,NA,NA,NA,NA,0.895194104805895,0.999978000022,0.999978000022,1,0.999978000022,"AT3G26650;AT1G42970;AT1G12900;AT3G04880;AT5G44520;AT3G04790;AT1G71100;AT2G01290;AT3G62410;AT1G32060;AT1G63290;AT3G01850;AT5G61410;AT3G55800;AT2G45290;AT3G60750;AT1G08940;AT3G05170;AT5G64380;AT3G54050;AT1G43670;AT2G01140;AT2G36460;AT4G38970;AT2G21330;AT3G52930;AT5G03690;AT4G26530;AT4G26520;AT3G55440;AT2G21170;AT3G12780;AT1G56190;AT1G79550;AT5G38430;AT5G38420;AT1G67090;AT5G38410","2.105e-01;2.308e-01;5.998e-01;7.851e-01;4.403e-01;8.299e-01;1.789e-01;9.508e-01;9.234e-01;7.468e-01;8.895e-01;8.580e-01;4.126e-01;7.994e-01;3.242e-01;7.696e-01;1.291e-01;8.169e-01;7.726e-01;4.565e-01;6.417e-02;5.237e-01;6.145e-01;6.637e-01;8.252e-01;3.835e-01;8.188e-01;1.131e-01;1.126e-01;5.858e-01;1.748e-01;8.981e-01;7.801e-01;6.595e-01;9.862e-01;5.581e-01;4.346e-01;8.504e-01"
"PHOSLIPSYN2-PWY","superpathway of phospholipid biosynthesis II (plants)",3,"mvn",0.92234993687666,0.921692885798264,0.857773939606535,0.001,0,0.877271567258362,0.591828474853954,NA,0.881863990189268,0.999999464264088,NA,NA,0.898095101904898,0.999978000022,NA,NA,NA,NA,NA,NA,0.898095101904898,0.999978000022,0.999978000022,1,0.999978000022,"AT1G15110;AT4G38570;AT1G68000","5.030e-01;7.613e-01;9.711e-01"
"PWY-3461","L-tyrosine biosynthesis II",6,"mvn",0.592418681257453,0.830323430469941,0.890969063572835,0.001,0,0.953253858262842,0.857321579433933,NA,0.888142485490847,0.999999464264088,NA,NA,0.899090100909899,0.999978000022,NA,NA,NA,NA,NA,NA,0.899090100909899,0.999978000022,0.999978000022,1,0.999978000022,"AT1G15710;AT5G34930;AT2G22250;AT3G29200;AT5G10870;AT1G69370","8.350e-01;4.979e-01;4.212e-01;3.998e-01;6.247e-01;5.661e-01"
"PWY-5041","<i>S</i>-adenosyl-L-methionine cycle II",9,"mvn",0.779005304677866,0.899369667517534,0.913681045229906,0.001,0,0.952282579877966,0.46728630407535,NA,0.893432844175849,0.999999464264088,NA,NA,0.8997451002549,0.999978000022,NA,NA,NA,NA,NA,NA,0.8997451002549,0.999978000022,0.999978000022,1,0.999978000022,"AT3G03780;AT5G17920;AT5G20980;AT3G23810;AT4G13940;AT2G36880;AT4G01850;AT3G17390;AT1G02500","9.273e-01;2.868e-01;6.770e-01;4.667e-01;3.039e-01;7.798e-01;9.506e-01;4.139e-01;5.537e-01"
"PWY-5027","phylloquinol biosynthesis",5,"mvn",0.692705181802503,0.935281139611849,0.881482721207824,0.001,0,0.930167507494613,0.835043743170188,NA,0.893219657829281,0.999999464264088,NA,NA,0.903765096234904,0.999978000022,NA,NA,NA,NA,NA,NA,0.903765096234904,0.999978000022,0.999978000022,1,0.999978000022,"AT5G08740;AT3G44190;AT5G22140;AT1G23360;AT1G60600","7.053e-01;4.128e-01;7.996e-01;7.267e-01;7.055e-01"
"PWY-6754","<i>S</i>-methyl-5'-thioadenosine degradation I",6,"mvn",0.869680233322507,0.90800408279779,0.890953885584318,0.001,0,0.905443558659184,0.883197865722211,NA,0.893209902443529,0.999999464264088,NA,NA,0.904069095930904,0.999978000022,NA,NA,NA,NA,NA,NA,0.904069095930904,0.999978000022,0.999978000022,1,0.999978000022,"AT1G49820;AT4G24350;AT4G24340;AT4G28940;AT4G34840;AT4G38800","3.250e-01;9.709e-01;4.634e-01;4.454e-01;8.104e-01;8.722e-01"
"PWY-7909","formaldehyde oxidation VII (THF pathway)",6,"mvn",0.647136988306818,0.828740531895723,0.890959957425633,0.001,0,0.939500917639316,0.926836184107416,NA,0.893961169214752,0.999999464264088,NA,NA,0.905184094815905,0.999978000022,NA,NA,NA,NA,NA,NA,0.905184094815905,0.999978000022,0.999978000022,1,0.999978000022,"AT5G47435;AT4G17360;AT2G38660;AT3G12290;AT4G00600;AT4G00620","6.794e-01;5.995e-01;8.957e-01;4.090e-01;3.734e-01;4.396e-01"
"PWY-6762","salicylate glucosides biosynthesis IV",5,"mvn",0.806113337360735,0.958971161761443,0.881520747394,0.001,0,0.879238828309862,0.671499984979024,NA,0.896399292244414,0.999999464264088,NA,NA,0.909030090969909,0.999978000022,NA,NA,NA,NA,NA,NA,0.909030090969909,0.999978000022,0.999978000022,1,0.999978000022,"AT2G43820;AT2G43840;AT4G01070;AT1G01390;AT1G01420","8.300e-01;7.937e-01;3.448e-01;9.161e-01;7.470e-01"
"PWY-5957","L-nicotianamine biosynthesis",5,"mvn",0.97533304334013,0.627971209097216,0.863318420223516,0.2,0.464842998027946,0.578096804510608,0.278786624071519,NA,0.896970550103879,0.999999464264088,NA,NA,0.909382090617909,0.999978000022,NA,NA,NA,NA,NA,NA,0.909382090617909,0.999978000022,0.999978000022,1,0.999978000022,"AT4G26483;AT1G56430;AT5G56080;AT5G04950;AT1G09240","1.585e-01;3.324e-01;5.347e-01;6.503e-01;9.952e-01"
"PWY-6441","spermine and spermidine degradation III",9,"mvn",0.624757510456444,0.9002382252677,0.913732540066912,0.001,0,0.959267228248199,0.706450324984817,NA,0.901434670094493,0.999999464264088,NA,NA,0.911081088918911,0.999978000022,NA,NA,NA,NA,NA,NA,0.911081088918911,0.999978000022,0.999978000022,1,0.999978000022,"AT3G10390;AT4G29720;AT4G16310;AT1G62830;AT3G13682;AT2G43020;AT5G13700;AT1G65840;AT3G59050","6.794e-01;6.014e-01;4.989e-01;6.425e-01;8.589e-01;2.993e-01;3.923e-01;4.054e-01;8.188e-01"
"PWY-5152","leucodelphinidin biosynthesis",12,"mvn",0.94566932138757,0.923599016262984,0.928678240728266,0.2,0.0864642157203141,0.922031975648269,0.222728428315817,NA,0.909393378693512,0.999999464264088,NA,NA,0.912167087832912,0.999978000022,NA,NA,NA,NA,NA,NA,0.912167087832912,0.999978000022,0.999978000022,1,0.999978000022,"AT5G07990;AT5G24530;AT3G60290;AT2G36690;AT4G10490;AT5G07480;AT2G44800;AT4G10500;AT2G06960;AT1G79760;AT3G19000;AT3G19010","4.887e-01;6.359e-01;8.897e-01;9.588e-01;3.078e-01;5.581e-01;7.632e-01;9.947e-01;4.552e-01;7.500e-01;1.915e-01;2.570e-01"
"PWY-7344","UDP-&alpha;-D-galactose biosynthesis",7,"mvn",0.674334918515669,0.922284638088015,0.899417384068548,0.001,0,0.959391961568617,0.598036701861042,NA,0.902424524828155,0.999999464264088,NA,NA,0.913841086158914,0.999978000022,NA,NA,NA,NA,NA,NA,0.913841086158914,0.999978000022,0.999978000022,1,0.999978000022,"AT3G28530;AT1G12780;AT3G06580;AT1G63180;AT4G23920;AT4G10960;AT1G64440","6.776e-01;6.587e-01;4.546e-01;6.243e-01;6.237e-01;8.931e-01;3.673e-01"
"PWY-5391","syringetin biosynthesis",9,"mvn",0.884355204388084,0.993567418149839,0.913687906963533,0.001,0,0.984771898291757,0.686878563211889,NA,0.97942792975508,0.999999464264088,NA,NA,0.913899086100914,0.999978000022,NA,NA,NA,NA,NA,NA,0.913899086100914,0.999978000022,0.999978000022,1,0.999978000022,"AT5G07990;AT5G54160;AT5G63600;AT5G63595;AT5G63590;AT5G63580;AT5G48020;AT5G43935;AT3G55970","4.887e-01;9.621e-01;7.691e-01;8.894e-01;9.237e-01;9.456e-01;3.718e-01;8.663e-01;4.235e-01"
"PWY-5997","&alpha;-linolenate biosynthesis I (plants and red algae)",3,"mvn",0.940369273287322,0.94131544653529,0.857836010803892,0.001,0,0.897139566281375,0.420333220582997,NA,0.900412375702429,0.999999464264088,NA,NA,0.915871084128916,0.999978000022,NA,NA,NA,NA,NA,NA,0.915871084128916,0.999978000022,0.999978000022,1,0.999978000022,"AT2G29980;AT3G11170;AT5G05580","5.315e-01;8.028e-01;9.778e-01"
"PWY-401","galactolipid biosynthesis I",6,"mvn",0.655897384375002,0.878449388035018,0.890986983070864,0.001,0,0.959855406226053,0.877718599649184,NA,0.904647363282722,0.999999464264088,NA,NA,0.916680083319917,0.999978000022,NA,NA,NA,NA,NA,NA,0.916680083319917,0.999978000022,0.999978000022,1,0.999978000022,"AT3G06510;AT3G11670;AT4G00550;AT2G11810;AT5G20410;AT4G31780","8.367e-01;4.441e-01;5.803e-01;4.794e-01;8.293e-01;4.148e-01"
"PWY-5111","CMP-KDO biosynthesis II (from D-arabinose 5-phosphate)",3,"mvn",0.789758168913872,0.944353310648149,0.857802070356062,0.001,0,0.953803776042035,0.499994040083691,NA,0.902895615222301,0.999999464264088,NA,NA,0.918571081428919,0.999978000022,NA,NA,NA,NA,NA,NA,0.918571081428919,0.999978000022,0.999978000022,1,0.999978000022,"AT1G53000;AT1G16340;AT1G79500","7.628e-01;6.412e-01;8.696e-01"
"PWY-5122","geranyl diphosphate biosynthesis",14,"mvn",0.800113939024916,0.938558425399254,0.93774528714102,0.2,0.102890197606813,0.947639142806608,0.7415391922368,NA,0.916037082640763,0.999999464264088,NA,NA,0.919101080898919,0.999978000022,NA,NA,NA,NA,NA,NA,0.919101080898919,0.999978000022,0.999978000022,1,0.999978000022,"AT4G38460;AT2G18640;AT4G36810;AT2G23800;AT1G49530;AT3G29430;AT2G18620;AT3G20160;AT3G14550;AT3G14530;AT3G14510;AT4G17190;AT5G47770;AT2G34630","5.395e-01;8.504e-01;3.835e-01;3.248e-01;3.823e-01;8.496e-01;9.743e-01;2.517e-01;8.308e-01;8.108e-01;9.014e-01;4.740e-01;6.441e-01;1.900e-01"
"PWY-5168","ferulate and sinapate biosynthesis",3,"mvn",0.921685377578348,0.95778269157216,0.857813331948117,0.001,0,0.897582515632037,0.345365744180732,NA,0.903800209265669,0.999999464264088,NA,NA,0.919457080542919,0.999978000022,NA,NA,NA,NA,NA,NA,0.919457080542919,0.999978000022,0.999978000022,1,0.999978000022,"AT3G24503;AT5G54160;AT4G36220","9.109e-01;9.621e-01;5.321e-01"
"PWY-7468","benzoyl-&beta;-<i>D</i>-glucopyranose biosynthesis",2,"mvn",0.813400962754474,0.933730432565594,0.842237902779934,0.001,0,0.957436266471928,0.631838195168525,NA,0.903376301463642,0.999999464264088,NA,NA,0.922297077702922,0.999978000022,NA,NA,NA,NA,NA,NA,0.922297077702922,0.999978000022,0.999978000022,1,0.999978000022,"AT2G43820;AT2G43840","8.300e-01;7.937e-01"
"LYSINE-DEG2-PWY","lysine degradation II",8,"mvn",0.875015131239223,0.853051429784447,0.906920580057772,0.001,0,0.972299960016098,0.720595982655578,NA,0.922166690441938,0.999999464264088,NA,NA,0.923932076067924,0.999978000022,NA,NA,NA,NA,NA,NA,0.923932076067924,0.999978000022,0.999978000022,1,0.999978000022,"AT5G47720;AT5G48230;AT3G06860;AT1G76150;AT5G60335;AT5G42890;AT5G35930;AT4G33150","9.803e-01;9.283e-01;4.231e-01;3.827e-01;3.613e-01;3.864e-01;6.005e-01;4.805e-01"
"PWY-7224","purine deoxyribonucleosides salvage",10,"mvn",0.703408736671512,0.943977287467323,0.919856977597425,0.001,0,0.967060400067639,0.665546960476265,NA,0.923689488499823,0.999999464264088,NA,NA,0.928268071731928,0.999978000022,NA,NA,NA,NA,NA,NA,0.928268071731928,0.999978000022,0.999978000022,1,0.999978000022,"AT5G63310;AT4G11010;AT1G17410;AT4G23900;AT4G09320;AT4G23895;AT5G60340;AT5G59440;AT2G41880;AT1G72040","7.224e-01;9.251e-01;6.266e-01;6.817e-01;3.678e-01;7.603e-01;3.651e-01;8.375e-01;2.892e-01;5.548e-01"
"PWY-5800","xylan biosynthesis",9,"mvn",0.54604605489209,0.823260286074764,0.913702787312103,0.001,0,0.967620225308201,0.923327956195722,NA,0.919000627172719,0.999999464264088,NA,NA,0.929427070572929,0.999978000022,NA,NA,NA,NA,NA,NA,0.929427070572929,0.999978000022,0.999978000022,1,0.999978000022,"AT5G67230;AT3G03050;AT1G32180;AT4G38190;AT1G27600;AT2G33100;AT5G16910;AT2G37090;AT4G36890","3.475e-01;4.719e-01;3.169e-01;5.939e-01;4.384e-01;4.055e-01;7.740e-01;7.934e-01;5.881e-01"
"PWY-6348","phosphate acquisition",33,"mvn",0.862384702593173,0.91787672535111,0.962239102102159,0.1,0.0765256223969453,0.964546612970488,0.823291211485089,NA,0.936921790452287,0.999999464264088,NA,NA,0.92994807005193,0.999978000022,NA,NA,NA,NA,NA,NA,0.92994807005193,0.999978000022,0.999978000022,1,0.999978000022,"AT5G24780;AT1G08940;AT1G25230;AT1G54780;AT3G05170;AT3G07130;AT3G46120;AT2G32770;AT1G52940;AT4G29270;AT3G52820;AT3G52780;AT2G01880;AT2G01890;AT4G29260;AT1G14700;AT3G20500;AT2G18130;AT5G51260;AT1G04040;AT3G17790;AT2G16430;AT1G56360;AT2G38600;AT3G52810;AT4G36350;AT4G25150;AT5G44020;AT3G44620;AT2G27190;AT5G34850;AT4G13700;AT5G24770","4.148e-01;1.291e-01;5.358e-01;6.324e-01;8.169e-01;9.830e-01;3.399e-01;9.937e-01;4.833e-01;4.787e-01;5.393e-01;3.789e-01;3.853e-01;3.554e-01;3.903e-01;9.093e-01;9.625e-02;4.572e-01;5.886e-01;7.143e-01;1.526e-01;2.809e-01;6.565e-01;4.333e-01;5.427e-01;8.148e-01;3.677e-01;7.834e-01;3.803e-01;4.977e-01;9.385e-01;4.037e-01;4.179e-01"
"ASPARAGINESYN-PWY","L-asparagine biosynthesis II",4,"mvn",0.722866161143673,0.935909934859061,0.870593680792696,0.001,0,0.972831762436261,0.390184813305356,NA,0.919681037386757,0.999999464264088,NA,NA,0.932411067588932,0.999978000022,NA,NA,NA,NA,NA,NA,0.932411067588932,0.999978000022,0.999978000022,1,0.999978000022,"AT2G03667;AT5G10240;AT5G65010;AT3G47340","5.940e-01;7.882e-01;8.114e-01;5.947e-01"
"PWY-7120","esterified suberin biosynthesis",5,"mvn",0.651472408029607,0.917392521535653,0.881499332578238,0.001,0,0.973978286689217,0.64984629037475,NA,0.920325697111803,0.999999464264088,NA,NA,0.932441067558932,0.999978000022,NA,NA,NA,NA,NA,NA,0.932441067558932,0.999978000022,0.999978000022,1,0.999978000022,"AT5G41040;AT4G31910;AT1G03390;AT5G63560;AT3G48720","6.093e-01;6.477e-01;6.347e-01;7.804e-01;5.180e-01"
