"pathway_id","pathway_name","n_genes","acat_p","fisher_p","tfisher_p_analytic","tau_hat","tfisher_stat_hat","minp_p_analytic","stouffer_p_analytic","magma_pvalue","omni_p_analytic","omni_p_analytic_BH","omni_p_global","omni_p_global_BH","omni_p_mvn","omni_p_mvn_BH","acat_p_mvn_cal","fisher_p_mvn_cal","tfisher_p_mvn_cal","minp_p_mvn_cal","stouffer_p_mvn_cal","omni_p_mvn_compcal","omni_p_final","omni_p_final_BH","omni_p_final_q_storey","omni_p_final_q_bky10","omni_p_final_q_ihw10","genes_used","gene_pvals_used","dominant_component","agreement_score","agreement_k","agreement_m","calibration_impact"
"GLYSYN-PWY","glycine biosynthesis I",7,0.465598662510319,0.603804954964603,0.789666856116039,0.01,0,0.796276113965016,0.614724869490369,NA,0.682840194764912,0.999999464264005,NA,NA,0.440555944405559,0.825630996222412,0.463253674632537,0.599040095990401,0.521247875212479,0.798720127987201,0.614938506149385,0.621937937854104,0.440555944405559,0.825630996222412,0.549351411022201,0.830807366104684,0.825630996222412,"AT5G26780;AT4G13890;AT1G36370;AT4G32520;AT1G22020;AT4G13930;AT4G37930","8.255e-01;5.126e-01;2.033e-01;5.833e-01;4.299e-01;2.964e-01;3.817e-01","acat_p",0,0,5,"Remains_nonsignificant"
"PWY-4861","UDP-&alpha;-D-galacturonate biosynthesis I (from UDP-D-glucuronate)",6,0.556561610584372,0.780156993248129,0.779218992204338,0.01,0,0.901588979413888,0.774640095263595,NA,0.800206667643137,0.999999464264005,NA,NA,0.440755924407559,0.825630996222412,0.568443155684432,0.789221077892211,0.478352164783522,0.904309569043096,0.777922207779222,0.774925468788398,0.440755924407559,0.825630996222412,0.549351411022201,0.830807366104684,0.825630996222412,"AT3G23820;AT4G12250;AT4G00110;AT1G02000;AT4G30440;AT2G45310","3.881e-01;6.759e-01;7.996e-01;5.011e-01;5.267e-01;3.205e-01","acat_p",0,0,5,"Remains_nonsignificant"
"METHIONINE-DEG1-PWY","L-methionine degradation I (to L-homocysteine)",6,0.767065509825763,0.826394224125748,0.779219632663314,0.01,0,0.886216569828932,0.705946572720436,NA,0.81079621633949,0.999999464264005,NA,NA,0.442055794420558,0.825630996222412,0.772622737726227,0.828617138286171,0.475252474752525,0.881611838816118,0.704629537046295,0.780471478797547,0.442055794420558,0.825630996222412,0.549351411022201,0.830807366104684,0.825630996222412,"AT3G23810;AT4G13940;AT2G36880;AT4G01850;AT3G17390;AT1G02500","4.667e-01;3.039e-01;7.798e-01;9.506e-01;4.139e-01;5.537e-01","stouffer_p_analytic",0,0,5,"Remains_nonsignificant"
"PWY-7909","formaldehyde oxidation VII (THF pathway)",6,0.647136988306818,0.828740531895723,0.779219201438997,0.01,0,0.939500917639316,0.926836184107416,NA,0.881868563181807,0.999999464264005,NA,NA,0.445255474452555,0.825630996222412,0.649235076492351,0.828617138286171,0.467153284671533,0.938906109389061,0.928907109289071,0.870715337832282,0.445255474452555,0.825630996222412,0.549351411022201,0.830807366104684,0.825630996222412,"AT5G47435;AT4G17360;AT2G38660;AT3G12290;AT4G00600;AT4G00620","6.794e-01;5.995e-01;8.957e-01;4.090e-01;3.734e-01;4.396e-01","acat_p",0,0,5,"Remains_nonsignificant"
"PWY-381","nitrate reduction II (assimilatory)",10,0.386399123955509,0.542770085743925,0.791310012247672,0.1,0.415557055426075,0.571424870364779,0.431050301381253,NA,0.567148747520834,0.999999464264005,NA,NA,0.44975502449755,0.825630996222412,0.39026097390261,0.546045395460454,0.65963403659634,0.576542345765423,0.441355864413559,0.525011848284128,0.44975502449755,0.825630996222412,0.549351411022201,0.830807366104684,0.825630996222412,"AT2G15620;AT5G35630;AT3G53180;AT5G37600;AT1G66200;AT3G17820;AT5G16570;AT1G48470;AT1G77760;AT1G37130","6.803e-01;4.236e-01;4.297e-01;7.747e-01;3.264e-01;8.124e-02;6.594e-01;6.517e-01;7.994e-01;1.006e-01","acat_p",0,0,5,"Remains_nonsignificant"
"PWY-6014","vernolate biosynthesis I",7,0.68101883163328,0.822588121375665,0.789666615247085,0.01,0,0.915833146661885,0.403056572324048,NA,0.800593523744995,0.999999464264005,NA,NA,0.45035496450355,0.825630996222412,0.66053394660534,0.800819918008199,0.495450454954505,0.901209879012099,0.406459354064594,0.741399109517485,0.45035496450355,0.825630996222412,0.549351411022201,0.830807366104684,0.825630996222412,"AT1G11600;AT3G03470;AT3G10560;AT5G04630;AT1G64900;AT1G64930;AT5G04660","7.189e-01;9.091e-01;3.832e-01;8.511e-01;2.978e-01;4.594e-01;3.569e-01","stouffer_p_analytic",0,0,5,"Remains_nonsignificant"
"PWY-3461","L-tyrosine biosynthesis II",6,0.592418681257453,0.830323430469941,0.779219366632308,0.01,0,0.953253858262842,0.857321579433933,NA,0.874674206315296,0.999999464264005,NA,NA,0.45045495450455,0.825630996222412,0.598440155984402,0.834716528347165,0.473952604739526,0.955504449555045,0.858114188581142,0.866210245188008,0.45045495450455,0.825630996222412,0.549351411022201,0.830807366104684,0.825630996222412,"AT1G15710;AT5G34930;AT2G22250;AT3G29200;AT5G10870;AT1G69370","8.350e-01;4.979e-01;4.212e-01;3.998e-01;6.247e-01;5.661e-01","acat_p",0,0,5,"Remains_nonsignificant"
"PWY-321","cutin biosynthesis",40,0.156439783732268,0.88147893824687,0.34285469454289,0.01,1.77791131516692,0.151913672790789,0.828189619754071,NA,0.492964573704778,0.999999464264005,NA,NA,0.450554944505549,0.825630996222412,0.155384461553845,0.875512448755124,0.428357164283572,0.146185381461854,0.82051794820518,0.491878606047318,0.450554944505549,0.825630996222412,0.549351411022201,0.830807366104684,0.825630996222412,"AT3G05970;AT1G77590;AT1G49430;AT1G64400;AT2G04350;AT2G47240;AT4G11030;AT4G23850;AT5G27600;AT1G62940;AT3G16170;AT1G01600;AT1G63710;AT4G00360;AT5G58860;AT1G69500;AT2G27690;AT2G45970;AT3G52570;AT4G10030;AT5G48370;AT2G30720;AT3G61200;AT3G16175;AT2G29590;AT1G52191;AT1G04290;AT4G00520;AT1G01710;AT5G51950;AT5G51930;AT3G56060;AT1G72970;AT1G14185;AT1G12570;AT2G12190;AT5G61320;AT1G64950;AT1G64940;AT3G10570","5.174e-01;1.595e-02;8.419e-01;2.187e-01;3.536e-01;3.719e-01;9.069e-01;4.610e-01;4.111e-03;3.330e-01;4.863e-01;8.176e-01;6.234e-01;4.902e-01;9.116e-01;7.774e-01;4.810e-01;5.601e-01;7.452e-01;3.510e-01;5.235e-01;4.551e-01;5.748e-01;4.295e-01;3.431e-01;8.600e-01;7.772e-01;3.240e-01;4.710e-01;8.651e-01;8.330e-01;6.973e-01;1.936e-01;8.057e-01;6.596e-01;9.389e-01;5.301e-01;6.193e-01;6.052e-01;4.640e-01","minp_p_analytic",0,0,5,"Remains_nonsignificant"
"PWY0-1264","biotin-carboxyl carrier protein assembly",6,0.789455499144491,0.971532039054527,0.779219260151002,0.01,0,0.973664390894538,0.42576887246452,NA,0.938274938077903,0.999999464264005,NA,NA,0.451354864513549,0.825630996222412,0.786821317868213,0.970702929707029,0.463053694630537,0.972902709729027,0.428857114288571,0.933191716188089,0.451354864513549,0.825630996222412,0.549351411022201,0.830807366104684,0.825630996222412,"AT1G80040;AT1G36180;AT1G36160;AT5G35360;AT1G37150;AT2G25710","7.388e-01;8.725e-01;9.152e-01;4.545e-01;7.039e-01;5.465e-01","stouffer_p_analytic",0,0,5,"Remains_nonsignificant"
"PWY-6754","<i>S</i>-methyl-5'-thioadenosine degradation I",6,0.869680233322507,0.90800408279779,0.779219230161881,0.01,0,0.905443558659184,0.883197865722211,NA,0.880945374227705,0.999999464264005,NA,NA,0.451654834516548,0.825630996222412,0.871112888711129,0.904809519048095,0.473752624737526,0.905109489051095,0.881311868813119,0.867452197246626,0.451654834516548,0.825630996222412,0.549351411022201,0.830807366104684,0.825630996222412,"AT1G49820;AT4G24350;AT4G24340;AT4G28940;AT4G34840;AT4G38800","3.250e-01;9.709e-01;4.634e-01;4.454e-01;8.104e-01;8.722e-01","tfisher_p_analytic",0,0,5,"Remains_nonsignificant"
"PWY-2301","<i>myo</i>-inositol biosynthesis",6,0.759784788292071,0.923122719548291,0.779219372651583,0.01,0,0.975674015522544,0.676823354635021,NA,0.922044460405042,0.999999464264005,NA,NA,0.454254574542546,0.825630996222412,0.761023897610239,0.922107789221078,0.46965303469653,0.975802419758024,0.68043195680432,0.917033270861786,0.454254574542546,0.825630996222412,0.549351411022201,0.830807366104684,0.825630996222412,"AT4G39120;AT3G02870;AT1G31190;AT5G10170;AT2G22240;AT4G39800","5.255e-01;8.787e-01;4.617e-01;9.170e-01;5.917e-01;4.623e-01","stouffer_p_analytic",0,0,5,"Remains_nonsignificant"
"PWY-6710","poly-hydroxy fatty acids biosynthesis",7,0.68101883163328,0.822588121375665,0.789666878958057,0.01,0,0.915833146661885,0.403056572324048,NA,0.800593571873417,0.999999464264005,NA,NA,0.455254474552545,0.825630996222412,0.667933206679332,0.798520147985201,0.501449855014499,0.897310268973103,0.412958704129587,0.738841844162414,0.455254474552545,0.825630996222412,0.549351411022201,0.830807366104684,0.825630996222412,"AT1G11600;AT3G03470;AT3G10560;AT5G04630;AT1G64900;AT1G64930;AT5G04660","7.189e-01;9.091e-01;3.832e-01;8.511e-01;2.978e-01;4.594e-01;3.569e-01","stouffer_p_analytic",0,0,5,"Remains_nonsignificant"
"PWY-401","galactolipid biosynthesis I",6,0.655897384375002,0.878449388035018,0.779219461870991,0.01,0,0.959855406226053,0.877718599649184,NA,0.894886479212579,0.999999464264005,NA,NA,0.458154184581542,0.826221872194803,0.664133586641336,0.886211378862114,0.475352464753525,0.962703729627037,0.88001199880012,0.892149483966251,0.458154184581542,0.826221872194803,0.549744563109099,0.831401946628626,0.826221872194803,"AT3G06510;AT3G11670;AT4G00550;AT2G11810;AT5G20410;AT4G31780","8.367e-01;4.441e-01;5.803e-01;4.794e-01;8.293e-01;4.148e-01","acat_p",0,0,5,"Remains_nonsignificant"
"PWY-6051","2,4,6-trinitrotoluene degradation",6,0.936889074728364,0.974739394244032,0.77921912004665,0.01,0,0.990087912037705,0.384521184029528,NA,0.968572995636063,0.999999464264005,NA,NA,0.463753624637536,0.828988767789888,0.931706829317068,0.973202679732027,0.47025297470253,0.991700829917008,0.379462053794621,0.970768727274026,0.463753624637536,0.828988767789888,0.551585576838314,0.834186189531517,0.828988767789888,"AT1G05680;AT2G36790;AT2G36750;AT2G15480;AT2G15490;AT4G34135","7.815e-01;8.341e-01;5.704e-01;5.365e-01;5.582e-01;9.879e-01","stouffer_p_analytic",0,0,5,"Remains_nonsignificant"
"PWY-2582","brassinosteroid biosynthesis II",6,0.975508531132309,0.942079656768893,0.779218971018343,0.01,0,0.962534176162945,0.646774194046228,NA,0.9448369214401,0.999999464264005,NA,NA,0.464853514648535,0.828988767789888,0.975202479752025,0.942405759424058,0.476252374762524,0.961503849615039,0.64993500649935,0.94158601479586,0.464853514648535,0.828988767789888,0.551585576838314,0.834186189531517,0.828988767789888,"AT3G13730;AT4G36380;AT5G14400;AT3G50660;AT5G05690;AT2G38050","4.215e-01;5.811e-01;7.472e-01;9.958e-01;8.102e-01;4.485e-01","stouffer_p_analytic",0,0,5,"Remains_nonsignificant"
"PWY-5391","syringetin biosynthesis",9,0.884355204388084,0.993567418149839,0.808020532104233,0.01,0,0.984771898291757,0.686878563211889,NA,0.978842118003499,0.999999464264005,NA,NA,0.476152384761524,0.844447047008006,0.866713328667133,0.964103589641036,0.49045095490451,0.945405459454055,0.621237876212379,0.910050619366733,0.476152384761524,0.844447047008006,0.561871076703633,0.849741385860721,0.844447047008006,"AT5G07990;AT5G54160;AT5G63600;AT5G63595;AT5G63590;AT5G63580;AT5G48020;AT5G43935;AT3G55970","4.887e-01;9.621e-01;7.691e-01;8.894e-01;9.237e-01;9.456e-01;3.718e-01;8.663e-01;4.235e-01","stouffer_p_analytic",0,0,5,"Remains_nonsignificant"
"PWY-762","phospholipid desaturation",8,0.821138950572366,0.682878019060417,0.799216577095837,0.01,0,0.801034253066781,0.410004617522236,NA,0.740167179787936,0.999999464264005,NA,NA,0.492850714928507,0.856248750124988,0.818418158184182,0.679232076792321,0.564243575642436,0.797320267973203,0.41015898410159,0.692544035956124,0.492850714928507,0.856248750124988,0.56972359470434,0.861617080846774,0.856248750124988,"AT2G29980;AT3G12120;AT1G62190;AT2G22890;AT4G27030;AT5G05580;AT3G11170;AT4G30950","5.315e-01;3.831e-01;1.828e-01;2.277e-01;5.355e-01;9.778e-01;8.028e-01;4.524e-01","stouffer_p_analytic",0,0,5,"Remains_nonsignificant"
"PWY-7344","UDP-&alpha;-D-galactose biosynthesis",7,0.674334918515669,0.922284638088015,0.789666853010574,0.01,0,0.959391961568617,0.598036701861042,NA,0.890989048050971,0.999999464264005,NA,NA,0.497450254974503,0.856248750124988,0.674732526747325,0.921707829217078,0.520847915208479,0.957604239576042,0.594940505949405,0.878277838959754,0.497450254974503,0.856248750124988,0.56972359470434,0.861617080846774,0.856248750124988,"AT3G28530;AT1G12780;AT3G06580;AT1G63180;AT4G23920;AT4G10960;AT1G64440","6.776e-01;6.587e-01;4.546e-01;6.243e-01;6.237e-01;8.931e-01;3.673e-01","stouffer_p_analytic",0,0,5,"Remains_nonsignificant"
"PWY-6684","aromatic  glucosinolate activation",7,0.625644127309678,0.912149914846837,0.789666548531423,0.01,0,0.985514907622394,0.849108705965963,NA,0.945914456607138,0.999999464264005,NA,NA,0.5002499750025,0.856248750124988,0.621237876212379,0.91040895910409,0.510848915108489,0.986701329867013,0.849315068493151,0.947027392649158,0.5002499750025,0.856248750124988,0.56972359470434,0.861617080846774,0.856248750124988,"AT5G48180;AT3G16410;AT3G16400;AT3G16390;AT2G33070;AT3G07720;AT3G59610","8.175e-01;4.832e-01;4.539e-01;7.361e-01;4.577e-01;6.087e-01;6.289e-01","acat_p",0,0,5,"Remains_nonsignificant"
"PWY-6446","benzoate biosynthesis III (CoA-dependent, non-&beta;-oxidative)",7,0.7502454450622,0.938051587822444,0.789666880707312,0.01,0,0.975284131871971,0.891744928024997,NA,0.931977712200592,0.999999464264005,NA,NA,0.501549845015498,0.856248750124988,0.751924807519248,0.937706229377062,0.516548345165483,0.977502249775023,0.893210678932107,0.932153089797507,0.501549845015498,0.856248750124988,0.56972359470434,0.861617080846774,0.856248750124988,"AT1G04580;AT1G44170;AT1G54100;AT4G34240;AT3G66658;AT4G36250;AT1G23800","4.106e-01;9.370e-01;5.053e-01;7.673e-01;4.508e-01;7.180e-01;6.537e-01","acat_p",0,0,5,"Remains_nonsignificant"
"PWY0-1182","trehalose degradation II (cytosolic)",7,0.610578543596945,0.906307412013619,0.789666554918538,0.01,0,0.968936236015396,0.925584327359831,NA,0.919553238204909,0.999999464264005,NA,NA,0.501549845015498,0.856248750124988,0.608839116088391,0.906609339066093,0.519148085191481,0.967703229677032,0.920607939206079,0.911289051192015,0.501549845015498,0.856248750124988,0.56972359470434,0.861617080846774,0.856248750124988,"AT4G37840;AT3G20040;AT1G50460;AT1G47840;AT2G19860;AT4G29130;AT4G24040","7.997e-01;5.419e-01;3.910e-01;5.748e-01;7.022e-01;5.836e-01;5.441e-01","acat_p",0,0,5,"Remains_nonsignificant"
"CITRULBIO-PWY","L-citrulline biosynthesis",35,0.270161245419938,0.916084285674418,0.387775164289566,0.05,6.749159151893,0.242000750719825,0.267456491378353,NA,0.532278732733972,0.999999464264005,NA,NA,0.502949705029497,0.856248750124988,0.27027297270273,0.913908609139086,0.448855114488551,0.242975702429757,0.279472052794721,0.543611961521185,0.502949705029497,0.856248750124988,0.56972359470434,0.861617080846774,0.856248750124988,"AT3G30775;AT5G38710;AT2G39800;AT3G55610;AT1G75330;AT5G46180;AT4G08870;AT4G08900;AT5G60540;AT5G53460;AT4G32915;AT4G34880;AT4G05400;AT1G48520;AT3G25660;AT5G07360;AT4G26900;AT1G63660;AT4G02120;AT4G20320;AT2G34890;AT1G30820;AT3G12670;AT2G03667;AT5G10240;AT5G65010;AT3G47340;AT1G29900;AT3G27740;AT2G38210;AT3G16050;AT5G01410;AT2G38230;AT2G41220;AT5G04140","5.849e-01;4.313e-01;9.078e-01;2.081e-01;5.667e-01;3.126e-01;6.260e-01;9.241e-01;6.923e-01;7.268e-01;9.474e-01;9.516e-01;4.095e-01;3.728e-01;4.482e-01;6.750e-01;1.126e-01;6.752e-01;8.416e-01;7.372e-01;7.885e-03;5.261e-01;7.740e-01;5.940e-01;7.882e-01;8.114e-01;5.947e-01;6.777e-01;5.565e-01;5.460e-01;8.849e-01;1.085e-02;4.242e-01;5.557e-01;9.685e-01","minp_p_analytic",0,0,5,"Remains_nonsignificant"
"ASPARTATE-DEG1-PWY","L-aspartate degradation I",7,0.767661596357647,0.983631248760946,0.789666658171178,0.01,0,0.98855682267669,0.845597613454654,NA,0.969213433364294,0.999999464264005,NA,NA,0.506349365063494,0.856248750124988,0.762623737626237,0.982901709829017,0.513148685131487,0.989101089891011,0.838816118388161,0.968721844136797,0.506349365063494,0.856248750124988,0.56972359470434,0.861617080846774,0.856248750124988,"AT1G62800;AT5G11520;AT5G51690;AT1G62960;AT5G19550;AT4G31990;AT2G30970","5.951e-01;7.500e-01;9.186e-01;6.905e-01;7.807e-01;4.720e-01;7.305e-01","acat_p",0,0,5,"Remains_nonsignificant"
"PWY-6837","fatty acid beta-oxidation V (unsaturated, odd number, di-isomerase-dependent)",8,0.819210084434117,0.930480402344846,0.799216966120436,0.01,0,0.717179322477433,0.13441197609881,NA,0.779608374717496,0.999999464264005,NA,NA,0.507349265073493,0.856248750124988,0.817518248175182,0.932506749325067,0.561043895610439,0.714028597140286,0.135286471352865,0.749204367296637,0.507349265073493,0.856248750124988,0.56972359470434,0.861617080846774,0.856248750124988,"AT4G14440;AT4G14430;AT1G65520;AT5G43280;AT5G65110;AT4G16760;AT3G51840;AT1G06290","4.732e-01;4.948e-01;1.460e-01;8.495e-01;8.934e-01;9.598e-01;7.323e-01;7.594e-01","stouffer_p_analytic",0,0,5,"Remains_nonsignificant"
"PWY-2161","folate polyglutamylation",13,0.342861567356967,0.422055492782579,0.803040301274045,0.1,0.69493819613358,0.614213672616982,0.64310174660327,NA,0.591251532236506,0.999999464264005,NA,NA,0.51034896510349,0.856248750124988,0.348265173482652,0.423457654234577,0.751724827517248,0.615938406159384,0.643035696430357,0.569706001154848,0.51034896510349,0.856248750124988,0.56972359470434,0.861617080846774,0.856248750124988,"AT2G12200;AT2G12280;AT1G50480;AT3G10160;AT5G05980;AT3G55630;AT5G26780;AT4G13890;AT1G36370;AT4G32520;AT1G22020;AT4G13930;AT4G37930","3.329e-01;4.407e-01;4.274e-01;3.917e-01;3.652e-01;7.065e-02;8.255e-01;5.126e-01;2.033e-01;5.833e-01;4.299e-01;2.964e-01;3.817e-01","acat_p",0,0,5,"Remains_nonsignificant"
"PWY-5366","palmitoleate biosynthesis II (plants and bacteria)",7,0.870424707560756,0.978679340218452,0.789666953604534,0.01,0,0.947681179906121,0.376471080923933,NA,0.934972054552899,0.999999464264005,NA,NA,0.510548945105489,0.856248750124988,0.859114088591141,0.978302169783022,0.525547445255474,0.945705429457054,0.372462753724628,0.929545903639987,0.510548945105489,0.856248750124988,0.56972359470434,0.861617080846774,0.856248750124988,"AT3G25110;AT1G08510;AT1G35290;AT1G35250;AT1G68260;AT1G68280;AT1G66550","5.188e-01;3.439e-01;9.019e-01;6.735e-01;6.894e-01;9.633e-01;9.147e-01","stouffer_p_analytic",0,0,5,"Remains_nonsignificant"
"ASPARTATESYN-PWY","L-aspartate biosynthesis",7,0.767661596357647,0.983631248760946,0.78966660754895,0.01,0,0.98855682267669,0.845597613454654,NA,0.969213433113638,0.999999464264005,NA,NA,0.512148785121488,0.856248750124988,0.761223877612239,0.982101789821018,0.518948105189481,0.987201279872013,0.845015498450155,0.965270002148508,0.512148785121488,0.856248750124988,0.56972359470434,0.861617080846774,0.856248750124988,"AT1G62800;AT5G11520;AT5G51690;AT1G62960;AT5G19550;AT4G31990;AT2G30970","5.951e-01;7.500e-01;9.186e-01;6.905e-01;7.807e-01;4.720e-01;7.305e-01","acat_p",0,0,5,"Remains_nonsignificant"
"PWY-3001","superpathway of L-isoleucine biosynthesis I",7,0.767661596357647,0.983631248760946,0.789666748665783,0.01,0,0.98855682267669,0.845597613454654,NA,0.969213433812378,0.999999464264005,NA,NA,0.517748225177482,0.856674738617509,0.769023097690231,0.983501649835017,0.525447455254475,0.98980101989801,0.847315268473153,0.970395451776655,0.517748225177482,0.856674738617509,0.570007035346124,0.862045740113543,0.856674738617509,"AT1G62800;AT5G11520;AT5G51690;AT1G62960;AT5G19550;AT4G31990;AT2G30970","5.951e-01;7.500e-01;9.186e-01;6.905e-01;7.807e-01;4.720e-01;7.305e-01","acat_p",0,0,5,"Remains_nonsignificant"
"HOMOSERSYN-PWY","L-homoserine biosynthesis",7,0.91654120081487,0.988809427558899,0.789666429784245,0.01,0,0.992933896822813,0.516031498892343,NA,0.979762035987305,0.999999464264005,NA,NA,0.52044795520448,0.856674738617509,0.92000799920008,0.989001099890011,0.524347565243476,0.993500649935007,0.515848415158484,0.980595764786928,0.52044795520448,0.856674738617509,0.570007035346124,0.862045740113543,0.856674738617509,"AT1G14810;AT5G21060;AT4G19710;AT1G31230;AT5G14060;AT5G13280;AT3G02020","9.019e-01;6.080e-01;9.032e-01;6.136e-01;5.071e-01;6.091e-01;9.830e-01","stouffer_p_analytic",0,0,5,"Remains_nonsignificant"
"PWY-702","L-methionine biosynthesis II (plants)",9,0.602255899030036,0.766585970551567,0.808020935193049,0.01,0,0.880424324394652,0.223762202901109,NA,0.724256458138402,0.999999464264005,NA,NA,0.524147585241476,0.856674738617509,0.599140085991401,0.764923507649235,0.613538646135386,0.875712428757124,0.223277672232777,0.673832827784243,0.524147585241476,0.856674738617509,0.570007035346124,0.862045740113543,0.856674738617509,"AT3G20390;AT3G57050;AT4G23600;AT3G03780;AT5G17920;AT5G20980;AT3G01120;AT4G35295;AT2G17265","5.542e-01;2.102e-01;4.847e-01;9.273e-01;2.868e-01;6.770e-01;4.248e-01;6.271e-01;4.519e-01","stouffer_p_analytic",0,0,5,"Remains_nonsignificant"
"PWY-4984","urea cycle",7,0.790330560297793,0.986782537072263,0.789666596347728,0.01,0,0.996626982215981,0.677954224040165,NA,0.986923117904195,0.999999464264005,NA,NA,0.524447555244476,0.856674738617509,0.79012098790121,0.987001299870013,0.527347265273473,0.996400359964004,0.684131586841316,0.986160497233497,0.524447555244476,0.856674738617509,0.570007035346124,0.862045740113543,0.856674738617509,"AT1G29900;AT3G27740;AT4G08870;AT4G08900;AT5G10920;AT4G24830;AT1G75330","6.777e-01;5.565e-01;6.260e-01;9.241e-01;8.593e-01;8.007e-01;5.667e-01","stouffer_p_analytic",0,0,5,"Remains_nonsignificant"
"PWY18C3-22","methylsalicylate biosynthesis",8,0.959839688015587,0.962593281481042,0.799216495357074,0.01,0,0.973243834895374,0.739798199805853,NA,0.948327906001409,0.999999464264005,NA,NA,0.525747425257474,0.856674738617509,0.956604339566043,0.948405159484052,0.539146085391461,0.963603639636036,0.718128187181282,0.932015364954382,0.525747425257474,0.856674738617509,0.570007035346124,0.862045740113543,0.856674738617509,"AT3G21950;AT5G04380;AT4G36470;AT5G38020;AT2G14060;AT5G66430;AT5G04370;AT3G11480","3.640e-01;9.118e-01;9.942e-01;6.010e-01;6.550e-01;4.055e-01;9.357e-01;4.793e-01","stouffer_p_analytic",0,0,5,"Remains_nonsignificant"
"PWY-695","abscisic acid biosynthesis",13,0.697157290384244,0.420312777228659,0.807718238851336,0.1,0.59076351211931,0.673061003196278,0.366763826080755,NA,0.624717370948512,0.999999464264005,NA,NA,0.52954704529547,0.858508088585081,0.702529747025297,0.418258174182582,0.741425857414259,0.669333066693331,0.364363563643636,0.596169541509318,0.52954704529547,0.858508088585081,0.571226894334209,0.863890584438279,0.858508088585081,"AT1G67080;AT4G19170;AT4G18350;AT3G24220;AT1G78390;AT3G14440;AT1G30100;AT2G27150;AT3G26760;AT3G26770;AT3G51680;AT3G42960;AT1G52340","4.277e-01;2.130e-01;4.748e-01;6.138e-01;5.429e-01;4.720e-01;9.821e-01;3.415e-01;9.032e-02;8.240e-02;1.546e-01;7.058e-01;8.212e-01","stouffer_p_analytic",0,0,5,"Remains_nonsignificant"
"PWY-7450","anthocyanidin modification (<i>Arabidopsis</i>)",19,0.441835957400252,0.772276038933435,0.850132885256404,0.1,0.519604912254224,0.818236005512086,0.103467501525646,NA,0.593935794547271,0.999999464264005,NA,NA,0.533546645335466,0.860645593732084,0.435556444355564,0.737026297370263,0.814818518148185,0.781121887811219,0.141185881411859,0.583919325130677,0.533546645335466,0.860645593732084,0.57264912953849,0.86604149087147,0.860645593732084,"AT3G12230;AT1G64910;AT2G22930;AT5G53990;AT4G09500;AT1G64920;AT5G54010;AT1G03940;AT1G03495;AT4G27560;AT5G54060;AT4G27570;AT3G29630;AT1G50580;AT5G17050;AT2G18570;AT4G36770;AT2G18560;AT5G17030","6.539e-01;3.119e-01;8.015e-01;4.160e-01;5.972e-01;3.840e-01;3.357e-01;5.470e-01;5.943e-01;8.583e-02;3.331e-01;8.985e-02;5.040e-01;6.682e-01;7.596e-01;6.778e-01;5.235e-01;5.970e-01;6.873e-01","stouffer_p_analytic",0,0,5,"Remains_nonsignificant"
"PWY-7060","ornithine-citrulline shuttle",11,0.468491452600797,0.775870718788757,0.800121926758446,0.1,0.415557055426075,0.606241754090769,0.648111073134452,NA,0.685886186269553,0.999999464264005,NA,NA,0.542545745425457,0.86773954183529,0.463753624637536,0.771922807719228,0.676032396760324,0.593940605939406,0.647435256474353,0.645258333645814,0.542545745425457,0.86773954183529,0.577369241087166,0.873179915138333,0.86773954183529,"AT1G79900;AT1G75330;AT5G35630;AT3G53180;AT5G37600;AT1G66200;AT3G17820;AT5G16570;AT1G48470;AT1G29900;AT3G27740","6.644e-01;5.667e-01;4.236e-01;4.297e-01;7.747e-01;3.264e-01;8.124e-02;6.594e-01;6.517e-01;6.777e-01;5.565e-01","acat_p",0,0,5,"Remains_nonsignificant"
"PWY-63","UDP-&beta;-L-arabinose biosynthesis I (from UDP-&alpha;-D-xylose)",10,0.684251585759614,0.900390412558414,0.783937508568674,0.1,0.554610221139854,0.545281417825451,0.195798665090942,NA,0.70326748201362,0.999999464264005,NA,NA,0.55014498550145,0.86773954183529,0.680731926807319,0.898210178982102,0.658634136586341,0.552344765523448,0.197680231976802,0.670616839532486,0.55014498550145,0.86773954183529,0.577369241087166,0.873179915138333,0.86773954183529,"AT3G28530;AT4G20460;AT2G34850;AT5G44480;AT1G63180;AT4G10960;AT1G12780;AT1G64440;AT4G23920;AT1G30620","6.776e-01;7.432e-01;7.578e-02;6.662e-01;6.243e-01;8.931e-01;6.587e-01;3.673e-01;6.237e-01;9.334e-01","stouffer_p_analytic",0,0,5,"Remains_nonsignificant"
"LYSINE-DEG2-PWY","lysine degradation II",8,0.875015131239223,0.853051429784447,0.799216563833841,0.01,0,0.972299960016098,0.720595982655578,NA,0.914147920916629,0.999999464264005,NA,NA,0.551544845515448,0.86773954183529,0.877912208779122,0.855014498550145,0.570542945705429,0.972402759724028,0.704229577042296,0.908932581777009,0.551544845515448,0.86773954183529,0.577369241087166,0.873179915138333,0.86773954183529,"AT5G47720;AT5G48230;AT3G06860;AT1G76150;AT5G60335;AT5G42890;AT5G35930;AT4G33150","9.803e-01;9.283e-01;4.231e-01;3.827e-01;3.613e-01;3.864e-01;6.005e-01;4.805e-01","stouffer_p_analytic",0,0,5,"Remains_nonsignificant"
