"pathway_id","pathway_name","pathway_omni_p","pathway_FDR","gene","magma_p","magma_FDR","gwas_min_p","gwas_logP"
"PWY-7411","phosphatidate biosynthesis (yeast)",9.99900009999e-05,0.000561587676848754,"SORBI_3001G250200",0.48248,0.892079808393664,NA,NA
"PWY-7411","phosphatidate biosynthesis (yeast)",9.99900009999e-05,0.000561587676848754,"SORBI_3005G214400",0.5347,0.900632758928129,NA,NA
"PWY-7411","phosphatidate biosynthesis (yeast)",9.99900009999e-05,0.000561587676848754,"SORBI_3006G041266",0.57001,0.906300888868292,NA,NA
"PWY-7411","phosphatidate biosynthesis (yeast)",9.99900009999e-05,0.000561587676848754,"SORBI_3008G187200",0.63359,0.911917738231431,NA,NA
"PWY-7411","phosphatidate biosynthesis (yeast)",9.99900009999e-05,0.000561587676848754,"SORBI_3003G360700",0.68265,0.917076780886886,NA,NA
"PWY-7411","phosphatidate biosynthesis (yeast)",9.99900009999e-05,0.000561587676848754,"SORBI_3002G325300",0.68405,0.917550304071398,NA,NA
"PWY-7411","phosphatidate biosynthesis (yeast)",9.99900009999e-05,0.000561587676848754,"SORBI_3003G326800",0.69222,0.919660143879266,NA,NA
"PWY-7411","phosphatidate biosynthesis (yeast)",9.99900009999e-05,0.000561587676848754,"SORBI_3009G015800",0.70366,0.920006039180971,NA,NA
"PWY-7411","phosphatidate biosynthesis (yeast)",9.99900009999e-05,0.000561587676848754,"SORBI_3003G229700",0.75373,0.925136537196951,NA,NA
"PWY-7411","phosphatidate biosynthesis (yeast)",9.99900009999e-05,0.000561587676848754,"SORBI_3008G112100",0.77946,0.927323002835837,NA,NA
"PWY-7411","phosphatidate biosynthesis (yeast)",9.99900009999e-05,0.000561587676848754,"SORBI_3001G247500",0.842,0.934555893213084,NA,NA
"PWY-7489","oryzalexin A, B, and C biosynthesis",9.99900009999e-05,0.000561587676848754,"SORBI_3006G065300",0.00025405,0.01473970721843,NA,NA
"PWY-7489","oryzalexin A, B, and C biosynthesis",9.99900009999e-05,0.000561587676848754,"SORBI_3006G041700",0.113,0.620946368038741,NA,NA
"PWY0-1319","CDP-diacylglycerol biosynthesis II",9.99900009999e-05,0.000561587676848754,"SORBI_3009G202600",0.00059127,0.0284874724680851,NA,NA
"PWY0-1319","CDP-diacylglycerol biosynthesis II",9.99900009999e-05,0.000561587676848754,"SORBI_3008G130800",0.0063628,0.144890199798928,NA,NA
"PWY0-1319","CDP-diacylglycerol biosynthesis II",9.99900009999e-05,0.000561587676848754,"SORBI_3009G162000",0.011228,0.198158469366563,NA,NA
"PWY0-1319","CDP-diacylglycerol biosynthesis II",9.99900009999e-05,0.000561587676848754,"SORBI_3003G114200",0.016733,0.247871701264719,NA,NA
"PWY0-1319","CDP-diacylglycerol biosynthesis II",9.99900009999e-05,0.000561587676848754,"SORBI_3009G157000",0.14101,0.671450645025885,NA,NA
"PWY0-1319","CDP-diacylglycerol biosynthesis II",9.99900009999e-05,0.000561587676848754,"SORBI_3003G142500",0.18586,0.733314742711116,NA,NA
"PWY0-1319","CDP-diacylglycerol biosynthesis II",9.99900009999e-05,0.000561587676848754,"SORBI_3003G301900",0.19491,0.742222126777915,NA,NA
"PWY0-1319","CDP-diacylglycerol biosynthesis II",9.99900009999e-05,0.000561587676848754,"SORBI_3001G026100",0.23687,0.785725081471363,NA,NA
"PWY0-1319","CDP-diacylglycerol biosynthesis II",9.99900009999e-05,0.000561587676848754,"SORBI_3002G167100",0.25042,0.792215343205737,NA,NA
"PWY0-1319","CDP-diacylglycerol biosynthesis II",9.99900009999e-05,0.000561587676848754,"SORBI_3001G493300",0.33176,0.843594761619639,NA,NA
"PWY0-1319","CDP-diacylglycerol biosynthesis II",9.99900009999e-05,0.000561587676848754,"SORBI_3001G283700",0.33978,0.847230324427481,NA,NA
"PWY0-1319","CDP-diacylglycerol biosynthesis II",9.99900009999e-05,0.000561587676848754,"SORBI_3001G099300",0.35257,0.85254824446501,NA,NA
"PWY0-1319","CDP-diacylglycerol biosynthesis II",9.99900009999e-05,0.000561587676848754,"SORBI_3005G149300",0.35688,0.854333790249036,NA,NA
"PWY0-1319","CDP-diacylglycerol biosynthesis II",9.99900009999e-05,0.000561587676848754,"SORBI_3003G073800",0.3666,0.858060763458626,NA,NA
"PWY0-1319","CDP-diacylglycerol biosynthesis II",9.99900009999e-05,0.000561587676848754,"SORBI_3001G250200",0.48248,0.892079808393664,NA,NA
"PWY0-1319","CDP-diacylglycerol biosynthesis II",9.99900009999e-05,0.000561587676848754,"SORBI_3005G214400",0.5347,0.900632758928129,NA,NA
"PWY0-1319","CDP-diacylglycerol biosynthesis II",9.99900009999e-05,0.000561587676848754,"SORBI_3006G041266",0.57001,0.906300888868292,NA,NA
"PWY0-1319","CDP-diacylglycerol biosynthesis II",9.99900009999e-05,0.000561587676848754,"SORBI_3003G360700",0.68265,0.917076780886886,NA,NA
"PWY0-1319","CDP-diacylglycerol biosynthesis II",9.99900009999e-05,0.000561587676848754,"SORBI_3002G325300",0.68405,0.917550304071398,NA,NA
"PWY0-1319","CDP-diacylglycerol biosynthesis II",9.99900009999e-05,0.000561587676848754,"SORBI_3003G229700",0.75373,0.925136537196951,NA,NA
"PWY0-1319","CDP-diacylglycerol biosynthesis II",9.99900009999e-05,0.000561587676848754,"SORBI_3004G025400",0.90784,0.949431980048647,NA,NA
"PWY4FS-2","phosphatidylcholine biosynthesis II",9.99900009999e-05,0.000561587676848754,"SORBI_3009G218900",1.5166e-05,0.00135208273490814,6.230986e-08,7.20544322453236
"PWY4FS-2","phosphatidylcholine biosynthesis II",9.99900009999e-05,0.000561587676848754,"SORBI_3004G291700",0.042946,0.408926895208742,NA,NA
"PWY4FS-2","phosphatidylcholine biosynthesis II",9.99900009999e-05,0.000561587676848754,"SORBI_3003G266500",0.058005,0.471353070574163,NA,NA
"PWY4FS-2","phosphatidylcholine biosynthesis II",9.99900009999e-05,0.000561587676848754,"SORBI_3003G266600",0.12097,0.635279528447743,NA,NA
"PWY4FS-2","phosphatidylcholine biosynthesis II",9.99900009999e-05,0.000561587676848754,"SORBI_3007G051200",0.17458,0.721318435713417,NA,NA
"PWY4FS-2","phosphatidylcholine biosynthesis II",9.99900009999e-05,0.000561587676848754,"SORBI_3009G120400",0.33127,0.843594761619639,NA,NA
"PWY4FS-2","phosphatidylcholine biosynthesis II",9.99900009999e-05,0.000561587676848754,"SORBI_3003G354500",0.42928,0.877727533209112,NA,NA
"PWY4FS-2","phosphatidylcholine biosynthesis II",9.99900009999e-05,0.000561587676848754,"SORBI_3001G282900",0.44031,0.881292965712266,NA,NA
"PWY4FS-2","phosphatidylcholine biosynthesis II",9.99900009999e-05,0.000561587676848754,"SORBI_3010G077100",0.51185,0.896601977721624,NA,NA
"PWY4FS-2","phosphatidylcholine biosynthesis II",9.99900009999e-05,0.000561587676848754,"SORBI_3010G187100",0.78043,0.927340195817889,NA,NA
"PWY4FS-2","phosphatidylcholine biosynthesis II",9.99900009999e-05,0.000561587676848754,"SORBI_3004G058200",0.78902,0.928110076816609,NA,NA
"PWY4FS-2","phosphatidylcholine biosynthesis II",9.99900009999e-05,0.000561587676848754,"SORBI_3001G219800",0.82652,0.933255027062926,NA,NA
"PWY4FS-2","phosphatidylcholine biosynthesis II",9.99900009999e-05,0.000561587676848754,"SORBI_3004G016400",0.95316,0.96720969081404,NA,NA
"PWY4FS-3","phosphatidylcholine biosynthesis III",9.99900009999e-05,0.000561587676848754,"SORBI_3009G218900",1.5166e-05,0.00135208273490814,6.230986e-08,7.20544322453236
"PWY4FS-3","phosphatidylcholine biosynthesis III",9.99900009999e-05,0.000561587676848754,"SORBI_3004G291700",0.042946,0.408926895208742,NA,NA
"PWY4FS-3","phosphatidylcholine biosynthesis III",9.99900009999e-05,0.000561587676848754,"SORBI_3003G266500",0.058005,0.471353070574163,NA,NA
"PWY4FS-3","phosphatidylcholine biosynthesis III",9.99900009999e-05,0.000561587676848754,"SORBI_3003G266600",0.12097,0.635279528447743,NA,NA
"PWY4FS-3","phosphatidylcholine biosynthesis III",9.99900009999e-05,0.000561587676848754,"SORBI_3009G120400",0.33127,0.843594761619639,NA,NA
"PWY4FS-3","phosphatidylcholine biosynthesis III",9.99900009999e-05,0.000561587676848754,"SORBI_3003G354500",0.42928,0.877727533209112,NA,NA
"PWY4FS-3","phosphatidylcholine biosynthesis III",9.99900009999e-05,0.000561587676848754,"SORBI_3004G212500",0.66114,0.913694940374787,NA,NA
"PWY4FS-3","phosphatidylcholine biosynthesis III",9.99900009999e-05,0.000561587676848754,"SORBI_3001G219800",0.82652,0.933255027062926,NA,NA
"PWY4FS-4","phosphatidylcholine biosynthesis IV",9.99900009999e-05,0.000561587676848754,"SORBI_3009G218900",1.5166e-05,0.00135208273490814,6.230986e-08,7.20544322453236
"PWY4FS-4","phosphatidylcholine biosynthesis IV",9.99900009999e-05,0.000561587676848754,"SORBI_3004G291700",0.042946,0.408926895208742,NA,NA
"PWY4FS-4","phosphatidylcholine biosynthesis IV",9.99900009999e-05,0.000561587676848754,"SORBI_3003G266500",0.058005,0.471353070574163,NA,NA
"PWY4FS-4","phosphatidylcholine biosynthesis IV",9.99900009999e-05,0.000561587676848754,"SORBI_3003G266600",0.12097,0.635279528447743,NA,NA
"PWY4FS-4","phosphatidylcholine biosynthesis IV",9.99900009999e-05,0.000561587676848754,"SORBI_3009G120400",0.33127,0.843594761619639,NA,NA
"PWY4FS-4","phosphatidylcholine biosynthesis IV",9.99900009999e-05,0.000561587676848754,"SORBI_3003G354500",0.42928,0.877727533209112,NA,NA
"PWY4FS-4","phosphatidylcholine biosynthesis IV",9.99900009999e-05,0.000561587676848754,"SORBI_3001G219800",0.82652,0.933255027062926,NA,NA
"PWY4FS-6","phosphatidylethanolamine biosynthesis II",9.99900009999e-05,0.000561587676848754,"SORBI_3009G211000",3.9876e-05,0.0030644074479638,NA,NA
"PWY4FS-6","phosphatidylethanolamine biosynthesis II",9.99900009999e-05,0.000561587676848754,"SORBI_3002G214400",0.17962,0.725943160147426,NA,NA
"PWY4FS-6","phosphatidylethanolamine biosynthesis II",9.99900009999e-05,0.000561587676848754,"SORBI_3003G277700",0.42098,0.876136735494149,NA,NA
"PWY4FS-6","phosphatidylethanolamine biosynthesis II",9.99900009999e-05,0.000561587676848754,"SORBI_3007G079400",0.44745,0.884092043172982,NA,NA
"PWY4FS-6","phosphatidylethanolamine biosynthesis II",9.99900009999e-05,0.000561587676848754,"SORBI_3010G077100",0.51185,0.896601977721624,NA,NA
"PWY4FS-6","phosphatidylethanolamine biosynthesis II",9.99900009999e-05,0.000561587676848754,"SORBI_3005G017200",0.51745,0.898299391864268,NA,NA
"PWY4FS-6","phosphatidylethanolamine biosynthesis II",9.99900009999e-05,0.000561587676848754,"SORBI_3003G040700",0.6629,0.913694940374787,NA,NA
"PWY4FS-6","phosphatidylethanolamine biosynthesis II",9.99900009999e-05,0.000561587676848754,"SORBI_3002G053600",0.90603,0.948619721657111,NA,NA
"PWY4FS-6","phosphatidylethanolamine biosynthesis II",9.99900009999e-05,0.000561587676848754,"SORBI_3004G016400",0.95316,0.96720969081404,NA,NA
"PWY4LZ-81","Organic Nitrogen Assimilation",9.99900009999e-05,0.000561587676848754,"SORBI_3009G225700",1.036e-12,1.11998462727273e-09,1.851683e-14,13.7324333605993
"PWY4LZ-81","Organic Nitrogen Assimilation",9.99900009999e-05,0.000561587676848754,"SORBI_3004G209300",0.00014783,0.00938568525233645,NA,NA
"PWY4LZ-81","Organic Nitrogen Assimilation",9.99900009999e-05,0.000561587676848754,"SORBI_3001G026900",0.0050095,0.126699692107223,NA,NA
"PWY4LZ-81","Organic Nitrogen Assimilation",9.99900009999e-05,0.000561587676848754,"SORBI_3007G174600",0.0056084,0.133497212894184,NA,NA
"PWY4LZ-81","Organic Nitrogen Assimilation",9.99900009999e-05,0.000561587676848754,"SORBI_3006G249400",0.062022,0.486104816382881,NA,NA
"PWY4LZ-81","Organic Nitrogen Assimilation",9.99900009999e-05,0.000561587676848754,"SORBI_3004G268100",0.076394,0.532500512620562,NA,NA
"PWY4LZ-81","Organic Nitrogen Assimilation",9.99900009999e-05,0.000561587676848754,"SORBI_3004G247000",0.081662,0.546241267034265,NA,NA
"PWY4LZ-81","Organic Nitrogen Assimilation",9.99900009999e-05,0.000561587676848754,"SORBI_3002G090200",0.098756,0.587963650543288,NA,NA
"PWY4LZ-81","Organic Nitrogen Assimilation",9.99900009999e-05,0.000561587676848754,"SORBI_3002G090300",0.18713,0.73494378265896,NA,NA
"PWY4LZ-81","Organic Nitrogen Assimilation",9.99900009999e-05,0.000561587676848754,"SORBI_3001G231000",0.32063,0.839629882815512,NA,NA
"PWY4LZ-81","Organic Nitrogen Assimilation",9.99900009999e-05,0.000561587676848754,"SORBI_3003G258800",0.32362,0.840852682516627,NA,NA
"PWY4LZ-81","Organic Nitrogen Assimilation",9.99900009999e-05,0.000561587676848754,"SORBI_3010G060800",0.56298,0.905947586696987,NA,NA
"PWY4LZ-81","Organic Nitrogen Assimilation",9.99900009999e-05,0.000561587676848754,"SORBI_3001G156100",0.60344,0.90732356747496,NA,NA
"PWY4LZ-81","Organic Nitrogen Assimilation",9.99900009999e-05,0.000561587676848754,"SORBI_3002G402700",0.60909,0.907882935111657,NA,NA
"PWY4LZ-81","Organic Nitrogen Assimilation",9.99900009999e-05,0.000561587676848754,"SORBI_3001G116400",0.71323,0.920429839334549,NA,NA
"PWY4LZ-81","Organic Nitrogen Assimilation",9.99900009999e-05,0.000561587676848754,"SORBI_3006G270100",0.75082,0.925120676022715,NA,NA
"PWY4LZ-81","Organic Nitrogen Assimilation",9.99900009999e-05,0.000561587676848754,"SORBI_3005G150250",0.78438,0.928070066183642,NA,NA
"PWY4LZ-81","Organic Nitrogen Assimilation",9.99900009999e-05,0.000561587676848754,"SORBI_3004G351000",0.79793,0.929681352453399,NA,NA
"PWY4LZ-81","Organic Nitrogen Assimilation",9.99900009999e-05,0.000561587676848754,"SORBI_3001G451500",0.82383,0.932866816560552,NA,NA
"PWY4LZ-81","Organic Nitrogen Assimilation",9.99900009999e-05,0.000561587676848754,"SORBI_3001G325200",0.83426,0.934109190853698,NA,NA
"PWYIO2-7","triacylglycerol biosynthesis (Chlamydomonas)",9.99900009999e-05,0.000561587676848754,"SORBI_3009G226600",1.0209e-12,1.11998462727273e-09,5.867061e-15,14.2315793963881
"PWYIO2-7","triacylglycerol biosynthesis (Chlamydomonas)",9.99900009999e-05,0.000561587676848754,"SORBI_3009G221500",2.4525e-08,4.73318565340909e-06,1.65855e-09,8.78027143135175
"PWYIO2-7","triacylglycerol biosynthesis (Chlamydomonas)",9.99900009999e-05,0.000561587676848754,"SORBI_3009G202600",0.00059127,0.0284874724680851,NA,NA
"PWYIO2-7","triacylglycerol biosynthesis (Chlamydomonas)",9.99900009999e-05,0.000561587676848754,"SORBI_3004G261900",0.0031363,0.0965067826558266,NA,NA
"PWYIO2-7","triacylglycerol biosynthesis (Chlamydomonas)",9.99900009999e-05,0.000561587676848754,"SORBI_3005G197100",0.0047371,0.122922135752483,NA,NA
"PWYIO2-7","triacylglycerol biosynthesis (Chlamydomonas)",9.99900009999e-05,0.000561587676848754,"SORBI_3008G130800",0.0063628,0.144890199798928,NA,NA
"PWYIO2-7","triacylglycerol biosynthesis (Chlamydomonas)",9.99900009999e-05,0.000561587676848754,"SORBI_3009G162000",0.011228,0.198158469366563,NA,NA
"PWYIO2-7","triacylglycerol biosynthesis (Chlamydomonas)",9.99900009999e-05,0.000561587676848754,"SORBI_3003G309600",0.012465,0.209827860257681,NA,NA
"PWYIO2-7","triacylglycerol biosynthesis (Chlamydomonas)",9.99900009999e-05,0.000561587676848754,"SORBI_3004G293100",0.012726,0.211745359099804,NA,NA
"PWYIO2-7","triacylglycerol biosynthesis (Chlamydomonas)",9.99900009999e-05,0.000561587676848754,"SORBI_3003G114200",0.016733,0.247871701264719,NA,NA
"PWYIO2-7","triacylglycerol biosynthesis (Chlamydomonas)",9.99900009999e-05,0.000561587676848754,"SORBI_3009G188900",0.017381,0.25338215751073,NA,NA
"PWYIO2-7","triacylglycerol biosynthesis (Chlamydomonas)",9.99900009999e-05,0.000561587676848754,"SORBI_3003G265100",0.017564,0.255392289383562,NA,NA
"PWYIO2-7","triacylglycerol biosynthesis (Chlamydomonas)",9.99900009999e-05,0.000561587676848754,"SORBI_3004G268300",0.021068,0.281017912838634,NA,NA
"PWYIO2-7","triacylglycerol biosynthesis (Chlamydomonas)",9.99900009999e-05,0.000561587676848754,"SORBI_3009G165400",0.026893,0.322896617532697,NA,NA
"PWYIO2-7","triacylglycerol biosynthesis (Chlamydomonas)",9.99900009999e-05,0.000561587676848754,"SORBI_3009G157000",0.14101,0.671450645025885,NA,NA
"PWYIO2-7","triacylglycerol biosynthesis (Chlamydomonas)",9.99900009999e-05,0.000561587676848754,"SORBI_3001G206000",0.1508,0.684880812942907,NA,NA
"PWYIO2-7","triacylglycerol biosynthesis (Chlamydomonas)",9.99900009999e-05,0.000561587676848754,"SORBI_3006G034200",0.17569,0.721598545520493,NA,NA
"PWYIO2-7","triacylglycerol biosynthesis (Chlamydomonas)",9.99900009999e-05,0.000561587676848754,"SORBI_3003G249000",0.18355,0.73080756206089,NA,NA
"PWYIO2-7","triacylglycerol biosynthesis (Chlamydomonas)",9.99900009999e-05,0.000561587676848754,"SORBI_3003G142500",0.18586,0.733314742711116,NA,NA
"PWYIO2-7","triacylglycerol biosynthesis (Chlamydomonas)",9.99900009999e-05,0.000561587676848754,"SORBI_3010G134400",0.22177,0.771281797706798,NA,NA
"PWYIO2-7","triacylglycerol biosynthesis (Chlamydomonas)",9.99900009999e-05,0.000561587676848754,"SORBI_3001G026100",0.23687,0.785725081471363,NA,NA
"PWYIO2-7","triacylglycerol biosynthesis (Chlamydomonas)",9.99900009999e-05,0.000561587676848754,"SORBI_3002G020000",0.28703,0.820323770298696,NA,NA
"PWYIO2-7","triacylglycerol biosynthesis (Chlamydomonas)",9.99900009999e-05,0.000561587676848754,"SORBI_3009G034600",0.28747,0.820740698436712,NA,NA
"PWYIO2-7","triacylglycerol biosynthesis (Chlamydomonas)",9.99900009999e-05,0.000561587676848754,"SORBI_3004G341900",0.29342,0.825230219389022,NA,NA
"PWYIO2-7","triacylglycerol biosynthesis (Chlamydomonas)",9.99900009999e-05,0.000561587676848754,"SORBI_3006G221500",0.30738,0.83139921560836,NA,NA
"PWYIO2-7","triacylglycerol biosynthesis (Chlamydomonas)",9.99900009999e-05,0.000561587676848754,"SORBI_3010G170000",0.31909,0.838727052541979,NA,NA
"PWYIO2-7","triacylglycerol biosynthesis (Chlamydomonas)",9.99900009999e-05,0.000561587676848754,"SORBI_3008G049000",0.3193,0.838821927682918,NA,NA
"PWYIO2-7","triacylglycerol biosynthesis (Chlamydomonas)",9.99900009999e-05,0.000561587676848754,"SORBI_3001G493300",0.33176,0.843594761619639,NA,NA
"PWYIO2-7","triacylglycerol biosynthesis (Chlamydomonas)",9.99900009999e-05,0.000561587676848754,"SORBI_3001G283700",0.33978,0.847230324427481,NA,NA
"PWYIO2-7","triacylglycerol biosynthesis (Chlamydomonas)",9.99900009999e-05,0.000561587676848754,"SORBI_3001G099300",0.35257,0.85254824446501,NA,NA
"PWYIO2-7","triacylglycerol biosynthesis (Chlamydomonas)",9.99900009999e-05,0.000561587676848754,"SORBI_3003G317500",0.36203,0.856329806420166,NA,NA
"PWYIO2-7","triacylglycerol biosynthesis (Chlamydomonas)",9.99900009999e-05,0.000561587676848754,"SORBI_3009G040250",0.4112,0.873473554277138,NA,NA
"PWYIO2-7","triacylglycerol biosynthesis (Chlamydomonas)",9.99900009999e-05,0.000561587676848754,"SORBI_3001G408400",0.43833,0.880206307928449,NA,NA
"PWYIO2-7","triacylglycerol biosynthesis (Chlamydomonas)",9.99900009999e-05,0.000561587676848754,"SORBI_3002G267500",0.43883,0.880206307928449,NA,NA
"PWYIO2-7","triacylglycerol biosynthesis (Chlamydomonas)",9.99900009999e-05,0.000561587676848754,"SORBI_3007G108500",0.44669,0.883818649231128,NA,NA
"PWYIO2-7","triacylglycerol biosynthesis (Chlamydomonas)",9.99900009999e-05,0.000561587676848754,"SORBI_3001G049300",0.48057,0.892059077199477,NA,NA
"PWYIO2-7","triacylglycerol biosynthesis (Chlamydomonas)",9.99900009999e-05,0.000561587676848754,"SORBI_3001G250200",0.48248,0.892079808393664,NA,NA
"PWYIO2-7","triacylglycerol biosynthesis (Chlamydomonas)",9.99900009999e-05,0.000561587676848754,"SORBI_3010G193300",0.51254,0.896853353247155,NA,NA
"PWYIO2-7","triacylglycerol biosynthesis (Chlamydomonas)",9.99900009999e-05,0.000561587676848754,"SORBI_3005G214400",0.5347,0.900632758928129,NA,NA
"PWYIO2-7","triacylglycerol biosynthesis (Chlamydomonas)",9.99900009999e-05,0.000561587676848754,"SORBI_3006G041266",0.57001,0.906300888868292,NA,NA
"PWYIO2-7","triacylglycerol biosynthesis (Chlamydomonas)",9.99900009999e-05,0.000561587676848754,"SORBI_3010G190300",0.62095,0.909606143207962,NA,NA
"PWYIO2-7","triacylglycerol biosynthesis (Chlamydomonas)",9.99900009999e-05,0.000561587676848754,"SORBI_3002G165140",0.62997,0.91112707164446,NA,NA
"PWYIO2-7","triacylglycerol biosynthesis (Chlamydomonas)",9.99900009999e-05,0.000561587676848754,"SORBI_3003G078700",0.63552,0.912350959959581,NA,NA
"PWYIO2-7","triacylglycerol biosynthesis (Chlamydomonas)",9.99900009999e-05,0.000561587676848754,"SORBI_3003G360700",0.68265,0.917076780886886,NA,NA
"PWYIO2-7","triacylglycerol biosynthesis (Chlamydomonas)",9.99900009999e-05,0.000561587676848754,"SORBI_3002G325300",0.68405,0.917550304071398,NA,NA
"PWYIO2-7","triacylglycerol biosynthesis (Chlamydomonas)",9.99900009999e-05,0.000561587676848754,"SORBI_3009G015800",0.70366,0.920006039180971,NA,NA
"PWYIO2-7","triacylglycerol biosynthesis (Chlamydomonas)",9.99900009999e-05,0.000561587676848754,"SORBI_3002G260000",0.71056,0.920429839334549,NA,NA
"PWYIO2-7","triacylglycerol biosynthesis (Chlamydomonas)",9.99900009999e-05,0.000561587676848754,"SORBI_3003G229700",0.75373,0.925136537196951,NA,NA
"PWYIO2-7","triacylglycerol biosynthesis (Chlamydomonas)",9.99900009999e-05,0.000561587676848754,"SORBI_3005G187300",0.75824,0.925196496222919,NA,NA
"PWYIO2-7","triacylglycerol biosynthesis (Chlamydomonas)",9.99900009999e-05,0.000561587676848754,"SORBI_3008G112100",0.77946,0.927323002835837,NA,NA
"PWYIO2-7","triacylglycerol biosynthesis (Chlamydomonas)",9.99900009999e-05,0.000561587676848754,"SORBI_3002G218500",0.8161,0.93209645399597,NA,NA
"PWYIO2-7","triacylglycerol biosynthesis (Chlamydomonas)",9.99900009999e-05,0.000561587676848754,"SORBI_3003G258000",0.84001,0.934167517913817,NA,NA
"PWYIO2-7","triacylglycerol biosynthesis (Chlamydomonas)",9.99900009999e-05,0.000561587676848754,"SORBI_3009G072700",0.95736,0.969240463473518,NA,NA
"PWYQT-4449","polyisoprenoid biosynthesis",9.99900009999e-05,0.000561587676848754,"SORBI_3009G246400",6.3153e-07,7.91556439483395e-05,5.052275e-09,8.2965130184231
"PWYQT-4449","polyisoprenoid biosynthesis",9.99900009999e-05,0.000561587676848754,"SORBI_3009G216800",1.9152e-06,0.000215409266225166,5.483475e-08,7.26094413220446
"PWYQT-4449","polyisoprenoid biosynthesis",9.99900009999e-05,0.000561587676848754,"SORBI_3003G270500",0.044473,0.416032605618287,NA,NA
"PWYQT-4449","polyisoprenoid biosynthesis",9.99900009999e-05,0.000561587676848754,"SORBI_3006G248000",0.12827,0.648644795295519,NA,NA
"PWYQT-4449","polyisoprenoid biosynthesis",9.99900009999e-05,0.000561587676848754,"SORBI_3002G353300",0.3456,0.84946917147806,NA,NA
"SUCSYN-PWY","sucrose biosynthesis I (from photosynthesis)",9.99900009999e-05,0.000561587676848754,"SORBI_3009G233200",2.008e-10,7.66356584269663e-08,1.003976e-10,9.99827666885648
"SUCSYN-PWY","sucrose biosynthesis I (from photosynthesis)",9.99900009999e-05,0.000561587676848754,"SORBI_3001G236800",0.0091355,0.176812266951567,NA,NA
"SUCSYN-PWY","sucrose biosynthesis I (from photosynthesis)",9.99900009999e-05,0.000561587676848754,"SORBI_3009G183700",0.061363,0.483712467161754,NA,NA
"SUCSYN-PWY","sucrose biosynthesis I (from photosynthesis)",9.99900009999e-05,0.000561587676848754,"SORBI_3003G367500",0.067474,0.503996837837838,NA,NA
"SUCSYN-PWY","sucrose biosynthesis I (from photosynthesis)",9.99900009999e-05,0.000561587676848754,"SORBI_3008G053200",0.18855,0.736231503621106,NA,NA
"SUCSYN-PWY","sucrose biosynthesis I (from photosynthesis)",9.99900009999e-05,0.000561587676848754,"SORBI_3002G230600",0.29396,0.825558724371693,NA,NA
"SUCSYN-PWY","sucrose biosynthesis I (from photosynthesis)",9.99900009999e-05,0.000561587676848754,"SORBI_3009G152700",0.30356,0.830626187871964,NA,NA
"SUCSYN-PWY","sucrose biosynthesis I (from photosynthesis)",9.99900009999e-05,0.000561587676848754,"SORBI_3004G205100",0.33817,0.84656445980731,NA,NA
"SUCSYN-PWY","sucrose biosynthesis I (from photosynthesis)",9.99900009999e-05,0.000561587676848754,"SORBI_3004G146000",0.40051,0.870629901446307,NA,NA
"SUCSYN-PWY","sucrose biosynthesis I (from photosynthesis)",9.99900009999e-05,0.000561587676848754,"SORBI_3001G071800",0.43261,0.879349143677817,NA,NA
"SUCSYN-PWY","sucrose biosynthesis I (from photosynthesis)",9.99900009999e-05,0.000561587676848754,"SORBI_3003G403300",0.45121,0.884997348576708,NA,NA
"SUCSYN-PWY","sucrose biosynthesis I (from photosynthesis)",9.99900009999e-05,0.000561587676848754,"SORBI_3010G188300",0.53703,0.901275175529551,NA,NA
"SUCSYN-PWY","sucrose biosynthesis I (from photosynthesis)",9.99900009999e-05,0.000561587676848754,"SORBI_3001G425400",0.57391,0.906300888868292,NA,NA
"SUCSYN-PWY","sucrose biosynthesis I (from photosynthesis)",9.99900009999e-05,0.000561587676848754,"SORBI_3003G393900",0.59231,0.906458060992465,NA,NA
"SUCSYN-PWY","sucrose biosynthesis I (from photosynthesis)",9.99900009999e-05,0.000561587676848754,"SORBI_3004G056400",0.59927,0.90662853205699,NA,NA
"SUCSYN-PWY","sucrose biosynthesis I (from photosynthesis)",9.99900009999e-05,0.000561587676848754,"SORBI_3004G055200",0.60467,0.90732356747496,NA,NA
"SUCSYN-PWY","sucrose biosynthesis I (from photosynthesis)",9.99900009999e-05,0.000561587676848754,"SORBI_3005G159000",0.63636,0.912350959959581,NA,NA
"SUCSYN-PWY","sucrose biosynthesis I (from photosynthesis)",9.99900009999e-05,0.000561587676848754,"SORBI_3010G219700",0.64916,0.912821848343193,NA,NA
"SUCSYN-PWY","sucrose biosynthesis I (from photosynthesis)",9.99900009999e-05,0.000561587676848754,"SORBI_3010G100200",0.65632,0.913506754396703,NA,NA
"SUCSYN-PWY","sucrose biosynthesis I (from photosynthesis)",9.99900009999e-05,0.000561587676848754,"SORBI_3003G096000",0.66015,0.913694940374787,NA,NA
"SUCSYN-PWY","sucrose biosynthesis I (from photosynthesis)",9.99900009999e-05,0.000561587676848754,"SORBI_3010G221800",0.68791,0.918435679685967,NA,NA
"SUCSYN-PWY","sucrose biosynthesis I (from photosynthesis)",9.99900009999e-05,0.000561587676848754,"SORBI_3009G041000",0.70581,0.920311614029702,NA,NA
"SUCSYN-PWY","sucrose biosynthesis I (from photosynthesis)",9.99900009999e-05,0.000561587676848754,"SORBI_3004G151800",0.76229,0.925196496222919,NA,NA
