"pathway_id","pathway_name","n_genes","acat_p","fisher_p","stouffer_p","minp_p","tfisher_p","omni_p","FDR"
"PWY1F-353","glycine betaine biosynthesis III (plants)",4,0.193527845315672,0.359708048455635,0.731280390810907,0.15929071781149,0.742636735295253,0.384757937485743,0.580933859559066
"PWY-6442","spermidine hydroxycinnamic acid conjugates biosynthesis",3,0.25193,0.218871201436363,0.15054791164833,0.581373501164057,0.856187744737918,0.387883911146211,0.583733492511839
"PWY-6613","tetrahydrofolate salvage from 5,10-methenyltetrahydrofolate",5,0.286860645236228,0.272576454825658,0.207664864243312,0.377060858955333,0.823370526366197,0.392196403638809,0.588294605458213
"PWY-8028","cycloartenol biosynthesis",8,0.239463967571505,0.241295509583062,0.274527721529317,0.470919770524418,0.806708470150468,0.399471334377008,0.597255187228164
"PWY-5139","pelargonidin conjugates biosynthesis",4,0.341665645202268,0.440337204048507,0.145067616481267,0.362621118633914,0.827756648178268,0.403194805372237,0.600864985928106
"PWY-6801","volatile esters biosynthesis (during fruit ripening)",44,0.251573883959992,0.194096996083444,0.578186142733068,0.512016644215609,0.67470555337267,0.405963975018396,0.603033865804025
"PWY-4201","volatile cinnamoic ester biosynthesis",4,0.325852155010017,0.415657837437623,0.268238232838255,0.355342593474112,0.827043718758804,0.461675926292198,0.68357822634877
"PWY-4821","UDP-&alpha;-D-xylose biosynthesis",18,0.173358058135955,0.629702703440801,0.789954443882009,0.18878261116215,0.733797241568781,0.467578257191352,0.690091382800099
"PWY-6577","farnesylcysteine salvage pathway",6,0.322631573141482,0.407306045277572,0.301886089590394,0.44398157431154,0.801191932513466,0.47263640067564,0.695320858686278
"PWY-7995","tricin biosynthesis",24,0.304523062730239,0.264328788064813,0.326492906192834,0.630223916563301,0.802191398115946,0.47489685062345,0.696414231425442
"PWY-6752","<i>o</i>-diquinones biosynthesis",9,0.270620026703621,0.284936139599507,0.551820955697808,0.421954749855585,0.823932053463522,0.490709221516147,0.716644858917904
"PWY-181","photorespiration",33,0.272207030553078,0.510723527346208,0.306827356192823,0.403361651544232,0.831936126748367,0.491815099257385,0.716644858917904
"PWY-5125","anthocyanin biosynthesis",16,0.355000087311143,0.359463892840966,0.227847677099924,0.693127972874952,0.802340895301909,0.498699501049982,0.724376806904878
"PWY0A-6303","methyl indole-3-acetate interconversion",7,0.361851186120286,0.370227399172678,0.202299161137466,0.57280227896972,0.856183281191843,0.502695659150724,0.727877941798682
"PWY-6466","pyridoxal 5'-phosphate biosynthesis II",3,0.372037019080699,0.435093063744497,0.193852926491138,0.541507633569,0.856154258022133,0.507988870307419,0.732454542837177
"PWY-6908","thiamine diphosphate biosynthesis IV (eukaryotes)",15,0.338438729200964,0.420395035760383,0.349691023838776,0.521943801439198,0.802078845310758,0.509047928464182,0.732454542837177
"PWY-7436","vitamin E biosynthesis (tocotrienols)",20,0.901699088688882,0.0763214575687808,0.241820202643482,0.670043838741929,0.825325031624584,0.513902597778668,0.737129038688777
"PWY-5481","pyruvate fermentation to (<i>S</i>)-lactate",2,0.341710938897117,0.369607537303705,0.425596904860266,0.4656536199,0.840287420782301,0.531693495310633,0.758735907261318
"PYRUVDEHYD-PWY","pyruvate decarboxylation to acetyl CoA",21,0.520132871461846,0.287326466116101,0.356447702476957,0.650436162448611,0.779842804701277,0.532272248666981,0.758735907261318
"PWY-82","UDP-&beta;-L-arabinose biosynthesis II (from &beta;-L-arabinose)",4,0.291954222509021,0.277253234580254,0.284029648090026,0.703957348005487,0.869139963245075,0.539619688500641,0.766827978395647
"DTDPRHAMSYN-PWY","dTDP-L-rhamnose biosynthesis",4,0.612844935496789,0.376447729989113,0.389704228312961,0.341485142068399,0.823626966519478,0.542566756414936,0.768636238254492
"HISTSYN-PWY","L-histidine biosynthesis",26,0.385057469817177,0.481110989959853,0.5011086454606,0.420598783696852,0.808563087350141,0.548570368864781,0.774750151719799
"PWY-5704","urea degradation II",2,0.34406,0.370980016436783,0.422406328787217,0.5697427164,0.840359770069167,0.552702014052646,0.778190872546517
"PWY-5670","epoxysqualene biosynthesis",2,0.385002641687748,0.430668528627865,0.374239851877361,0.55697664,0.84033753936317,0.562117023000562,0.789026646964091
"GLYSYN2-PWY","glycine biosynthesis",11,0.303720396644181,0.296245908376477,0.338814872719373,0.6570560370161,0.878618751607101,0.564278908274275,0.78964639907894
"PWY-4861","UDP-&alpha;-D-galacturonate biosynthesis I (from UDP-D-glucuronate)",7,0.321521098153155,0.483725376220194,0.699118492462605,0.352955286322105,0.813725494714099,0.566160569794141,0.789871433238635
"PWY-3982","uracil degradation I (reductive)",5,0.422270614983204,0.606977390132638,0.472823864194721,0.383270946250752,0.825682739398974,0.579189964609949,0.805600587139292
"PWY-6120","L-tyrosine biosynthesis III",5,0.365508512744693,0.401702294436168,0.331174339508023,0.632346859505347,0.867412232144877,0.583749083543367,0.80846999210416
"PWY-4381","fatty acid biosynthesis initiation I",2,0.381131861999101,0.424406925659196,0.536887874283975,0.5185583004,0.840306717683741,0.584775680563358,0.80846999210416
"PWY-6275","&beta;-caryophyllene biosynthesis",52,0.296132339756785,0.431288451096341,0.215662028369483,0.761593507066452,0.887830023444764,0.597857901997625,0.824074405456186
"PWY-7484","phytocassanes biosynthesis, shared reactions",37,0.141471311534946,0.209528751559983,0.94034018315781,0.387283161441219,0.565483682901427,0.605392536138418,0.830618955253303
"PWY-3181","L-tryptophan degradation VI (via tryptamine)",17,0.38317818254538,0.61690759560605,0.603872497452096,0.450912425996782,0.81763099521131,0.606225163420167,0.830618955253303
"PWY-4261","glycerol degradation I",4,0.335122840428911,0.365690469277011,0.426695699246991,0.725178795443885,0.869181247642214,0.615396642663919,0.835339500709107
"PWY-5173","superpathway of acetyl-CoA biosynthesis",4,0.394855612612367,0.471560113523426,0.300107971763912,0.713143581560946,0.869141715001675,0.617092649477652,0.835339500709107
"PWY-5172","acetyl-CoA biosynthesis III (from citrate)",4,0.394855612612367,0.471560113523426,0.300107971763912,0.713143581560946,0.869177948066154,0.617132166784361,0.835339500709107
"PWY-5934","iron reduction and absorption",3,0.355759002076822,0.40166479408461,0.544911086765153,0.659229551671808,0.856195717385504,0.617998762537762,0.835339500709107
"PWY-701","L-methionine degradation II",2,0.476632387656118,0.540148152190944,0.459866605449763,0.56505975,0.840334907046049,0.618770000525264,0.835339500709107
"PWY-6235","hydroxyjasmonate sulfate biosynthesis",3,0.409168338086014,0.485041171511897,0.52512152898949,0.586173270592,0.856166197317786,0.625298070836065,0.841283380865845
"ARGSYNBSUB-PWY","L-arginine biosynthesis II (acetyl cycle)",18,0.426854686654252,0.4468422117616,0.62071970577818,0.547359719157812,0.849765516938386,0.626838597507885,0.841283380865845
"PANTO-PWY","phosphopantothenate biosynthesis I",7,0.343545026458159,0.382545533577139,0.178821263317594,0.835444487023835,0.898368902104329,0.635812886738099,0.850839985460022
"PWY-4321","L-glutamate degradation IV",18,0.692785909626947,0.319310918016235,0.3561559623056,0.766227690669808,0.83662604191876,0.645085093736723,0.860738540770802
"PWY0-1535","D-serine degradation",3,0.397694693880338,0.473161755683869,0.528637555771749,0.718383265577677,0.856171938503861,0.650217055297911,0.865071386613743
"PWY-6498","eumelanin biosynthesis",4,0.431387849273241,0.559672099644703,0.307941041084386,0.797101714100806,0.869156690736713,0.668542083062375,0.886880971461359
"ARGSPECAT-PWY","spermine biosynthesis",9,0.466494564019612,0.60300490725361,0.798314705240381,0.425445255306554,0.830866296758127,0.674525710083196,0.890615049651625
"PWYQT-94","superpathway of polyamine biosynthesis",2,0.560608383132175,0.632730535911524,0.549632786246095,0.6354376359,0.840299935264084,0.675237553984238,0.890615049651625
"PWYQT-4445","pyrimidine salvage pathway",28,0.322368521386138,0.6638909809502,0.843140970990437,0.428263228167278,0.826710434271424,0.682402354848513,0.89748619162025
"PWY-6631","tricetin methylation",2,0.48898,0.581223892045933,0.617613639989385,0.7388585596,0.840356080629871,0.688762992919273,0.90326346785699
"PWY-6019","pseudouridine degradation",4,0.365928050576648,0.42934518118543,0.579600473405323,0.818041674235789,0.869174545377612,0.69142267398981,0.90416811214052
"PWY-7221","guanosine ribonucleotides <i>de novo</i> biosynthesis",10,0.405344059916341,0.41440166482276,0.17721174241731,0.870722543344721,0.910951196108007,0.699361526006292,0.911424716980063
"GLUTORN-PWY","L-ornithine biosynthesis I",10,0.636014649589263,0.64327122334442,0.670278288652588,0.536575975218576,0.852978754454493,0.700943191925844,0.911424716980063
"PWY-6124","inosine-5'-phosphate biosynthesis II",11,0.399345778294972,0.48662235629402,0.973956163086452,0.0390221596722482,0.54078272891861,0.708393099877205,0.91850969729841
"PWY-7199","pyrimidine deoxyribonucleosides salvage",11,0.402985461880381,0.452926591809225,0.669959935312403,0.806788359672959,0.874619639616386,0.713754617059001,0.921904851819956
"PWYQT-4427","sulfoquinovosyl diacylglycerol biosynthesis",4,0.571673550194041,0.687668943091928,0.638085093333678,0.607433340025283,0.869164185142641,0.715028599668637,0.921904851819956
"PWY-7464","cyanidin 3,7-diglucoside polyacylation biosynthesis",20,0.501580031414572,0.427501895769127,0.907844573398713,0.652981264423016,0.705141005922956,0.729820443054771,0.931904192966025
"PWY-7458","violdelphin biosynthesis",20,0.501580031414572,0.427501895769127,0.907844573398713,0.652981264423016,0.705183228367879,0.72982788595322,0.931904192966025
"PWY-6369","inositol diphosphates biosynthesis",21,0.301522817746176,0.853454846197346,0.885944855837738,0.314901822078429,0.788077826465104,0.736173256383437,0.931904192966025
"GLUCOSE1PMETAB-PWY","glucose and glucose-1-phosphate degradation",17,0.366003706229606,0.383064294082613,0.419186192603894,0.88679752701528,0.899059795911797,0.738367684280787,0.931904192966025
"PWY-6196","D-serine metabolism",2,0.52031,0.624465018806187,0.781044141952111,0.7698975039,0.840342699398401,0.738467608047933,0.931904192966025
"PWY-6543","4-aminobenzoate biosynthesis",6,0.7910455626131,0.609467675876005,0.64764900250703,0.591920147376217,0.864433993280508,0.738724146641816,0.931904192966025
"PWY-5284","shisonin biosynthesis",2,0.63061,0.764373588142896,0.271992948013821,0.8635510279,0.840341511001996,0.739171470445491,0.931904192966025
"PWY-5268","salvianin biosynthesis",2,0.63061,0.764373588142896,0.271992948013821,0.8635510279,0.840350737701223,0.739175733062538,0.931904192966025
"PWY-8001","felinine and 3-methyl-3-sulfanylbutan-1-ol biosynthesis",5,0.416430254451215,0.551155928637954,0.437083698193759,0.879005926881942,0.880215162956072,0.741056711182133,0.931904192966025
"PWY-6535","4-aminobutanoate degradation I",8,0.842237435944033,0.660474571449647,0.700776616383868,0.48473809033763,0.841793394393516,0.747665252639315,0.935091089419039
"PWY-6473","4-aminobutanoate degradation IV",8,0.842237435944033,0.660474571449647,0.700776616383868,0.48473809033763,0.841793779323596,0.747665424437445,0.935091089419039
"PWY18C3-22","methylsalicylate biosynthesis",6,0.683911883353669,0.873557684635503,0.541334827098912,0.508255749528436,0.853258277543843,0.756406579699997,0.943452771962768
"PWY-3461","L-tyrosine biosynthesis II",4,0.778957132744443,0.729636562835007,0.743511740087646,0.566378026043156,0.863547861588954,0.76340997400636,0.949607528642058
"ASPARAGINESYN-PWY","L-asparagine biosynthesis II",6,0.632797541296157,0.843961143934854,0.729815154925003,0.575826553812009,0.862062053560188,0.768049884440922,0.949623099184369
"ASPARAGINE-BIOSYNTHESIS","L-asparagine biosynthesis I",6,0.632797541296157,0.843961143934854,0.729815154925003,0.575826553812009,0.862081954698327,0.768059894872003,0.949623099184369
"PWY-2","putrescine degradation IV",2,0.6681556634062,0.765240432870744,0.752140437035087,0.7703481916,0.840332646547831,0.769629178423933,0.949623099184369
"PWY-3941","&beta;-alanine biosynthesis II",2,0.63715,0.771933312846972,0.531121786819872,0.8683398775,0.84031965719751,0.773739998544927,0.952135815903811
"PWY-6745","phytochelatins biosynthesis",5,0.451176172309683,0.630523752229151,0.443805241434918,0.913732042592101,0.880200135678926,0.784751658630774,0.960365204219694
"PWY-2261","ascorbate glutathione cycle",25,0.446327316169075,0.526378612749355,0.421973274980021,0.868839826981371,0.927634967868968,0.785799430096274,0.960365204219694
"PWY-5976","dhurrin degradation",10,0.525424695416957,0.809015453271553,0.790389499994527,0.71905252279839,0.893049777558334,0.791755003031629,0.960365204219694
"PWY-5032","<i>ent</i>-kaurene biosynthesis I",7,0.44452560863466,0.630504704617785,0.157873846560257,0.938366039190684,0.89834574660685,0.792096143760823,0.960365204219694
"PWY-5997","&alpha;-linolenate biosynthesis I (plants and red algae)",2,0.664503418506672,0.792123746002856,0.764016765170308,0.8371393264,0.840305947453035,0.792969712021781,0.960365204219694
"PWY-7590","(7Z,10Z,13Z)-hexadecatrienoate biosynthesis",2,0.664503418506672,0.792123746002856,0.764016765170308,0.8371393264,0.840342460271769,0.792981290630205,0.960365204219694
"PWY-1061","homogalacturonan biosynthesis",34,0.502927629197709,0.432369999641918,0.674403483114512,0.923992872535738,0.866421577177154,0.797131567986981,0.962851025542169
"PWY-6440","spermine and spermidine degradation II",6,0.438487960441721,0.611972259464773,0.235633395762243,0.941570054569652,0.88982423377753,0.807531771446423,0.972003123085278
"PWY-5441","S-methyl-L-methionine cycle",10,0.719528101374498,0.786711210683591,0.89283738451141,0.637020266413747,0.846748164560417,0.809192755189753,0.972003123085278
"PWY3O-450","phosphatidylcholine biosynthesis I",6,0.784194630487616,0.820227041603132,0.804663398012342,0.683735878725867,0.879729441379287,0.81106142950253,0.972003123085278
"PWY-7909","formaldehyde oxidation VII (THF pathway)",9,0.470336336626615,0.600008042202042,0.393410885289595,0.927793369128379,0.912853615173666,0.818120095899847,0.977909177130286
"PWY-702","L-methionine biosynthesis II (plants)",6,0.48434647067607,0.701415597250513,0.723887700263794,0.920692014893307,0.889817007609556,0.826307516853297,0.985130260352372
"PWY-5326","sulfite oxidation IV",2,0.783291701177019,0.861068275583444,0.84560230740873,0.8452757775,0.8403041879951,0.83845657581978,0.996999398611719
"PWY-6457","cinnamoyl-CoA biosynthesis",9,0.695716900096347,0.84614292759082,0.917649996480256,0.63400075177898,0.879706768211657,0.843783947191027,0.996999398611719
"PWY-3001","superpathway of L-isoleucine biosynthesis I",9,0.692452983182332,0.698942864415019,0.895972793659787,0.85657416015366,0.909439311591261,0.85047226752707,0.996999398611719
"THRESYN-PWY","superpathway of L-threonine biosynthesis",9,0.692452983182332,0.698942864415019,0.895972793659787,0.85657416015366,0.909444379942664,0.850474904120939,0.996999398611719
"ASPARTATE-DEG1-PWY","L-aspartate degradation I",9,0.692452983182332,0.698942864415019,0.895972793659787,0.85657416015366,0.909446294633769,0.850475900209738,0.996999398611719
"ASPARTATESYN-PWY","L-aspartate biosynthesis",9,0.692452983182332,0.698942864415019,0.895972793659787,0.85657416015366,0.90945088658214,0.850478289217691,0.996999398611719
"PWY-5027","phylloquinol biosynthesis",7,0.764055603924507,0.860495500139888,0.892442972455475,0.765921143690212,0.889482649076825,0.851662032165004,0.996999398611719
"PWY-3841","folate transformations II",23,0.468515486200412,0.714944560893384,0.828952352353039,0.893292760600786,0.935230802095396,0.853640007961668,0.996999398611719
"PWY-5943","&beta;-carotene biosynthesis",2,0.72102,0.859956631952754,0.847583684237506,0.9221701596,0.840351546639833,0.861026642180799,0.998733177916054
"SERSYN-PWY","L-serine biosynthesis I",6,0.674194161330626,0.895015645507407,0.667092623255938,0.918770879833779,0.889839570936724,0.861038394269302,0.998733177916054
"PWY-5697","allantoin degradation to ureidoglycolate I (urea producing)",2,0.75082,0.886849070991365,0.558710417461954,0.9379093276,0.840337676868461,0.861652153496203,0.998733177916054
"PWY-6367","D-<i>myo</i>-inositol-5-phosphate metabolism",17,0.864797073604908,0.356857872394286,0.966336691209304,0.366385644346789,0.675547969124471,0.867581537912807,0.999992717413828
"PWY0-1325","superpathway of L-asparagine biosynthesis",12,0.632797541296157,0.936978851923883,0.806715973430653,0.820076887549003,0.895687309266118,0.868281030501141,0.999992717413828
"PWY-5453","methylglyoxal degradation III",9,0.861935706655652,0.895758765855906,0.923722920153453,0.691933110192397,0.886407610881525,0.879461196651124,0.999992717413828
"PWY-5340","sulfate activation for sulfonation",9,0.467670169850242,0.739376040059336,0.520253570281128,0.965543338350466,0.912847134267919,0.888306960525485,0.999992717413828
"PWY-6330","acetaldehyde biosynthesis II",6,0.733451044854215,0.924377477202732,0.83346802108705,0.927666894515112,0.88982825596568,0.889809767701807,0.999992717413828
"PWY-6483","ceramide degradation",11,0.724751843530425,0.799899668088157,0.883278215893994,0.937272411188173,0.924787378988016,0.890766285297644,0.999992717413828
"PWY-7029","terminal olefins biosynthesis II",2,0.840529687490862,0.919759381291987,0.910099405264837,0.9104075376,0.840278273133001,0.893868109103031,0.999992717413828
"PWY-7120","esterified suberin biosynthesis",7,0.648007752200253,0.852088099444835,0.742457956698563,0.961580166607919,0.898346719104335,0.895764958053877,0.999992717413828
"PWY0-1507","biotin biosynthesis from 8-amino-7-oxononanoate I",17,0.602327479861608,0.947817063924811,0.938734763042385,0.715963751632223,0.875261254376483,0.895872060704602,0.999992717413828
"ASPSYNII-PWY","cyanide detoxification I",11,0.494803149314015,0.812370322495679,0.932774051272827,0.950198820564494,0.924773492717972,0.907059320751788,0.999992717413828
"PWY-5148","acyl-CoA hydrolysis",12,0.626374236341928,0.945162356671931,0.94651642931659,0.784798929157204,0.907452125439069,0.90714026219352,0.999992717413828
"PWY-6950","DIMBOA-glucoside biosynthesis",4,0.900969514009478,0.875285809275539,0.960194705013256,0.752713762846893,0.869136896507688,0.907902292047092,0.999992717413828
"PWY-5434","(3<i>E</i>)-4,8-dimethylnona-1,3,7-triene biosynthesis I",8,0.50585284239059,0.77898834581465,0.172129484968022,0.97796231805574,0.905962139382269,0.910249870305033,0.999992717413828
"PWY1F-467","phenylpropanoid biosynthesis, initial reactions",11,0.691964606580552,0.903558031721362,0.944657145191823,0.915484137654687,0.924785012288623,0.910986739497402,0.999992717413828
"PWY-5925","hydroxylated mugineic acid phytosiderophore biosynthesis",12,0.434497299455024,0.606328199985086,0.47399800599316,0.976480568001226,0.929987401569231,0.913930711643743,0.999992717413828
"PWY-6012","acyl carrier protein metabolism",4,0.825041744745635,0.936717207130923,0.930705906200292,0.952831127127787,0.869152310497275,0.922429116351752,0.999992717413828
"ARG-PRO-PWY","L-arginine degradation VI (arginase 2 pathway)",5,0.727993409987545,0.941255328630642,0.850853869898622,0.966318287805068,0.880232497140015,0.922576385638366,0.999992717413828
"PWY-6040","chlorogenic acid biosynthesis II",29,0.613218471990181,0.899204835056859,0.814010141506918,0.969051693582579,0.95959437062087,0.931930040881946,0.999992717413828
"PWY-5691","urate conversion to allantoin I",4,0.645029385862218,0.8984706323523,0.663038479908296,0.98274001776203,0.869146384589629,0.936669372892079,0.999992717413828
"PWY-7141","(3<i>S</i>)-linalool biosynthesis",10,0.503483489325533,0.805266853509428,0.161740800750658,0.985597665060033,0.919090896808082,0.938546669881589,0.999992717413828
"KDOSYN-PWY","Kdo transfer to lipid IV<sub>A</sub> I",2,0.8524,0.958656348972346,0.686850287911462,0.97821424,0.840301856165752,0.941142695120828,0.999992717413828
"PWY-6465","&omega;-hydroxylation of caprate and laurate",27,0.558022317201565,0.965246873476625,0.973207355383703,0.838703982500872,0.929536513713879,0.942555491180746,0.999992717413828
"PWY-7208","superpathway of pyrimidine nucleobases salvage",12,0.690188982358986,0.975103271476232,0.955108689309288,0.928765391770052,0.929437557387896,0.946223875738208,0.999992717413828
"PWY-7183","pyrimidine nucleobases salvage I",12,0.690188982358986,0.975103271476232,0.955108689309288,0.928765391770052,0.929442248890574,0.946224424504752,0.999992717413828
"PWY-7196","superpathway of pyrimidine ribonucleosides salvage",12,0.690188982358986,0.975103271476232,0.955108689309288,0.928765391770052,0.929452850996679,0.946225664859986,0.999992717413828
"PWY-6673","caffeoylglucarate biosynthesis",6,0.864192826379944,0.907455323490229,0.985493574031222,0.517448867119539,0.854307815247101,0.94665352792996,0.999992717413828
"PWY-6556","pyrimidine ribonucleosides salvage II",6,0.63357683208965,0.910530414418428,0.832253011859012,0.985328557443945,0.88980989210717,0.947570855771994,0.999992717413828
"CHLOROPHYLL-SYN","3,8-divinyl-chlorophyllide <i>a</i> biosynthesis I (aerobic, light-dependent)",16,0.716424658969532,0.950719113110995,0.955940122418535,0.974549328468604,0.946965995094514,0.951877965102299,0.999992717413828
"PWY-241","C4 photosynthetic carbon assimilation cycle, NADP-ME type",43,0.533305176348194,0.875265792763969,0.98949721621025,0.380093135245765,0.775655591185636,0.952979302393827,0.999992717413828
"ALANINE-DEG3-PWY","L-alanine degradation III",10,0.576242091097065,0.799041127846402,0.330392624622643,0.989531970288212,0.919092931574646,0.955171697301199,0.999992717413828
"ALANINE-SYN2-PWY","L-alanine biosynthesis II",10,0.576242091097065,0.799041127846402,0.330392624622643,0.989531970288212,0.919107739961208,0.955172620378481,0.999992717413828
"LEUSYN-PWY","L-leucine biosynthesis",18,0.844055472730126,0.959951151695868,0.955982507693839,0.976117965478852,0.947945091897126,0.956465624131467,0.999992717413828
"PWY-2301","<i>myo</i>-inositol biosynthesis",5,0.617451590325976,0.898800304536157,0.860299645676551,0.989032315768642,0.88020284801258,0.957354771591856,0.999992717413828
"PWY-5692","allantoin degradation to glyoxylate II",2,0.87281206756767,0.968531127136212,0.9671494530307,0.9803775936,0.840322781909005,0.96054341894213,0.999992717413828
"TRPSYN-PWY","L-tryptophan biosynthesis",39,0.739084660249043,0.985631002736339,0.911101587191276,0.95628715412435,0.963867184848547,0.962780192983955,0.999992717413828
"PWY-621","sucrose degradation III (sucrose invertase)",19,0.578461342013556,0.899729961480929,0.708955066883897,0.991407378031236,0.956646170836027,0.967248510382903,0.999992717413828
"PWY-5269","cardiolipin biosynthesis II",6,0.708138851559981,0.966594740754797,0.978499225267204,0.987977369568058,0.889810519393909,0.970760268573594,0.999992717413828
"PWY-5035","gibberellin biosynthesis III (early C-13 hydroxylation)",38,0.541940269474756,0.988923978892473,0.985035254999434,0.847824873222151,0.891380737667095,0.971068990660806,0.999992717413828
"PWY-5837","2-carboxy-1,4-naphthoquinol biosynthesis",14,0.818519372834215,0.984150113845206,0.987165916785344,0.93644150884654,0.934839796711927,0.97174114639344,0.999992717413828
"ASPARAGINE-DEG1-PWY","L-asparagine degradation I",12,0.810415207471746,0.95009427493848,0.971186834202001,0.991514763934545,0.929995093959664,0.973880504668614,0.999992717413828
"PWY-6039","chlorogenic acid biosynthesis I",41,0.643954029170939,0.892005488165194,0.810607047121875,0.992653629255113,0.975662580270441,0.974039899381375,0.999992717413828
"PWY-5698","allantoin degradation to ureidoglycolate II (ammonia producing)",4,0.784535663306427,0.977907053588228,0.874188260457141,0.994122006720469,0.869191332859181,0.978659631561566,0.999992717413828
"PWY-5350","thiosulfate disproportionation IV (rhodanese)",8,0.742074479615172,0.97046090243084,0.996194878044659,0.768486651297534,0.894937888449942,0.983999947419436,0.999992717413828
"PWY-3261","UDP-&beta;-L-rhamnose biosynthesis",17,0.597264457241802,0.882602904161613,0.823300931695742,0.996536624298462,0.950452365450643,0.984528896433911,0.999992717413828
"PWY-5068","chlorophyll cycle",11,0.819794076082733,0.992014969355692,0.978984120758002,0.993876784471627,0.924770918547379,0.985885057265358,0.999992717413828
"PWY4FS-7","phosphatidylglycerol biosynthesis I (plastidic)",4,0.767420613524762,0.977182623326716,0.98013956621094,0.996984831619501,0.869167025040631,0.988547498088418,0.999992717413828
"PWY4FS-8","phosphatidylglycerol biosynthesis II (non-plastidic)",4,0.767420613524762,0.977182623326716,0.98013956621094,0.996984831619501,0.869173613516522,0.98854750876937,0.999992717413828
"PWY-5947","lutein biosynthesis",8,0.779374112038487,0.996902815305237,0.921061651662123,0.989473453740999,0.905967594159044,0.988752043146322,0.999992717413828
"GLYCLEAV-PWY","glycine cleavage",13,0.711329702379952,0.834972917370142,0.941969702224996,0.997691141136377,0.934768620887312,0.989438131647623,0.999992717413828
"GLUTAMATE-DEG1-PWY","L-glutamate degradation I",4,0.792106229370784,0.984800400793833,0.833833408072329,0.997533230870837,0.869148847522812,0.989755445240344,0.999992717413828
"ALACAT2-PWY","L-alanine degradation II (to D-lactate)",14,0.659534597889321,0.958443226189064,0.558552791610719,0.998310294859529,0.939180126020623,0.992118747886525,0.999992717413828
"PWY-7346","UDP-&alpha;-D-glucuronate biosynthesis (from UDP-glucose)",8,0.64638740800938,0.95939323285015,0.974068421858948,0.99836193183674,0.905977250394611,0.99270542442846,0.999992717413828
"PWY-5034","GA<sub>12</sub> biosynthesis",15,0.581594169788722,0.92269959137885,0.977953202389636,0.99889529301361,0.943230831783199,0.994905838308225,0.999992717413828
"PWY-6724","starch degradation II",2,0.95459,0.9959390113351,0.996427138004344,0.9979379319,0.840288215366866,0.995186426042048,0.999992717413828
"PWY-43","putrescine biosynthesis II",10,0.928331311253358,0.998465995863578,0.999011804962554,0.920205333838817,0.91909592548651,0.997062198191578,0.999992717413828
"LEU-DEG2-PWY","L-leucine degradation I",25,0.841106795071605,0.995548356114538,0.99944483323401,0.994411165100687,0.967111151172124,0.997768739447016,0.999992717413828
"PWY-5466","matairesinol biosynthesis",18,0.906558558991782,0.993136119952355,0.999662693453419,0.988932213150945,0.953662401683711,0.998453205239946,0.999992717413828
"PWY-4","UDP-&alpha;-D-galacturonate biosynthesis II (from D-galacturonate)",3,0.93256,0.998689854327338,0.997962261510889,0.999693272521216,0.856181376808307,0.998897542477616,0.999992717413828
"PWY-8027","parkeol biosynthesis",16,0.643459349097958,0.995467532648343,0.999903501139117,0.98256714862921,0.946968828842906,0.999530998529228,0.999992717413828
"PWY-2881","cytokinins 7-<i>N</i>-glucoside biosynthesis",6,0.791,0.996723668016458,0.956603310654813,0.99991665535201,0.889805869104467,0.999594789712769,0.999992717413828
"PWY-2901","cytokinins 9-<i>N</i>-glucoside biosynthesis",6,0.791,0.996723668016458,0.956603310654813,0.99991665535201,0.889837859781458,0.99959478980285,0.999992717413828
"PWY-6786","detoxification of reactive carbonyls in chloroplasts",48,0.916205506617942,0.99992260319787,0.999984479190838,0.998125983279287,0.980791897659073,0.999935854115976,0.999992717413828
"PWY-762","phospholipid desaturation",6,0.924421919560306,0.999944319555404,0.999998274969629,0.999988749890998,0.889848831311306,0.999992717413828,0.999992717413828
