archetype,group,rank,p,mlog10p
Archetype II - CME,in_set,0.5863636363636363,0.4691221851024599,0.32871402849015663
Archetype II - CME,in_set,0.5909090909090909,0.4768654147630402,0.3216041741529058
Archetype II - CME,in_set,0.5954545454545455,0.47909911582313475,0.3195746306310801
Archetype II - CME,in_set,0.6,0.47979100335528996,0.31894789982334704
Archetype II - CME,in_set,0.6045454545454545,0.48968880115932845,0.31007982787951616
Archetype II - CME,in_set,0.6090909090909091,0.49889234434583857,0.30199316039007795
Archetype II - CME,in_set,0.6136363636363636,0.5000048378909195,0.30102579354564973
Archetype II - CME,in_set,0.6181818181818182,0.5000757934447598,0.30096416730356607
Archetype II - CME,in_set,0.6227272727272727,0.5105314157573475,0.2919775282680264
Archetype II - CME,in_set,0.6272727272727273,0.5221979026652427,0.2821648767925477
Archetype II - CME,in_set,0.6318181818181818,0.5363917754319278,0.2705178898657663
Archetype II - CME,in_set,0.6363636363636364,0.5406381229927252,0.26709333336608077
Archetype II - CME,in_set,0.6409090909090909,0.5419163554243398,0.26606774147081447
Archetype II - CME,in_set,0.6454545454545455,0.5476803148665376,0.2614728685261651
Archetype II - CME,in_set,0.65,0.5486360942282604,0.2607156239853864
Archetype II - CME,in_set,0.6545454545454545,0.5661712210565567,0.247052209951457
Archetype II - CME,in_set,0.6590909090909091,0.5679251000871749,0.24570893676034322
Archetype II - CME,in_set,0.6636363636363637,0.5707330586172863,0.2435669710479354
Archetype II - CME,in_set,0.6681818181818182,0.5723705537524951,0.24232271710610093
Archetype II - CME,in_set,0.6727272727272727,0.5740901225967884,0.24101992524283702
Archetype II - CME,in_set,0.6772727272727272,0.5898621408933066,0.2292494772479802
Archetype II - CME,in_set,0.6818181818181818,0.599057054265453,0.22253181338252306
Archetype II - CME,in_set,0.6863636363636364,0.5994751510363543,0.22222881421893587
Archetype II - CME,in_set,0.6909090909090909,0.626839556696128,0.20284360519516562
Archetype II - CME,in_set,0.6954545454545454,0.6290489135178403,0.20131558341805908
Archetype II - CME,in_set,0.7,0.6318810026814312,0.1993647013770272
Archetype II - CME,in_set,0.7045454545454546,0.6395902622888244,0.19409815697461952
Archetype II - CME,in_set,0.7090909090909091,0.6467278660718381,0.1892784258620654
Archetype II - CME,in_set,0.7136363636363636,0.6502237227463682,0.18693718976160845
Archetype II - CME,in_set,0.7181818181818181,0.6547429979689445,0.18392913736200456
Archetype II - CME,in_set,0.7227272727272728,0.6595552392565901,0.1807488254403142
Archetype II - CME,in_set,0.7272727272727273,0.6616934586637143,0.1793431586619737
Archetype II - CME,in_set,0.7318181818181818,0.6645946054702441,0.17744318822133692
Archetype II - CME,in_set,0.7363636363636363,0.6667048581878341,0.17606638021794718
Archetype II - CME,in_set,0.740909090909091,0.6707551790094307,0.17343596538500708
Archetype II - CME,in_set,0.7454545454545455,0.6707867399064904,0.1734155311022669
Archetype II - CME,in_set,0.75,0.6707957374915501,0.17340970574063946
Archetype II - CME,in_set,0.7545454545454545,0.6766414435613918,0.16964140566300898
Archetype II - CME,in_set,0.759090909090909,0.6776376094656034,0.16900249829407532
Archetype II - CME,in_set,0.7636363636363637,0.6807392932720697,0.1670191805563797
Archetype II - CME,in_set,0.7681818181818182,0.6907078944732937,0.16070558017946812
Archetype II - CME,in_set,0.7727272727272727,0.6918838117670971,0.15996683060833988
Archetype II - CME,in_set,0.7772727272727272,0.6921524268216674,0.15979825404340872
Archetype II - CME,in_set,0.7818181818181819,0.6923736400981322,0.15965947484898935
Archetype II - CME,in_set,0.7863636363636364,0.6933774778893297,0.1590302690932923
Archetype II - CME,in_set,0.7909090909090909,0.7049132383590132,0.15186433325070675
Archetype II - CME,in_set,0.7954545454545454,0.7073165491105339,0.15038618059519296
Archetype II - CME,in_set,0.8,0.7162507854252196,0.14493488878629632
Archetype II - CME,in_set,0.8045454545454546,0.7285735803464654,0.13752658126563155
Archetype II - CME,in_set,0.8090909090909091,0.7295327638724614,0.13695519883634238
Archetype II - CME,in_set,0.8136363636363636,0.7522793170680582,0.12362087837314469
Archetype II - CME,in_set,0.8181818181818182,0.7634041832850174,0.11724546454329746
Archetype II - CME,in_set,0.8227272727272728,0.7661271127494553,0.11569916798388326
Archetype II - CME,in_set,0.8272727272727273,0.7705443947629034,0.11320233443404282
Archetype II - CME,in_set,0.8318181818181818,0.7771868257596486,0.1094745698174696
Archetype II - CME,in_set,0.8363636363636363,0.7853102123117088,0.10495875486935727
Archetype II - CME,in_set,0.8409090909090909,0.7861472707747673,0.10449608895592226
Archetype II - CME,in_set,0.8454545454545455,0.7885867345014055,0.10315053284394642
Archetype II - CME,in_set,0.85,0.7906859151682011,0.10199599740992286
Archetype II - CME,in_set,0.8545454545454545,0.7950564644311536,0.09960202691575915
Archetype II - CME,in_set,0.8590909090909091,0.7996183672764983,0.09711723867195939
Archetype II - CME,in_set,0.8636363636363636,0.8077769309976034,0.0927085538442965
Archetype II - CME,in_set,0.8681818181818182,0.8209156281920937,0.08570147636842546
Archetype II - CME,in_set,0.8727272727272727,0.8255605218740457,0.083251083088702
Archetype II - CME,in_set,0.8772727272727273,0.8268532378848723,0.08257156860101576
Archetype II - CME,in_set,0.8818181818181818,0.8412709027107251,0.07506413189825381
Archetype II - CME,in_set,0.8863636363636364,0.849950512946687,0.07060635967374872
Archetype II - CME,in_set,0.8909090909090909,0.855594343272795,0.06773209541132293
Archetype II - CME,in_set,0.8954545454545455,0.8559442739064808,0.06755450906433574
Archetype II - CME,in_set,0.9,0.8625351277649005,0.06422320873724072
Archetype II - CME,in_set,0.9045454545454545,0.8625685112761282,0.06420640015323863
Archetype II - CME,in_set,0.9090909090909091,0.873808929181301,0.058583521683725014
Archetype II - CME,in_set,0.9136363636363637,0.8770502701105998,0.05697551335465484
Archetype II - CME,in_set,0.9181818181818182,0.8780018142726282,0.05650458668185069
Archetype II - CME,in_set,0.9227272727272727,0.8808966510426631,0.055075041093880006
Archetype II - CME,in_set,0.9272727272727272,0.8876869852290737,0.051740147456227376
Archetype II - CME,in_set,0.9318181818181818,0.8931368912356326,0.0490819716243507
Archetype II - CME,in_set,0.9363636363636364,0.9018284806487459,0.04487605335715195
Archetype II - CME,in_set,0.9409090909090909,0.9264938097751734,0.03315747800667556
Archetype II - CME,in_set,0.9454545454545454,0.9422222962267142,0.025846623072036636
Archetype II - CME,in_set,0.95,0.9466696521303404,0.023801545058165306
Archetype II - CME,in_set,0.9545454545454546,0.9485063818426784,0.022959742698633854
Archetype II - CME,in_set,0.9590909090909091,0.9491458725200065,0.022667036506267165
Archetype II - CME,in_set,0.9636363636363636,0.9499828943913986,0.02228421464621303
Archetype II - CME,in_set,0.9681818181818181,0.9501396489342265,0.022212558601336342
Archetype II - CME,in_set,0.9727272727272728,0.9513032153984988,0.021681035338326965
Archetype II - CME,in_set,0.9772727272727273,0.9557707122242346,0.019646281739772765
Archetype II - CME,in_set,0.9818181818181818,0.9660720481768329,0.014990483357989227
Archetype II - CME,in_set,0.9863636363636363,0.96798117854701,0.01413308704350993
Archetype II - CME,in_set,0.990909090909091,0.9685263805674577,0.013888545539765757
Archetype II - CME,in_set,0.9954545454545455,0.9869202677668821,0.005717932099953197
Archetype II - CME,in_set,1,0.9909163253523051,0.0039630165258322855
Archetype III - DPS,in_set,0.004545454545454545,0.004364975802502539,2.3600181594884804
Archetype III - DPS,in_set,0.00909090909090909,0.018067892984199373,1.7430924904213212
Archetype III - DPS,in_set,0.013636363636363636,0.02452987574651485,1.6103046516607007
Archetype III - DPS,in_set,0.01818181818181818,0.04837597635950319,1.3153702566342096
Archetype III - DPS,in_set,0.022727272727272728,0.04971878167457476,1.303479521995237
Archetype III - DPS,in_set,0.02727272727272727,0.05094972970844812,1.2928581156112517
Archetype III - DPS,in_set,0.031818181818181815,0.0579077471162379,1.2372633308362422
Archetype III - DPS,in_set,0.03636363636363636,0.06879099445531585,1.16246841226381
Archetype III - DPS,in_set,0.04090909090909091,0.06981424772838066,1.1560559372854795
Archetype III - DPS,in_set,0.045454545454545456,0.07032508410037987,1.152889739798253
Archetype III - DPS,in_set,0.05,0.07224398165073084,1.1411983263533458
Archetype III - DPS,in_set,0.05454545454545454,0.07556343067814232,1.1216883327676257
Archetype III - DPS,in_set,0.05909090909090909,0.08287003127672547,1.0816024972452738
Archetype III - DPS,in_set,0.06363636363636363,0.09216362557671477,1.0354404491010933
Archetype III - DPS,in_set,0.06818181818181818,0.09849457105140669,1.0065877068363425
Archetype III - DPS,in_set,0.07272727272727272,0.1091266242048768,0.9620692793416673
Archetype III - DPS,in_set,0.07727272727272727,0.12508298928788594,0.9028017483459518
Archetype III - DPS,in_set,0.08181818181818182,0.1269686356884337,0.8963035469944676
Archetype III - DPS,in_set,0.08636363636363636,0.13030957813234106,0.8850236612088059
Archetype III - DPS,in_set,0.09090909090909091,0.13781085032210239,0.8607165875843739
Archetype III - DPS,in_set,0.09545454545454546,0.1429942785044049,0.8446813392039996
Archetype III - DPS,in_set,0.1,0.14472770696440576,0.8394483187090963
Archetype III - DPS,in_set,0.10454545454545454,0.1504182787125313,0.8226993854090149
Archetype III - DPS,in_set,0.10909090909090909,0.16285026733223343,0.7882115241680764
Archetype III - DPS,in_set,0.11363636363636363,0.16902320193142906,0.7720536753913239
Archetype III - DPS,in_set,0.11818181818181818,0.1787414638182489,0.7477746896955679
Archetype III - DPS,in_set,0.12272727272727273,0.17885124926207757,0.74750802199121
Archetype III - DPS,in_set,0.12727272727272726,0.1789801046712475,0.7471952422698713
Archetype III - DPS,in_set,0.1318181818181818,0.1834586854022669,0.7364617228124343
Archetype III - DPS,in_set,0.13636363636363635,0.185400491240553,0.7318891194753468
Archetype III - DPS,in_set,0.1409090909090909,0.1931170346387029,0.7141794158980086
Archetype III - DPS,in_set,0.14545454545454545,0.19584521823926193,0.7080870277293622
Archetype III - DPS,in_set,0.15,0.2140150596985989,0.6695556653709891
Archetype III - DPS,in_set,0.15454545454545454,0.21812870786654304,0.6612871732678954
Archetype III - DPS,in_set,0.1590909090909091,0.2190586825946238,0.6594395284789439
Archetype III - DPS,in_set,0.16363636363636364,0.21994347231259426,0.6576889228923397
Archetype III - DPS,in_set,0.16818181818181818,0.22150126782441687,0.6546237836279433
Archetype III - DPS,in_set,0.17272727272727273,0.22218433722531372,0.6532865596902582
Archetype III - DPS,in_set,0.17727272727272728,0.22400875640431123,0.6497350049526823
Archetype III - DPS,in_set,0.18181818181818182,0.22401247481907838,0.6497277959772932
Archetype III - DPS,in_set,0.18636363636363637,0.2253419303214193,0.6471579897546597
Archetype III - DPS,in_set,0.19090909090909092,0.2324912997805971,0.6335932945072543
Archetype III - DPS,in_set,0.19545454545454546,0.23936817367945465,0.6209335937551537
Archetype III - DPS,in_set,0.2,0.2403330979822438,0.6191864152917571
Archetype III - DPS,in_set,0.20454545454545456,0.2440048190520509,0.6126015963373095
Archetype III - DPS,in_set,0.20909090909090908,0.2477007618410498,0.606072657673932
Archetype III - DPS,in_set,0.21363636363636362,0.25770938001933064,0.5888697738569411
Archetype III - DPS,in_set,0.21818181818181817,0.2612667228955887,0.5829159021102096
Archetype III - DPS,in_set,0.22272727272727272,0.26262076113183513,0.5806709443219652
Archetype III - DPS,in_set,0.22727272727272727,0.26749604215057915,0.572682639380621
Archetype III - DPS,in_set,0.2318181818181818,0.27318590630644046,0.5635417097168102
Archetype III - DPS,in_set,0.23636363636363636,0.27925392475474164,0.5540007144080591
Archetype III - DPS,in_set,0.2409090909090909,0.2808471468245364,0.551529983839304
Archetype III - DPS,in_set,0.24545454545454545,0.28454946181875246,0.545842231455646
Archetype III - DPS,in_set,0.25,0.2874700527492545,0.5414073913332059
Archetype III - DPS,in_set,0.2545454545454545,0.30052666343803286,0.5221169903158237
Archetype III - DPS,in_set,0.2590909090909091,0.3020299053436508,0.5199500534576869
Archetype III - DPS,in_set,0.2636363636363636,0.3047031082934345,0.5161231154924513
Archetype III - DPS,in_set,0.2681818181818182,0.3088886768815281,0.5101980116014381
Archetype III - DPS,in_set,0.2727272727272727,0.3089337127625855,0.5101346962053197
Archetype III - DPS,in_set,0.2772727272727273,0.31366678616739185,0.5035314658349274
Archetype III - DPS,in_set,0.2818181818181818,0.31748388039343856,0.4982783202425542
Archetype III - DPS,in_set,0.2863636363636364,0.3176390102979494,0.4980661658269775
Archetype III - DPS,in_set,0.2909090909090909,0.31919225206268576,0.4959476590733768
Archetype III - DPS,in_set,0.29545454545454547,0.3206093330351978,0.4940238393533991
Archetype III - DPS,in_set,0.3,0.32087751103252726,0.49366071972820263
Archetype III - DPS,in_set,0.30454545454545456,0.32455088845091573,0.48871719765964217
Archetype III - DPS,in_set,0.3090909090909091,0.33471538671170364,0.47532432286662507
Archetype III - DPS,in_set,0.31363636363636366,0.34908906476678697,0.4570637552701095
Archetype III - DPS,in_set,0.3181818181818182,0.36592045297312514,0.4366133151236217
Archetype III - DPS,in_set,0.32272727272727275,0.36936066020268465,0.4325493621895159
Archetype III - DPS,in_set,0.32727272727272727,0.37731706506431856,0.423293552350904
Archetype III - DPS,in_set,0.33181818181818185,0.38305760116743126,0.4167359153571522
Archetype III - DPS,in_set,0.33636363636363636,0.3836096635981217,0.41611046095268456
Archetype III - DPS,in_set,0.3409090909090909,0.3896773380706901,0.4092948501401437
Archetype III - DPS,in_set,0.34545454545454546,0.39326171491077866,0.4053183312721845
Archetype III - DPS,in_set,0.35,0.39814066852738733,0.3999634586506614
Archetype III - DPS,in_set,0.35454545454545455,0.40211375278311434,0.39565107323959475
Archetype III - DPS,in_set,0.35909090909090907,0.4043348850178712,0.393258787191739
Archetype III - DPS,in_set,0.36363636363636365,0.4171475112804317,0.3797103430915452
Archetype III - DPS,in_set,0.36818181818181817,0.4177734681376948,0.3790591445550273
Archetype III - DPS,in_set,0.37272727272727274,0.42792782958373,0.368629468969129
Archetype III - DPS,in_set,0.37727272727272726,0.43272967992211264,0.36378331653146956
Archetype III - DPS,in_set,0.38181818181818183,0.4357952433824372,0.3607175143009467
Archetype III - DPS,in_set,0.38636363636363635,0.43596090692558453,0.3605524526297853
Archetype III - DPS,in_set,0.39090909090909093,0.43897831016811173,0.3575569376326241
Archetype III - DPS,in_set,0.39545454545454545,0.4461874375566619,0.35048266147626106
Archetype III - DPS,in_set,0.4,0.44946162903853637,0.34730737847609633
Archetype III - DPS,in_set,0.40454545454545454,0.46643366472971753,0.331210112025358
Archetype III - DPS,in_set,0.4090909090909091,0.4691475099068094,0.32869058443596744
Archetype III - DPS,in_set,0.41363636363636364,0.47055732244034654,0.3273874640472466
Archetype III - DPS,in_set,0.41818181818181815,0.4858780234182656,0.31347274391707763
Archetype III - DPS,in_set,0.42272727272727273,0.48631582296140485,0.3130815998271915
Archetype III - DPS,in_set,0.42727272727272725,0.4879937932362179,0.31158570172762406
Archetype III - DPS,in_set,0.4318181818181818,0.4911691523037447,0.3087689167141009
Archetype III - DPS,in_set,0.43636363636363634,0.49481783863508644,0.3055546520479011
Archetype III - DPS,in_set,0.4409090909090909,0.5153429097685231,0.28790369472147703
Archetype III - DPS,in_set,0.44545454545454544,0.5248734949596071,0.27994535766322004
Archetype III - DPS,in_set,0.45,0.5435210185825708,0.26478365658610314
Archetype III - DPS,in_set,0.45454545454545453,0.5473114689853258,0.2617654510629549
Archetype III - DPS,in_set,0.4590909090909091,0.5555821777353316,0.25525169424353816
Archetype III - DPS,in_set,0.4636363636363636,0.55951116445044,0.2521912431645063
Archetype III - DPS,in_set,0.4681818181818182,0.5638006721174557,0.2488744107334335
Archetype III - DPS,in_set,0.4727272727272727,0.5669679991638858,0.24644145288618172
Archetype III - DPS,in_set,0.4772727272727273,0.5689124229294602,0.24495458275392373
Archetype III - DPS,in_set,0.4818181818181818,0.5719096822797491,0.24267255090030676
Archetype III - DPS,in_set,0.4863636363636364,0.57393431048317,0.24113781183065483
Archetype III - DPS,in_set,0.4909090909090909,0.582036996906278,0.23504940874947575
Archetype III - DPS,in_set,0.4954545454545455,0.5933819208392876,0.22666568990213296
Archetype III - DPS,in_set,0.5,0.5973083032176943,0.22380144805794613
Archetype III - DPS,in_set,0.5045454545454545,0.6012152824021313,0.2209699885332985
Archetype III - DPS,in_set,0.509090909090909,0.6147680125052133,0.2112887377140659
Archetype III - DPS,in_set,0.5136363636363637,0.6150815094191664,0.21106732854108123
Archetype III - DPS,in_set,0.5181818181818182,0.6152966375148206,0.21091545824652203
Archetype III - DPS,in_set,0.5227272727272727,0.6166385403597426,0.20996933503848966
Archetype III - DPS,in_set,0.5272727272727272,0.6172196268109504,0.20956027236882394
Archetype III - DPS,in_set,0.5318181818181819,0.6323533616034012,0.19904016838119862
Archetype III - DPS,in_set,0.5363636363636364,0.6348285651622074,0.19734353967835855
Archetype III - DPS,in_set,0.5409090909090909,0.6368460620486868,0.19596553231481892
Archetype III - DPS,in_set,0.5454545454545454,0.6466340487195497,0.1893414312096191
Archetype III - DPS,in_set,0.55,0.6517371634914408,0.18592751386847
Archetype III - DPS,in_set,0.5545454545454546,0.6525358964140376,0.18539559251729598
Archetype III - DPS,in_set,0.5590909090909091,0.6549944252063363,0.18376239636307054
Archetype III - DPS,in_set,0.5636363636363636,0.6551089233647109,0.18368648491905962
Archetype III - DPS,in_set,0.5681818181818182,0.6576660148657433,0.18199459988868452
Archetype III - DPS,in_set,0.5727272727272728,0.6586193665486654,0.18136550310853392
Archetype III - DPS,in_set,0.5772727272727273,0.6626049305408757,0.17874533679283305
Archetype III - DPS,in_set,0.5818181818181818,0.6636553197845158,0.178057420001794
Archetype III - DPS,in_set,0.5863636363636363,0.6668711967835308,0.17595804003840668
Archetype III - DPS,in_set,0.5909090909090909,0.6680718541994719,0.17517682464405912
Archetype III - DPS,in_set,0.5954545454545455,0.6751191849844999,0.17061955041065013
Archetype III - DPS,in_set,0.6,0.6765070070389072,0.16972770076248236
Archetype III - DPS,in_set,0.6045454545454545,0.6791898651048062,0.16800880327337506
Archetype III - DPS,in_set,0.6090909090909091,0.6958044672550885,0.15751278729005938
Archetype III - DPS,in_set,0.6136363636363636,0.6968292738797592,0.15687361285488216
Archetype III - DPS,in_set,0.6181818181818182,0.7002385816349638,0.15475396422286405
Archetype III - DPS,in_set,0.6227272727272727,0.7029270443725905,0.1530897473423061
Archetype III - DPS,in_set,0.6272727272727273,0.7061154799641897,0.1511242674893087
Archetype III - DPS,in_set,0.6318181818181818,0.7128198656550723,0.14702020540194036
Archetype III - DPS,in_set,0.6363636363636364,0.7136559585556442,0.14651110378452026
Archetype III - DPS,in_set,0.6409090909090909,0.7221696144435384,0.14136078862743662
Archetype III - DPS,in_set,0.6454545454545455,0.7332840122654077,0.13472778379015796
Archetype III - DPS,in_set,0.65,0.7354101049752031,0.13347040695992254
Archetype III - DPS,in_set,0.6545454545454545,0.7475313788458385,0.12637057240343832
Archetype III - DPS,in_set,0.6590909090909091,0.7520897002141999,0.12373035889660214
Archetype III - DPS,in_set,0.6636363636363637,0.7524688422709238,0.12351147833871294
Archetype III - DPS,in_set,0.6681818181818182,0.7528211367120219,0.12330819586596188
Archetype III - DPS,in_set,0.6727272727272727,0.7645212307329182,0.11661044973874156
Archetype III - DPS,in_set,0.6772727272727272,0.7760404137689967,0.11011566144819417
Archetype III - DPS,in_set,0.6818181818181818,0.7803053553540962,0.10773541244528577
Archetype III - DPS,in_set,0.6863636363636364,0.7843666746940363,0.10548086643711915
Archetype III - DPS,in_set,0.6909090909090909,0.7847663563943795,0.105259623805307
Archetype III - DPS,in_set,0.6954545454545454,0.7888717957776309,0.10299357082150302
Archetype III - DPS,in_set,0.7,0.7909658246614247,0.10184228070156384
Archetype III - DPS,in_set,0.7045454545454546,0.7913126570301532,0.10165188768536658
Archetype III - DPS,in_set,0.7090909090909091,0.7913794879441525,0.10161521056242785
Archetype III - DPS,in_set,0.7136363636363636,0.7990582307264059,0.09742157067140932
Archetype III - DPS,in_set,0.7181818181818181,0.8042896053217663,0.09458754410433326
Archetype III - DPS,in_set,0.7227272727272728,0.8051060734719869,0.09414689716165468
Archetype III - DPS,in_set,0.7272727272727273,0.8054062602474957,0.09398499903902127
Archetype III - DPS,in_set,0.7318181818181818,0.8082534016226343,0.09245245893684445
Archetype III - DPS,in_set,0.7363636363636363,0.8094646863970469,0.09180209297290262
Archetype III - DPS,in_set,0.740909090909091,0.8256792299706768,0.08318863998029774
Archetype III - DPS,in_set,0.7454545454545455,0.8278303152798381,0.08205867370998464
Archetype III - DPS,in_set,0.75,0.8293478485956307,0.08126327760383151
Archetype III - DPS,in_set,0.7545454545454545,0.8329048883789918,0.07940458900200677
Archetype III - DPS,in_set,0.759090909090909,0.8337496010775489,0.07896436087132944
Archetype III - DPS,in_set,0.7636363636363637,0.8368206343051856,0.07736761952078457
Archetype III - DPS,in_set,0.7681818181818182,0.8377057297687615,0.07690851404495241
Archetype III - DPS,in_set,0.7727272727272727,0.8388218904020986,0.07633024444800474
Archetype III - DPS,in_set,0.7772727272727272,0.8397713345749716,0.07583895399956156
Archetype III - DPS,in_set,0.7818181818181819,0.8400923583290183,0.07567296571464478
Archetype III - DPS,in_set,0.7863636363636364,0.8404927493845173,0.07546602870383999
Archetype III - DPS,in_set,0.7909090909090909,0.8409544129429382,0.07522754610926517
Archetype III - DPS,in_set,0.7954545454545454,0.8456880515415941,0.07278980537445674
Archetype III - DPS,in_set,0.8,0.8460120702856566,0.07262344071858812
Archetype III - DPS,in_set,0.8045454545454546,0.8479711146834213,0.07161894131316568
Archetype III - DPS,in_set,0.8090909090909091,0.851498507003369,0.06981610918202229
Archetype III - DPS,in_set,0.8136363636363636,0.8550085711489769,0.06802953160627613
Archetype III - DPS,in_set,0.8181818181818182,0.8627723807771224,0.06410376605915322
Archetype III - DPS,in_set,0.8227272727272728,0.8655450134592066,0.06271034131995452
Archetype III - DPS,in_set,0.8272727272727273,0.867605664109308,0.06167762138423013
Archetype III - DPS,in_set,0.8318181818181818,0.8683307318089377,0.0613148282312002
Archetype III - DPS,in_set,0.8363636363636363,0.8737574829516948,0.05860909188636117
Archetype III - DPS,in_set,0.8409090909090909,0.880639046087924,0.05520206254605257
Archetype III - DPS,in_set,0.8454545454545455,0.8830396450450919,0.054019797851864865
Archetype III - DPS,in_set,0.85,0.8851610842150831,0.05297768792390765
Archetype III - DPS,in_set,0.8545454545454545,0.8925361330422975,0.04937419307208499
Archetype III - DPS,in_set,0.8590909090909091,0.8937540136583733,0.04878199486272895
Archetype III - DPS,in_set,0.8636363636363636,0.8937740750412497,0.04877224671058741
Archetype III - DPS,in_set,0.8681818181818182,0.8982420897656436,0.046606598655746026
Archetype III - DPS,in_set,0.8727272727272727,0.8989933085546213,0.04624354082363348
Archetype III - DPS,in_set,0.8772727272727273,0.9011109235804713,0.04522174560939879
Archetype III - DPS,in_set,0.8818181818181818,0.9069301815075517,0.04242614508225422
Archetype III - DPS,in_set,0.8863636363636364,0.9084413274879843,0.0417031167555635
Archetype III - DPS,in_set,0.8909090909090909,0.917598685496444,0.03734721725374791
Archetype III - DPS,in_set,0.8954545454545455,0.9183409565189105,0.03699604642076297
Archetype III - DPS,in_set,0.9,0.920857164108365,0.035807728815443626
Archetype III - DPS,in_set,0.9045454545454545,0.9289494991803657,0.03200789507357328
Archetype III - DPS,in_set,0.9090909090909091,0.9348233193776934,0.029270462571277876
Archetype III - DPS,in_set,0.9136363636363637,0.9481094550929269,0.0231415223677651
Archetype III - DPS,in_set,0.9181818181818182,0.9501717531425327,0.022197884500555477
Archetype III - DPS,in_set,0.9227272727272727,0.9514234947294233,0.021626128189024797
Archetype III - DPS,in_set,0.9272727272727272,0.9530357293363011,0.02089081734412206
Archetype III - DPS,in_set,0.9318181818181818,0.959897772991101,0.017775015908196228
Archetype III - DPS,in_set,0.9363636363636364,0.9609990368793627,0.01727704758451164
Archetype III - DPS,in_set,0.9409090909090909,0.962809559185952,0.016459606513852826
Archetype III - DPS,in_set,0.9454545454545454,0.9664246136175897,0.014832017648675045
Archetype III - DPS,in_set,0.95,0.9681816847902538,0.014043137218535904
Archetype III - DPS,in_set,0.9545454545454546,0.9731100406506965,0.01183804632445608
Archetype III - DPS,in_set,0.9590909090909091,0.9752868196106165,0.01086764496195898
Archetype III - DPS,in_set,0.9636363636363636,0.9754204340556649,0.010808150626077682
Archetype III - DPS,in_set,0.9681818181818181,0.9803932415561594,0.008599691264291708
Archetype III - DPS,in_set,0.9727272727272728,0.9829527308556456,0.007467366422342279
Archetype III - DPS,in_set,0.9772727272727273,0.9872352346134682,0.005579352981489136
Archetype III - DPS,in_set,0.9818181818181818,0.9887289897412326,0.004922732051934376
Archetype III - DPS,in_set,0.9863636363636363,0.9892555670699318,0.004691497047834327
Archetype III - DPS,in_set,0.990909090909091,0.9902421003565558,0.0042586134884170295
Archetype III - DPS,in_set,0.9954545454545455,0.9926317809918699,0.0032118241533613907
Archetype III - DPS,in_set,1,0.9970276632316708,0.0012927917162315155
Archetype IV - HDS,in_set,0.004545454545454545,1.8171587879528113e-6,5.740607121278301
Archetype IV - HDS,in_set,0.00909090909090909,4.367552646012817e-6,5.35976185137421
Archetype IV - HDS,in_set,0.013636363636363636,7.22275862843061e-5,4.141296898235681
Archetype IV - HDS,in_set,0.01818181818181818,3.367011365096308e-4,3.4727554176807316
Archetype IV - HDS,in_set,0.022727272727272728,0.002740250694443293,2.562209703517956
Archetype IV - HDS,in_set,0.02727272727272727,0.007599570868282722,2.1192109307190337
Archetype IV - HDS,in_set,0.031818181818181815,0.01136747263205854,1.9443360827142564
Archetype IV - HDS,in_set,0.03636363636363636,0.01646238310363647,1.7835072958646856
Archetype IV - HDS,in_set,0.04090909090909091,0.016502624855973827,1.7824469727678427
Archetype IV - HDS,in_set,0.045454545454545456,0.016849413255564934,1.7734152178969251
Archetype IV - HDS,in_set,0.05,0.021293533622449807,1.6717522622164775
Archetype IV - HDS,in_set,0.05454545454545454,0.022347735710993633,1.65076647333907
Archetype IV - HDS,in_set,0.05909090909090909,0.023660859834439406,1.6259694771820004
Archetype IV - HDS,in_set,0.06363636363636363,0.02608410228722392,1.5836241054017879
Archetype IV - HDS,in_set,0.06818181818181818,0.03299458875029337,1.481557280382366
Archetype IV - HDS,in_set,0.07272727272727272,0.03939911934100548,1.4045134855250911
Archetype IV - HDS,in_set,0.07727272727272727,0.040941295736765,1.3878384166216788
Archetype IV - HDS,in_set,0.08181818181818182,0.04392102424818038,1.3573275405947112
Archetype IV - HDS,in_set,0.08636363636363636,0.044322095755740795,1.3533797123221665
Archetype IV - HDS,in_set,0.09090909090909091,0.055971945220511604,1.2520295995814914
Archetype IV - HDS,in_set,0.09545454545454546,0.06145161478161998,1.2114667005475361
Archetype IV - HDS,in_set,0.1,0.06256824939369202,1.2036459960420636
Archetype IV - HDS,in_set,0.10454545454545454,0.07122390140212477,1.1473742408413767
Archetype IV - HDS,in_set,0.10909090909090909,0.07218811274018323,1.1415343120755397
Archetype IV - HDS,in_set,0.11363636363636363,0.08731795586516604,1.0588964397845873
Archetype IV - HDS,in_set,0.11818181818181818,0.09401233752921215,1.026815148854978
Archetype IV - HDS,in_set,0.12272727272727273,0.09754272288669444,1.0108051253267678
Archetype IV - HDS,in_set,0.12727272727272726,0.09807768571052079,1.0084297905317008
Archetype IV - HDS,in_set,0.1318181818181818,0.09997722039233169,1.000098941848813
Archetype IV - HDS,in_set,0.13636363636363635,0.10782070367066682,0.9672978381604111
Archetype IV - HDS,in_set,0.1409090909090909,0.11232507182969062,0.9495232950120054
Archetype IV - HDS,in_set,0.14545454545454545,0.11245821710309077,0.9490088060162593
Archetype IV - HDS,in_set,0.15,0.12846785734334323,0.8912055192166733
Archetype IV - HDS,in_set,0.15454545454545454,0.12897770912316509,0.8894853411837895
Archetype IV - HDS,in_set,0.1590909090909091,0.12999462921116964,0.8860745904019023
