GENE ZSTAT P
AT1G17745 -0.147085595053209 0.883064459695184
AT1G17750 0.00984646030706692 0.992143788289567
AT1G17760 0.0980751077997082 0.921872653315841
AT1G17770 -0.173951657785166 0.861903454399023
AT1G17780 -0.150610058722014 0.88028332619785
AT1G17790 -0.0449342732324957 0.964159698335152
AT1G17800 -0.973262660249729 0.330422775408986
AT1G17810 -0.891242891775238 0.372798878518176
AT1G17820 -0.611067109141381 0.541155153292672
AT1G17830 -0.309219196217382 0.757154792513584
AT1G17840 -0.00429524338936891 0.996572902152556
AT1G17850 0.0619399478589541 0.950610654764596
AT1G17860 -0.120608628360206 0.904001034294867
AT1G17870 -0.0306673857455246 0.975534801326754
AT1G17880 -0.153290696721678 0.878169036909854
AT1G17890 -0.259126886150134 0.795537340943748
AT1G17910 -0.474986923339876 0.634796293893888
AT1G17920 -0.348206303820317 0.727685253915794
AT1G17930 0.0195766185295088 0.98438111596953
AT1G17940 0.373766613833514 0.708577960442561
AT1G17950 -0.482925347287598 0.629148743489148
AT1G17960 -0.26291231709956 0.792618162527638
AT1G17970 0.00329749096749004 0.997368987635682
AT1G17980 0.0568473187983872 0.954666819905888
AT1G17990 0.203551351854354 0.838704112704601
AT1G18000 0.656959664834154 0.511206852180647
AT1G18010 -0.0551884422064011 0.955988336686371
AT1G18020 0.057574425145458 0.954087621648522
AT1G18030 0.0375332466638535 0.970059831810164
AT1G18040 -0.225066051316509 0.821927890579133
AT1G18050 -0.58211111881119 0.5604918362494
AT1G18060 -0.713959755493935 0.475252065283327
AT1G18070 -0.835222764733458 0.403592294497772
AT1G18080 -0.429432800260237 0.667608288007137
AT1G18090 0.874924007863706 0.381615255160726
AT1G18100 0.882155873580217 0.377692520644112
AT1G18130 0.642961940343473 0.52024879612879
AT1G18140 0.706655311382241 0.479780707192272
AT1G18150 0.674497774420099 0.499994900192988
AT1G18160 0.587174880065993 0.557086261354143
AT1G18170 0.247069068086979 0.804854771841418
AT1G18180 0.431687003271338 0.665968914700062
AT1G18190 0.31825452835182 0.750291873554451
AT1G18200 0.249978516380498 0.802603962740157
AT1G18210 -0.0118785551127729 0.99052250715055
AT1G18220 -0.215608613405954 0.829292841189353
AT1G18250 -0.502159093061825 0.615555615336778
AT1G18260 -0.853825615147958 0.393201619433653
AT1G18265 -0.758734359046601 0.448011478951333
AT1G18270 -0.793948232044325 0.42722556921936
AT1G18280 -0.786279179871234 0.431703947206015
AT1G18290 -0.837802192177074 0.402141807364433
AT1G18300 -0.795221325539068 0.426484768853359
AT1G18310 -0.762435956061338 0.445799853224934
AT1G18320 -0.713560792666904 0.475498808953919
AT1G18330 -0.699739534816274 0.484089981830231
AT1G18335 -0.88332659303566 0.377059839641218
AT1G18340 -0.912791780608553 0.3613520620117
AT1G18350 -0.966929842644901 0.333579106912924
AT1G18360 -0.94465508322322 0.344834995441986
AT1G18370 -0.947304224773807 0.343483778657873
AT1G18390 -0.699133062803009 0.484468877789708
AT1G18400 -0.716931024263114 0.47341665788657
AT1G18410 -0.736716773770886 0.461294604114618
AT1G18420 -0.682460580198418 0.494947760693601
AT1G18440 -0.817762041304881 0.413493076641636
AT1G18450 -0.916366887285508 0.359474496688642
AT1G18460 -0.932151680171421 0.351258142975551
AT1G18470 -0.761315253799111 0.446468791769549
AT1G18480 -0.674880137810943 0.499751920592395
AT1G18485 -0.470284079227018 0.638152070528084
AT1G18486 -0.467155577636033 0.64038857323753
AT1G18490 -0.647322087154324 0.517423509545182
AT1G18500 -0.67929902460271 0.496948414349056
AT1G18510 -0.480392018592412 0.630948668541288
AT1G18520 -0.53505803179461 0.592609729392168
AT1G18530 -0.599207149161147 0.549034755958039
AT1G18540 -0.632053584601356 0.527351863452386
AT1G18550 -0.845672175573711 0.39773564937953
AT1G18560 -0.795080164981295 0.426566871827641
AT1G18570 -0.702953589437162 0.482084672776493
AT1G18580 0.491031075302013 0.623404468849849
AT1G18590 0.638282378817683 0.523289880485736
AT1G18600 0.681624429532121 0.495476463495191
AT1G18610 0.345404112149084 0.729790586146746
AT1G18620 -0.799159742213745 0.424197791937259
AT1G18630 -0.89731164705341 0.36955264325117
AT1G18640 -0.733460283581799 0.463277742946341
AT1G18650 -0.723514144942468 0.469364067035519
AT1G18660 -0.8234879345116 0.410230575665816
AT1G18670 -0.841508402665919 0.400063179714427
AT1G18680 -0.956337725913479 0.338901635814467
AT1G18690 -0.783775994600575 0.433171561891571
AT1G18700 -0.176450194837228 0.859940273443192
AT1G18710 0.717498539377835 0.473066537344159
AT1G18720 0.618067655440783 0.536530742199239
AT1G18730 0.238369800407605 0.811594288199287
AT1G18740 0.397808955686794 0.690771015265328
AT1G18750 0.262985593509889 0.792561683108763
AT1G18760 -0.124423464000126 0.90097999611489
AT1G18770 -0.457407416879065 0.647378234324202
AT1G18773 -0.469265299410197 0.638880015470263
AT1G18780 -0.515932369963401 0.605901644935262
AT1G18790 -0.451684445574417 0.651496325265486
AT1G18800 -0.437183815446967 0.66197804617237
AT1G18810 -0.801524208845684 0.422828234847221
AT1G18830 -0.572732282256406 0.566825976021219
AT1G18835 -0.561379885238936 0.574538593456421
AT1G18840 -0.365208604408137 0.714955695865886
AT1G18850 -0.383969667106618 0.70100092959271
AT1G18860 0.210592242431268 0.833205466208565
AT1G18870 0.468844512078374 0.639180780685721
AT1G18871 0.495853506926961 0.619997770643381
AT1G18880 0.464260173636005 0.642461354091321
AT1G18890 0.548802233737072 0.583141177200127
AT1G18900 0.705199431830157 0.480686134844673
AT1G18910 0.612842450240872 0.539980519054813
AT1G18940 0.665920041582889 0.505462209574299
AT1G18950 0.59813801594854 0.549747846003731
AT1G18960 0.579796835468959 0.56205163187891
AT1G18970 0.48642871223891 0.626663237476119
AT1G18980 -0.364964810790648 0.715137673998719
AT1G18990 0.0608295393742448 0.951494964856346
AT1G19000 -0.133595510184427 0.893722434716355
AT1G19010 -0.0146351113762558 0.98832328742108
AT1G19020 -0.200664622353255 0.840960824274041
AT1G19025 -0.365846817055162 0.714479383004876
AT1G19040 -0.568925465743493 0.569406722571199
AT1G19050 -0.497284371887548 0.618988530861485
AT1G19060 -0.85398471990607 0.393113455807961
AT1G19080 -0.87663861156904 0.380682960033307
AT1G19070 -0.910688474469336 0.362459538557289
AT1G19086 -0.769126670080248 0.441818116990666
AT1G19090 -0.733734442213513 0.463110602745333
AT1G19100 -0.609595031689512 0.54213010359488
AT1G19110 -0.573774627569442 0.566120320338455
AT1G19115 -0.651185573975719 0.514926701543702
AT1G19120 -0.815045891048451 0.415046042186446
AT1G19130 -0.750438433181184 0.452990690887032
AT1G19140 -0.468806602773008 0.639207879949259
AT1G19150 -0.432931195933497 0.665064755771804
AT1G19160 -0.303799481803034 0.761280661553675
AT1G19170 0.132749379244306 0.894391589427845
AT1G19180 0.391301834477178 0.695574143041558
AT1G19190 0.335147702711853 0.737513669993648
AT1G19200 0.343381897757343 0.731311176075778
AT1G19210 0.377119201433961 0.706085022223884
AT1G19220 0.168450328766012 0.866229017099751
AT1G19230 0.768321130351956 0.44229642406521
AT1G19240 0.865028000576248 0.387023420453445
AT1G19250 0.836258728003003 0.403009366133556
AT1G19260 0.921323568999533 0.35688151947498
AT1G19270 0.698742332011223 0.484713073623885
AT1G19290 -0.924284868079021 0.355338019065111
AT1G19300 -0.528226991224945 0.597341797728649
AT1G19310 -0.156328246162466 0.875774292824988
AT1G19320 -0.224390412460564 0.822453530247421
AT1G19330 -0.976503435845064 0.32881504607911
AT1G19340 -0.846630612542634 0.397201045347482
AT1G19350 0.164634297902551 0.869231833738644
AT1G19360 0.276646336509173 0.782051681317771
AT1G19370 0.285500839227792 0.77526046153674
AT1G19380 0.406340254984395 0.68449261143072
AT1G19390 0.614078794065914 0.539163260580297
AT1G19394 0.486525210217975 0.626594835562853
AT1G19396 0.511307542137182 0.609135724634869
AT1G19397 0.523289157389795 0.600773045154363
AT1G19400 0.510150672296569 0.609945907287413
AT1G19410 0.560603849043363 0.57506762700861
AT1G19430 -0.341828520471665 0.732479944830754
AT1G19440 -0.0133263123028675 0.989367455868684
AT1G19450 -0.143114294534898 0.886199915747058
AT1G19460 -0.0513540793740351 0.95904337580855
AT1G19470 -0.293688534351527 0.768995916413868
AT1G19480 -0.223364124526553 0.823252123474653
AT1G19485 -0.0798159109432444 0.936383669594941
AT1G19490 -0.93499150586656 0.349792676918016
AT1G19500 -0.989484612435873 0.322426094783603
AT1G19510 -0.92040716695998 0.357360024783662
AT1G19520 -0.76700172290461 0.443080491159285
AT1G19530 -0.868382811854285 0.385184801137884
AT1G19540 -0.871512647507514 0.38347430320299
AT1G19550 -0.937202347435164 0.348654482529049
AT1G19570 -0.849250361423382 0.395741995406714
AT1G19580 0.0656573863461354 0.947650599936049
AT1G19600 -0.145532586552316 0.884290389268996
AT1G19610 -0.267763418122877 0.788881430880769
AT1G19620 -0.16005125161025 0.872840701607171
AT1G19630 -0.0792747110179897 0.93681412066765
AT1G19640 0.168591294227429 0.866118128740742
AT1G19650 -0.0751897897849122 0.940063707930124
AT1G19660 -0.0665247984721314 0.946960015111164
AT1G19670 -0.525333117854204 0.599351638807662
AT1G19680 -0.571635936263023 0.567568644231838
AT1G19690 -0.573863416165109 0.56606023098211
AT1G19700 -0.677543576211472 0.498061131786665
AT1G19710 0.169885309709797 0.865100334334833
AT1G19715 0.232685602355001 0.816005550040079
AT1G19720 0.226671705889132 0.820679029902358
AT1G19730 0.308487324709945 0.757711543691136
AT1G19740 0.543908146469839 0.58650468274397
AT1G19750 0.386813343825226 0.69889439781405
AT1G19770 0.286627083882926 0.77439787423174
AT1G19780 0.209819494559606 0.833808557268464
AT1G19790 -0.62287150882239 0.533368962109594
AT1G19800 -0.212065817147262 0.832055687139696
AT1G19830 -0.745134621901152 0.456190340976713
AT1G19835 -0.566786128794352 0.570859495883817
AT1G19840 0.183751580356494 0.854208342509768
AT1G19850 0.0541262016266181 0.956834616962028
AT1G19860 0.172834158549782 0.862781786429389
AT1G19870 0.527113636301055 0.598114677746189
AT1G19880 0.346574970542569 0.728910652375983
AT1G19890 0.32473292338888 0.745383214636482
AT1G19900 0.438047905479537 0.66135155682595
AT1G19910 -0.58135993737065 0.560997892454632
AT1G19920 -0.533955307240299 0.59337245564176
AT1G19930 -0.502194252319176 0.615530885613477
AT1G19940 -0.47999800047223 0.631228814827455
AT1G19950 -0.554859916912904 0.578990480378842
AT1G19960 -0.491655545345638 0.62296286956718
AT1G19970 -0.561967767023688 0.574137980495947
AT1G19980 -0.24153360637653 0.809141573215306
AT1G19990 -0.55846302504329 0.57652824625079
AT1G20000 -0.559863159713632 0.575572778880872
AT1G20010 -0.602221562878139 0.547026664209113
AT1G20020 -0.762307404747478 0.445876555510891
AT1G20030 -0.733039597827258 0.46353427844077
AT1G20050 -0.68930543763838 0.49063107678288
AT1G20060 -0.84750967815876 0.396711094896183
AT1G20065 -0.991530168498422 0.321426768691889
AT1G20070 0.373272828984853 0.708945396768454
AT1G20080 0.17295719870733 0.862685070997482
AT1G20090 0.233193655490232 0.815611032247508
AT1G20100 0.0298857078117082 0.976158204273147
AT1G20110 0.0505365574633179 0.959694817967556
AT1G20120 0.106998485502152 0.914790181252586
AT1G20130 -0.0319095470184036 0.974544185098303
AT1G20132 -0.557652220299374 0.577081890172138
AT1G20135 -0.5817775184909 0.560716548945461
AT1G20140 -0.647953260956494 0.51701518078971
AT1G20150 -0.710262977049342 0.477541073927658
AT1G20160 -0.911268539260653 0.362153898681784
AT1G20180 -0.915617273556451 0.359867668204516
AT1G20190 -0.652623359692899 0.513999122147135
AT1G20200 -0.769798168076971 0.441419626567723
AT1G20220 -0.638792998700224 0.522957603506952
AT1G20225 -0.578287488991256 0.563070039684058
AT1G20230 -0.578953477386072 0.562620564767906
AT1G20240 -0.678751435905905 0.497295369478222
AT1G20260 -0.924916883467392 0.355009143651262
AT1G20270 0.778894557772834 0.436041830055054
AT1G20280 0.181268717168437 0.856156659323546
AT1G20290 -0.144219015620677 0.885327525622249
AT1G20300 -0.126576854790911 0.899275316772652
AT1G20310 0.0815769013598331 0.934983170105066
AT1G20320 0.0610940617651287 0.951284298343519
AT1G20330 0.32283605377953 0.746819406783846
AT1G20340 0.0935290029434847 0.925483309657779
AT1G20350 -0.0203520959344159 0.983762497831721
AT1G20360 0.139943588178931 0.888704561740402
AT1G20370 0.127951123570482 0.89818765274628
AT1G20380 -0.469201979683788 0.638925270574167
AT1G20400 1.02996268351017 0.303027523300903
AT1G20405 0.998693051537326 0.317943407709292
AT1G20410 0.974684937322392 0.329716566851404
AT1G20430 0.943778340951664 0.345282930883511
AT1G20440 0.873535430880297 0.382371302941368
AT1G20450 0.871634677881244 0.383407706284923
AT1G20460 -0.579545382470076 0.562221234035196
AT1G20470 -0.525366805763947 0.599328224404148
AT1G20480 -0.585386357437548 0.558287959898664
AT1G20490 -0.615141535674697 0.538461253800267
AT1G20500 -0.758379903887257 0.448223584926448
AT1G20510 -0.857024129689785 0.391431549293187
AT1G20520 -0.717625910019852 0.472987977384462
AT1G20530 -0.653865265590417 0.513198613737993
AT1G20540 0.533793415351788 0.593484469935668
AT1G20550 0.654646825128166 0.512695168734763
AT1G20560 -0.01571398256265 0.987462571902941
AT1G20570 -0.0568452370526398 0.954668478217098
AT1G20575 0.0107436388400263 0.991427981348335
AT1G20580 0.120318707039959 0.904230685687053
AT1G20590 0.220637792617364 0.825374471898813
AT1G20600 0.109783187557229 0.912581324827349
AT1G20610 -0.497411632833166 0.618898803944896
AT1G20620 -0.260371105134064 0.794577529255888
AT1G20630 -0.274461896186992 0.783729682107012
AT1G20640 -0.117589972176445 0.906392550861693
AT1G20650 -0.812329241717078 0.416602735768212
AT1G20670 -0.892361901760358 0.372198984795436
AT1G20680 -0.878464890948241 0.379691482659588
AT1G20690 -0.888079366916163 0.374498060529651
AT1G20693 -0.527319733428653 0.59797157291019
AT1G20696 -0.48044824252468 0.630908697732649
AT1G20700 -0.262284747258406 0.793101920441194
AT1G20710 -0.191757945214919 0.847931814406641
AT1G20720 -0.34248095485737 0.731988974217461
AT1G20730 -0.422015185241822 0.673013933616973
AT1G20735 -0.664308770264087 0.506492708941166
AT1G20740 -0.790689325861177 0.429125306439334
AT1G20750 -0.971856576040334 0.331121905266378
AT1G20760 -0.912322832492564 0.361598798362873
AT1G20770 -0.71194025681052 0.476501772143872
AT1G20780 0.662976582902164 0.507345551799525
AT1G20790 0.20723032696617 0.835829983853833
AT1G20795 -0.784875415219051 0.43252661767196
AT1G20800 -0.68257880599751 0.494873030184617
AT1G20810 -0.739490139877153 0.459609424881009
AT1G20816 -0.697458481914654 0.485515913472926
AT1G20823 -0.54027692930823 0.589006066291698
AT1G20830 -0.37831541494759 0.705196295442755
AT1G20840 -0.630775619116564 0.528187247063686
AT1G20850 -0.683630550216957 0.494208488339522
AT1G20860 -0.42550797559811 0.670466408774986
AT1G20870 -0.323475147029087 0.746335426468432
AT1G20875 -0.792624093966338 0.427996866727059
AT1G20880 -0.131684023005088 0.89523422325255
AT1G20890 -0.231750227381871 0.816732017377037
AT1G20900 -0.367631212501764 0.713148238033613
AT1G20910 -0.433075769578837 0.664959725178485
AT1G20920 -0.32462234898358 0.745466910496045
AT1G20925 -0.28349523762923 0.776797231813506
AT1G20930 -0.355444845725491 0.72225635731688
AT1G20940 0.056071243745019 0.955285052053857
AT1G20950 0.276888895483564 0.781865419489519
AT1G20960 -0.722562064140095 0.46994898200576
AT1G20970 -0.821093746760126 0.41159287163182
AT1G20980 -0.787640040567367 0.430907286760475
AT1G20990 -0.133429385088623 0.893853807236534
AT1G21000 -0.717418559075178 0.473115871450294
AT1G21010 -0.423678900443276 0.671800004968981
AT1G21050 -0.0101287835877658 0.991918538138413
AT1G21060 1.7295486406951 0.0837109489391359
AT1G21065 1.96407865253046 0.0495209714220081
AT1G21070 1.87507186741181 0.0607828372134197
AT1G21080 1.69812405156262 0.0894843510066961
AT1G21090 1.71323637685632 0.0866690618532002
AT1G21100 1.64624503423691 0.0997133209105478
AT1G21110 1.21121496338803 0.225813029393604
AT1G21120 -0.875324010432465 0.381397633381335
AT1G21130 -0.918780503737873 0.358210392031073
AT1G21140 -0.94123771079885 0.346583055436435
AT1G21150 -0.977441006298736 0.328350870357491
AT1G21160 -0.335376915619177 0.737340779305328
AT1G21170 0.409015119553009 0.682528565490234
AT1G21190 0.256947107961715 0.797219604160804
AT1G21200 0.0955831071327005 0.923851682318232
AT1G21210 1.43718166008389 0.150666382749871
AT1G21230 1.61690587526061 0.105898600006171
AT1G21240 1.51142209626782 0.130680943153273
AT1G21245 1.35249692194734 0.176216402793514
AT1G21250 1.23008708086916 0.21866449735184
AT1G21270 1.35058592419509 0.176828112254005
AT1G21280 1.08454012796154 0.278125384919197
AT1G21310 -0.0535863816237631 0.95726470681236
AT1G21320 -0.350678094343636 0.725829861358477
AT1G21323 0.151349702328991 0.879699864025405
AT1G21326 0.0285734104921149 0.977204818776542
AT1G21340 -0.0195496548898313 0.98440262572487
AT1G21350 0.0191931762740855 0.984687001145933
AT1G21360 0.397611038964866 0.690916922110439
AT1G21370 0.169493708029802 0.865408321027732
AT1G21380 0.190478128812772 0.848934480114725
AT1G21390 0.198267649609352 0.842835661105193
AT1G21395 0.239412476480039 0.810785756447701
AT1G21400 0.161860580788492 0.871415645383954
AT1G21410 1.04181769472519 0.29749620875628
AT1G21430 1.05107971127835 0.293221981452622
AT1G21440 1.00757590557901 0.313658100757913
AT1G21450 1.08949013260394 0.275937803846285
AT1G21460 0.870067330452328 0.384263609942835
AT1G21470 0.814154874156748 0.415556233168375
AT1G21480 -0.366077983847361 0.714306885305353
AT1G21475 -0.189988532814564 0.849318116363651
AT1G21500 -1.0064864941067 0.31418160525729
AT1G21510 -0.981774727526646 0.326210841297821
AT1G21520 -0.506780713147191 0.612308690469432
AT1G21528 -0.386205038903694 0.699344822204698
AT1G21530 -0.786502429435907 0.43157319634769
AT1G21540 -0.678029712855707 0.497752854080652
AT1G21550 -0.423453438646339 0.671964462970107
AT1G21560 -0.496080741422253 0.619837446212573
AT1G21580 -0.591047805831637 0.554488390037601
AT1G21590 -0.591340706615909 0.554292160074583
AT1G21600 -0.319868279675456 0.749068184705342
AT1G21610 -0.228341480427868 0.819380779488141
AT1G21620 0.396543420736514 0.691704182404321
AT1G21630 0.463347562617811 0.643115258611967
AT1G21640 0.492579667968835 0.622309617203377
AT1G21650 -0.0212127557722869 0.983075938937736
AT1G21651 -0.0720505384036198 0.942561688497933
AT1G21660 -0.472023283573397 0.636910169379292
AT1G21670 -0.480399815987543 0.630943125140079
AT1G21680 -0.703503519630649 0.481742014116852
AT1G21690 -0.830023526828406 0.40652548197687
AT1G21695 -0.972404439869951 0.330849384026822
AT1G21700 -0.947733130716067 0.343265330118226
AT1G21710 -0.913865924649899 0.360787300676885
AT1G21720 -0.760758461142978 0.446801349347615
AT1G21722 -0.693272713148969 0.488138423791153
AT1G21730 -0.0446340378407128 0.964399011411978
AT1G21738 0.343575651364246 0.731165438570275
AT1G21740 0.465181635453438 0.64180138882881
AT1G21750 0.378939197769861 0.70473301546196
AT1G21760 0.358240937795112 0.720163013518011
AT1G21770 0.245230025136085 0.806278329335622
AT1G21780 0.121373806462692 0.903394962891535
AT1G21790 -0.0286137543032898 0.977172642228832
AT1G21810 -0.0220886024357309 0.982377278198137
AT1G21830 -0.137533183617036 0.890609365217235
AT1G21835 -0.477517355040014 0.632993765555655
AT1G21840 -0.444046902127187 0.657008674477775
AT1G21850 -0.817280230820565 0.413768301681792
AT1G21860 -0.70327358747401 0.481885267534306
AT1G21864 -0.261259583961584 0.793892331759521
AT1G21866 1.19778536971606 0.231000584271158
AT1G21870 1.19140132749711 0.233496072047565
AT1G21880 1.16511629534959 0.243971921632312
AT1G21890 1.27668174045462 0.201714630474415
AT1G21900 1.38807502051832 0.165114202078876
AT1G21910 0.82949845779436 0.40682240910206
AT1G21920 -0.892701863722414 0.372016852048393
AT1G21925 -0.446662545002315 0.655118729129153
AT1G21928 -0.553497464945808 0.579922815997232
AT1G21930 -0.393329897072334 0.694075839368122
AT1G21940 -0.747293055781749 0.454886683290947
AT1G21950 0.199580428927564 0.841808735285332
AT1G21960 0.246144469129075 0.805570400392697
AT1G21970 0.200106286932302 0.841397456548776
AT1G21980 -0.0499449115696574 0.960166287683306
AT1G21990 -0.879824846391225 0.378954202470215
AT1G22000 -0.700788716164034 0.483434880994474
AT1G22010 -0.786350108148261 0.431662404063275
AT1G22015 -0.815251048711313 0.41492862257947
AT1G22020 -0.789424781520107 0.429863776588206
AT1G22030 -0.59624017551865 0.551014790086324
AT1G22040 -0.084655780387346 0.932535051849055
AT1G22050 -0.171858504961381 0.863548769380673
AT1G22060 -0.800728148635631 0.423289043038077
AT1G22065 -0.815331922565801 0.414882340763852
AT1G22070 -0.933525852078092 0.350548528993927
AT1G22080 -0.923670335345659 0.355657981480407
AT1G22090 -0.983514980754093 0.325354045938382
AT1G22100 -0.875866053365113 0.381102855972741
AT1G22110 -0.825327586421189 0.409185634170428
AT1G22120 -0.67908839689932 0.497081853921447
AT1G22130 -0.108941868231806 0.913248598204113
AT1G22140 0.00420871020064754 0.996641945023686
AT1G22150 -0.288186071777158 0.773204309850077
AT1G22160 -0.441824013774039 0.658616560010529
AT1G22170 -0.230071424069006 0.818036269586925
AT1G22180 -0.137630235049021 0.890532658801789
AT1G22190 -0.713831777435047 0.475331207298468
AT1G22200 -0.773435267217377 0.439264824935429
AT1G22210 -0.644909307335204 0.518985959844438
AT1G22220 -0.55176935094027 0.581106388444797
AT1G22230 -0.454033207256269 0.649804926004092
AT1G22240 -0.377121140458071 0.706083581301222
AT1G22250 -0.176787262323058 0.859675494653867
AT1G22260 -0.0569290673786697 0.954601699434731
AT1G22270 0.175039173570767 0.861048852664462
AT1G22275 -0.233237275675602 0.81557716210308
AT1G22280 -0.48560289842993 0.627248741045543
AT1G22290 -0.444453848112137 0.65671448915879
AT1G22300 -0.290745327771413 0.7712461018083
AT1G22310 0.0648647960743844 0.948281650203874
AT1G22330 0.424099495115343 0.671493253702883
AT1G22340 0.294534558000132 0.7683494604172
AT1G22360 -0.065563925340235 0.947725010697016
AT1G22370 -0.0883298852648192 0.92961448677439
AT1G22380 -0.107605001027607 0.914309029782745
AT1G22400 -0.468023656121319 0.639767672808517
AT1G22410 -0.690623586254578 0.489802121209461
AT1G22420 -0.395151066364856 0.692731403474487
AT1G22430 -0.345992245967283 0.729348542103203
AT1G22440 -0.308853455928246 0.757433003676974
AT1G22450 -0.112638187579282 0.910317408381203
AT1G22460 -0.141251225235585 0.887671479813124
AT1G22470 -0.110371716129146 0.912114583320298
AT1G22480 -0.315298259822665 0.75253520613372
AT1G22490 -0.308016059189929 0.758070112564915
AT1G22500 -0.245705761412526 0.805910011939911
AT1G22510 -0.338744670082888 0.734802086181466
AT1G22520 -0.168955684256982 0.865831499023083
AT1G22530 -0.10926793589705 0.912989977732852
AT1G22540 0.0140847484384532 0.988762368233219
AT1G22550 0.06397096462211 0.948993346313385
AT1G22570 -0.727727690015782 0.466780296467035
AT1G22590 -0.65527700679962 0.512289421972217
AT1G22600 -0.671977688268324 0.501597900506769
AT1G22610 -0.451997286595755 0.651270937188643
AT1G22620 -0.685777384929919 0.492853499368863
AT1G22630 -0.747072559352511 0.455019763107586
AT1G22640 -0.914948094972625 0.360218879637126
AT1G22650 -0.795652922167486 0.426233797210263
AT1G22660 -0.629343040448574 0.529124499429593
AT1G22670 -0.66981110492414 0.50297821356202
AT1G22680 -0.510512616418837 0.609692378014532
AT1G22690 -0.544750819901869 0.585924907320013
AT1G22700 -0.538119796599649 0.590494346101057
AT1G22710 -0.48124257930045 0.630344101979051
AT1G22720 0.809631670874637 0.418151899989422
AT1G22730 0.560182367165375 0.575355052942815
AT1G22740 0.842140283024877 0.399709435320532
AT1G22750 1.00466084695478 0.31506018726452
AT1G22760 0.829284115041101 0.406943657349821
AT1G22770 1.13985101658361 0.254348375209027
AT1G22780 1.69556483493153 0.0899683220684119
AT1G22790 1.64245513542194 0.100495716644483
AT1G22800 1.25589050386814 0.209155671968864
AT1G22810 1.21274967429878 0.225225541620947
AT1G22830 1.16177808551722 0.245325617882347
AT1G22840 1.72192418904514 0.0850832524973133
AT1G22850 1.52116966304835 0.128217266309085
AT1G22860 0.543985753346695 0.586451276613213
AT1G22870 0.322502842397885 0.747071784774133
AT1G22880 0.606853465554773 0.543948162544676
AT1G22882 0.755520221153409 0.449936904037347
AT1G22885 0.759098673986509 0.447793532320839
AT1G22890 0.853386647617227 0.393444923601435
AT1G22900 0.676979343695615 0.498419060387071
AT1G22910 0.72882973932723 0.46610581755106
AT1G22920 0.195083978558975 0.845327204866351
AT1G22930 -0.102291374823852 0.918525401290416
AT1G22940 -0.598995448445112 0.549175919772895
AT1G22950 -0.701836684045497 0.48278101849141
AT1G22960 -0.548630232358027 0.583259234062011
AT1G22970 -0.507275099739839 0.611961807389343
AT1G22980 -0.408782583015275 0.682699222691655
AT1G22985 -0.347229310421232 0.728419052565227
AT1G22990 -0.693083697225242 0.488257027991088
AT1G23000 -0.558736985062989 0.576341234052801
AT1G23010 -0.449941910196788 0.652752327003882
AT1G23020 -0.433598004636394 0.664580384003642
AT1G23030 -0.570889422726128 0.568074601319072
AT1G23037 -0.582268642904753 0.560385743411553
AT1G23040 -0.640757806179056 0.521680050500033
AT1G23050 -0.568355763443322 0.569793421530706
AT1G23060 -0.65586303588316 0.511912253474284
AT1G23070 -0.725474952198847 0.468160705825369
AT1G23080 -1.0071042334952 0.313884687003145
AT1G23090 -0.741193913565137 0.45857587326501
AT1G23100 -0.482233746032847 0.629639906804699
AT1G23110 -0.496215967521622 0.619742046531098
AT1G23120 -0.659246651420889 0.509737394084922
AT1G23130 -0.636273167938121 0.524598390524593
AT1G23140 -0.340617026603635 0.733391909802811
AT1G23145 -0.36043036062227 0.71852532570181
AT1G23147 -0.286193035041788 0.774730277981579
AT1G23150 -0.47569785364115 0.634289650275683
AT1G23160 -0.698485660702624 0.48487352231332
AT1G23170 -0.323979361971092 0.745953659031407
AT1G23180 -0.351085573305542 0.725524150754825
AT1G23190 -0.643313387856316 0.520020770964262
AT1G23200 -0.963405970491493 0.335343831252406
AT1G23201 -0.902946681163057 0.36655419369372
AT1G23205 -0.919423662521749 0.357874017249029
AT1G23210 -0.831826715210295 0.405506762169418
AT1G23220 -0.896740321752147 0.369857499267725
AT1G23230 -0.0319033011496903 0.974549166044521
AT1G23240 -0.0917642294652427 0.926885364860585
AT1G23250 -0.0435474324046487 0.965265154772957
AT1G23260 -0.0417076050195669 0.966731791309326
AT1G23270 -0.067340639450047 0.946310524694356
AT1G23280 -0.0303550148168703 0.975783921282931
AT1G23290 -0.0397672371911376 0.968278696493191
AT1G23300 -0.0456811723114207 0.963564370460593
AT1G23310 -0.928867093826508 0.352957968221048
AT1G23320 -0.958026004614751 0.338049645767563
AT1G23330 -0.869551688841816 0.384545449038126
AT1G23340 -0.73035358466163 0.465174082168612
AT1G23350 -0.735286705340138 0.462164903178151
AT1G23360 -0.349538492478238 0.726685078095862
AT1G23380 -0.849012287266067 0.39587445516049
AT1G23390 -0.827621898788538 0.407884662395608
AT1G23400 -0.918595610572702 0.358307128739963
AT1G23410 -0.785691177812755 0.432048432961035
AT1G23420 -0.792872201535707 0.427852284812007
AT1G23440 -0.837435204653352 0.402347984144383
AT1G23450 -0.743636168912306 0.457096615541084
AT1G23460 -0.731050779774667 0.464748136796923
AT1G23465 -0.954273682678419 0.33994512588519
AT1G23480 -0.788408453984067 0.430457827407695
AT1G23490 -0.8329644624956 0.404864772030589
AT1G23500 -0.0509505539095328 0.959364921597247
AT1G23510 0.199601782208294 0.841792033832115
AT1G23520 0.130692857547916 0.896018282731828
